epoch,f1
1,0.1045
2,0.1843
3,0.3021
4,0.3597
5,0.3964
6,0.3268
7,0.3063
8,0.4611
9,0.5082
10,0.3179
11,0.3426
12,0.3587000000000001
13,0.29
14,0.47589999999999993
15,0.43359999999999993
16,0.5615
17,0.4995
18,0.5325
19,0.4642
20,0.2581
21,0.361
22,0.41850000000000004
23,0.4144999999999999
24,0.5092
25,0.4998
26,0.5798
27,0.577
28,0.5485
29,0.5946
30,0.4792
31,0.6207
32,0.5204
33,0.5994
34,0.5462
35,0.5349
36,0.6434
37,0.6539
38,0.6392
39,0.6333
40,0.6374
41,0.5613
42,0.5761
43,0.6055
44,0.6267
45,0.6567
46,0.5944
47,0.694
48,0.6385
49,0.6789
50,0.6557
51,0.6341
52,0.6303
53,0.6225
54,0.6619
55,0.6369
56,0.6437
57,0.6464
58,0.6465
59,0.6837
60,0.6586
61,0.715
62,0.6421
63,0.7095
