dataserver-3,55,tensor(0.7816)
dataserver-2,55,tensor(0.7842)
dataserver-0,55,tensor(0.8336)
dataserver-1,54,tensor(0.6737)
dataserver-3,56,tensor(0.8119)
dataserver-2,56,tensor(0.6787)
dataserver-0,56,tensor(0.7935)
dataserver-1,55,tensor(0.6736)
dataserver-3,57,tensor(0.8695)
dataserver-2,57,tensor(0.9190)
dataserver-0,57,tensor(0.5195)
dataserver-1,56,tensor(0.9000)
dataserver-3,58,tensor(0.6073)
dataserver-2,58,tensor(0.9333)
dataserver-0,58,tensor(0.6934)
dataserver-1,57,tensor(0.9339)
dataserver-3,59,tensor(0.6508)
dataserver-2,59,tensor(0.7938)
dataserver-0,59,tensor(0.6296)
dataserver-1,58,tensor(0.7969)
dataserver-3,60,tensor(0.7892)
dataserver-2,60,tensor(0.5094)
dataserver-0,60,tensor(0.6620)
dataserver-1,59,tensor(0.6737)
dataserver-3,61,tensor(0.7609)
dataserver-2,61,tensor(0.4893)
dataserver-0,61,tensor(0.6422)
dataserver-1,60,tensor(0.4660)
dataserver-3,62,tensor(0.6562)
dataserver-2,62,tensor(0.7291)
dataserver-0,62,tensor(0.5342)
dataserver-1,61,tensor(0.7989)
dataserver-3,63,tensor(0.7252)
dataserver-2,63,tensor(0.5076)
dataserver-0,63,tensor(0.6377)
dataserver-1,62,tensor(0.7012)
dataserver-3,64,tensor(0.7460)
dataserver-2,64,tensor(0.6979)
dataserver-0,64,tensor(0.7993)
dataserver-1,63,tensor(0.5975)
dataserver-2,65,tensor(0.5155)
dataserver-3,65,tensor(0.7464)
dataserver-0,65,tensor(0.7191)
dataserver-1,64,tensor(0.4854)
dataserver-2,66,tensor(0.6463)
dataserver-3,66,tensor(0.7262)
dataserver-0,66,tensor(0.6968)
dataserver-1,65,tensor(0.6532)
dataserver-2,67,tensor(0.5184)
dataserver-3,67,tensor(0.7513)
dataserver-0,67,tensor(0.6454)
dataserver-1,66,tensor(0.6270)
dataserver-2,68,tensor(0.6941)
dataserver-3,68,tensor(0.9543)
dataserver-0,68,tensor(0.8882)
dataserver-1,67,tensor(0.6190)
dataserver-2,69,tensor(0.6936)
dataserver-3,69,tensor(0.7285)
dataserver-0,69,tensor(0.5694)
dataserver-1,68,tensor(0.5632)
dataserver-2,70,tensor(0.7649)
dataserver-3,70,tensor(0.7919)
dataserver-1,69,tensor(0.6103)
dataserver-0,70,tensor(0.4740)
dataserver-2,71,tensor(0.7243)
dataserver-3,71,tensor(0.8514)
dataserver-1,70,tensor(0.6673)
dataserver-0,71,tensor(0.5379)
dataserver-3,72,tensor(0.6326)
dataserver-3,72,tensor(0.6326)
,tensor(0.5746)
dataserver-0,72,tensor(0.6258)
dataserver-0,72,tensor(0.6258)
,tensor(0.5680)
dataserver-2,73,tensor(0.5647)
dataserver-3,73,tensor(0.7310)
dataserver-0,73,tensor(0.5172)
dataserver-0,73,tensor(0.5172)
,tensor(0.6082)
dataserver-2,74,tensor(0.3581)
dataserver-3,74,tensor(0.4729)
dataserver-0,74,tensor(0.4911)
dataserver-1,73,tensor(0.6621)
dataserver-2,75,tensor(0.6968)
dataserver-2,75,tensor(0.6968)
,tensor(0.5473)
dataserver-0,75,tensor(0.7116)
dataserver-1,74,tensor(0.4992)
dataserver-3,76,tensor(0.5926)
dataserver-2,76,tensor(0.4937)
dataserver-1,75,tensor(0.7536)
dataserver-0,76,tensor(0.4934)
dataserver-3,77,tensor(0.6563)
dataserver-2,77,tensor(0.6051)
dataserver-0,77,tensor(0.6445)
dataserver-1,76,tensor(0.7421)
dataserver-3,78,tensor(0.4639)
dataserver-2,78,tensor(0.5323)
dataserver-0,78,tensor(0.6771)
dataserver-1,77,tensor(0.5872)
dataserver-2,79,tensor(0.6990)
dataserver-3,79,tensor(0.5997)
dataserver-1,78,tensor(0.6798)
dataserver-1,78,tensor(0.6798)
,tensor(0.6834)
dataserver-3,80,tensor(0.5979)
dataserver-3,80,tensor(0.5979)
,tensor(0.5873)
dataserver-1,79,tensor(0.7124)
dataserver-0,80,tensor(0.7398)
dataserver-2,81,tensor(0.5278)
dataserver-2,81,tensor(0.5278)
,tensor(0.7673)
dataserver-1,80,tensor(0.6543)
dataserver-0,81,tensor(0.6424)
dataserver-3,82,tensor(0.7612)
dataserver-2,82,tensor(0.5622)
dataserver-0,82,tensor(0.5747)
dataserver-1,81,tensor(0.6003)
dataserver-3,83,tensor(0.7490)
dataserver-2,83,tensor(0.8091)
dataserver-0,83,tensor(0.7089)
dataserver-1,82,tensor(0.7254)
dataserver-2,84,tensor(0.5989)
dataserver-3,84,tensor(0.5765)
dataserver-3,84,tensor(0.5765)
,tensor(0.5582)
dataserver-1,83,tensor(0.5722)
dataserver-0,85,tensor(0.5833)
dataserver-0,85,tensor(0.5833)
,tensor(0.7822)
dataserver-3,85,tensor(0.8487)
dataserver-1,84,tensor(0.5598)
dataserver-2,86,tensor(0.4915)
dataserver-0,86,tensor(0.6042)
dataserver-3,86,tensor(0.8621)
dataserver-1,85,tensor(0.7267)
dataserver-2,87,tensor(0.7395)
dataserver-0,87,tensor(0.6369)
dataserver-1,86,tensor(0.5808)
dataserver-3,87,tensor(0.6108)
dataserver-2,88,tensor(0.4726)
dataserver-0,88,tensor(0.6040)
dataserver-1,87,tensor(0.6487)
dataserver-1,87,tensor(0.6487)
,tensor(0.4277)
dataserver-2,89,tensor(0.5236)
dataserver-0,89,tensor(0.5811)
dataserver-3,89,tensor(0.7125)
dataserver-1,88,tensor(0.6427)
dataserver-2,90,tensor(0.6470)
dataserver-0,90,tensor(0.4108)
dataserver-3,90,tensor(0.7368)
dataserver-1,89,tensor(0.6731)
dataserver-2,91,tensor(0.5803)
dataserver-0,91,tensor(0.7934)
dataserver-3,91,tensor(0.7266)
dataserver-1,90,tensor(0.7051)
dataserver-2,92,tensor(0.7058)
dataserver-0,92,tensor(0.6422)
dataserver-3,92,tensor(0.5554)
dataserver-1,91,tensor(0.4956)
dataserver-2,93,tensor(0.7341)
dataserver-0,93,tensor(0.5646)
dataserver-3,93,tensor(0.6718)
dataserver-1,92,tensor(0.5299)
dataserver-2,94,tensor(0.6040)
dataserver-0,94,tensor(1.0154)
dataserver-3,94,tensor(0.7485)
dataserver-1,93,tensor(0.5895)
dataserver-2,95,tensor(0.6194)
dataserver-0,95,tensor(0.6319)
dataserver-3,95,tensor(0.6039)
dataserver-1,94,tensor(0.4520)
dataserver-2,96,tensor(0.5560)
dataserver-0,96,tensor(0.4500)
dataserver-3,96,tensor(0.6685)
dataserver-1,95,tensor(0.7242)
dataserver-2,97,tensor(0.6541)
dataserver-0,97,tensor(0.4700)
dataserver-3,97,tensor(0.5157)
dataserver-1,96,tensor(0.4245)
dataserver-0,98,tensor(0.8230)
dataserver-0,98,tensor(0.8230)
,tensor(0.7835)
dataserver-3,98,tensor(0.5338)
dataserver-1,97,tensor(0.5448)
dataserver-0,99,tensor(0.5370)
dataserver-3,99,tensor(0.5867)
dataserver-3,99,tensor(0.5867)
,tensor(0.5537)
dataserver-1,98,tensor(0.5769)
dataserver-3,100,tensor(0.4951)
dataserver-3,100,tensor(0.4951)
,tensor(0.6701)
dataserver-2,100,tensor(0.4184)
dataserver-1,99,tensor(0.6210)
dataserver-0,101,tensor(0.4941)
dataserver-0,101,tensor(0.4941)
,tensor(0.4456)
dataserver-2,101,tensor(0.7026)
dataserver-1,100,tensor(0.5226)
dataserver-3,102,tensor(0.5491)
dataserver-0,102,tensor(0.5323)
dataserver-2,102,tensor(0.3964)
dataserver-1,101,tensor(0.6125)
dataserver-3,103,tensor(0.7333)
dataserver-0,103,tensor(0.4804)
dataserver-2,103,tensor(0.6377)
dataserver-1,102,tensor(0.5881)
dataserver-3,104,tensor(0.5094)
dataserver-2,104,tensor(0.5085)
dataserver-0,104,tensor(0.7001)
dataserver-1,103,tensor(0.5026)
dataserver-3,105,tensor(0.5225)
dataserver-2,105,tensor(0.7873)
dataserver-2,105,tensor(0.7873)
,tensor(0.4930)
dataserver-1,104,tensor(0.6724)
dataserver-3,106,tensor(0.8216)
dataserver-2,106,tensor(0.5082)
dataserver-0,106,tensor(0.4236)
dataserver-1,105,tensor(0.6122)
dataserver-3,107,tensor(0.7864)
dataserver-2,107,tensor(0.4236)
dataserver-0,107,tensor(0.5056)
dataserver-1,106,tensor(0.4914)
dataserver-3,108,tensor(0.4456)
dataserver-2,108,tensor(0.4199)
dataserver-0,108,tensor(0.5387)
dataserver-1,107,tensor(0.5026)
dataserver-3,109,tensor(0.4968)
dataserver-2,109,tensor(0.4704)
dataserver-0,109,tensor(0.5702)
dataserver-1,108,tensor(0.6987)
dataserver-3,110,tensor(0.4948)
dataserver-2,110,tensor(0.5877)
dataserver-0,110,tensor(0.6110)
dataserver-1,109,tensor(0.7351)
dataserver-3,111,tensor(0.6677)
dataserver-2,111,tensor(0.6064)
dataserver-2,111,tensor(0.6064)
,tensor(0.6624)
dataserver-1,110,tensor(0.5650)
dataserver-3,112,tensor(0.7199)
dataserver-2,112,tensor(0.6808)
dataserver-2,112,tensor(0.6808)
,tensor(0.6144)
dataserver-1,111,tensor(0.5314)
dataserver-3,113,tensor(0.5399)
dataserver-2,113,tensor(0.8320)
dataserver-0,113,tensor(0.5028)
dataserver-1,112,tensor(0.6382)
dataserver-3,114,tensor(0.4247)
dataserver-2,114,tensor(0.4350)
dataserver-0,114,tensor(0.5734)
dataserver-1,113,tensor(0.5494)
dataserver-3,115,tensor(0.5128)
dataserver-0,115,tensor(0.5277)
dataserver-2,115,tensor(0.4093)
dataserver-1,114,tensor(0.6326)
dataserver-3,116,tensor(0.4795)
dataserver-0,116,tensor(0.5761)
dataserver-2,116,tensor(0.5827)
dataserver-1,115,tensor(0.4259)
dataserver-3,117,tensor(0.5323)
dataserver-2,117,tensor(0.3695)
dataserver-0,117,tensor(0.5544)
dataserver-1,116,tensor(0.4919)
dataserver-3,118,tensor(0.6232)
dataserver-2,118,tensor(0.5970)
dataserver-0,118,tensor(0.5041)
dataserver-1,117,tensor(0.4275)
dataserver-3,119,tensor(0.5697)
dataserver-2,119,tensor(0.5475)
dataserver-0,119,tensor(0.5265)
dataserver-1,118,tensor(0.5161)
dataserver-3,120,tensor(0.6098)
dataserver-2,120,tensor(0.5281)
dataserver-0,120,tensor(0.5680)
dataserver-1,119,tensor(0.5728)
dataserver-3,121,tensor(0.7593)
dataserver-2,121,tensor(0.3344)
dataserver-2,121,tensor(0.3344)
,tensor(0.4891)
dataserver-1,120,tensor(0.5620)
dataserver-3,122,tensor(0.5624)
dataserver-0,122,tensor(0.6741)
dataserver-0,122,tensor(0.6741)
,tensor(0.6679)
dataserver-1,121,tensor(0.4295)
dataserver-3,123,tensor(0.4779)
dataserver-2,123,tensor(0.5143)
dataserver-0,123,tensor(0.5339)
dataserver-1,122,tensor(0.5311)
dataserver-3,124,tensor(0.5151)
dataserver-2,124,tensor(0.3989)
dataserver-0,124,tensor(0.5726)
dataserver-3,125,tensor(0.3870)
dataserver-1,123,tensor(0.5381)
dataserver-2,125,tensor(0.5153)
dataserver-2,125,tensor(0.5153)
,tensor(0.2914)
dataserver-3,126,tensor(0.4960)
dataserver-1,124,tensor(0.4070)
dataserver-0,126,tensor(0.5589)
dataserver-2,126,tensor(0.3858)
dataserver-3,127,tensor(0.5267)
dataserver-1,125,tensor(0.4037)
dataserver-0,127,tensor(0.4365)
dataserver-2,127,tensor(0.3826)
dataserver-3,128,tensor(0.4886)
dataserver-1,126,tensor(0.4593)
dataserver-0,128,tensor(0.6377)
dataserver-2,128,tensor(0.5155)
dataserver-3,129,tensor(0.4182)
dataserver-1,127,tensor(0.2813)
dataserver-0,129,tensor(0.3611)
dataserver-2,129,tensor(0.5530)
dataserver-1,128,tensor(0.4673)
dataserver-1,128,tensor(0.4673)
,tensor(0.5420)
dataserver-0,130,tensor(0.7221)
dataserver-2,130,tensor(0.5484)
dataserver-3,131,tensor(0.4236)
dataserver-1,129,tensor(0.5721)
dataserver-0,131,tensor(0.3346)
dataserver-2,131,tensor(0.5108)
dataserver-3,132,tensor(0.6561)
dataserver-1,130,tensor(0.5831)
dataserver-0,132,tensor(0.4257)
dataserver-2,132,tensor(0.4845)
dataserver-3,133,tensor(0.5495)
dataserver-1,131,tensor(0.5619)
dataserver-0,133,tensor(0.3236)
dataserver-2,133,tensor(0.3444)
dataserver-3,134,tensor(0.4486)
dataserver-1,132,tensor(0.4639)
dataserver-0,134,tensor(0.3133)
dataserver-2,134,tensor(0.5136)
dataserver-3,135,tensor(0.4035)
dataserver-1,133,tensor(0.4937)
dataserver-0,135,tensor(0.5069)
dataserver-2,135,tensor(0.4805)
dataserver-3,136,tensor(0.5380)
dataserver-1,134,tensor(0.6763)
dataserver-0,136,tensor(0.5557)
dataserver-2,136,tensor(0.4983)
dataserver-3,137,tensor(0.4882)
dataserver-1,135,tensor(0.3458)
dataserver-0,137,tensor(0.4694)
dataserver-2,137,tensor(0.4368)
dataserver-3,138,tensor(0.4934)
dataserver-1,136,tensor(0.6566)
dataserver-0,138,tensor(0.5620)
dataserver-2,138,tensor(0.5230)
dataserver-1,137,tensor(0.4505)
dataserver-3,139,tensor(0.3684)
dataserver-0,139,tensor(0.4509)
dataserver-2,139,tensor(0.5840)
dataserver-3,140,tensor(0.4147)
dataserver-1,138,tensor(0.5554)
dataserver-0,140,tensor(0.3219)
dataserver-2,140,tensor(0.3693)
dataserver-3,141,tensor(0.3314)
dataserver-1,139,tensor(0.4872)
dataserver-0,141,tensor(0.4717)
dataserver-2,141,tensor(0.4018)
dataserver-3,142,tensor(0.5688)
dataserver-1,140,tensor(0.4794)
dataserver-0,142,tensor(0.4220)
dataserver-2,142,tensor(0.5269)
dataserver-3,143,tensor(0.5097)
dataserver-1,141,tensor(0.5972)
dataserver-0,143,tensor(0.7198)
dataserver-2,143,tensor(0.4826)
dataserver-2,143,tensor(0.4826)
,tensor(0.6211)
dataserver-1,142,tensor(0.4501)
dataserver-0,144,tensor(0.5155)
dataserver-3,145,tensor(0.5243)
dataserver-2,144,tensor(0.6696)
dataserver-1,143,tensor(0.4053)
dataserver-0,145,tensor(0.6379)
dataserver-3,146,tensor(0.6149)
dataserver-2,145,tensor(0.4857)
dataserver-1,144,tensor(0.5353)
dataserver-0,146,tensor(0.4593)
dataserver-2,146,tensor(0.6006)
dataserver-3,147,tensor(0.5632)
dataserver-1,145,tensor(0.7437)
dataserver-0,147,tensor(0.4983)
dataserver-2,147,tensor(0.4908)
dataserver-3,148,tensor(0.3082)
dataserver-1,146,tensor(0.5209)
dataserver-0,148,tensor(0.8123)
dataserver-2,148,tensor(0.6226)
dataserver-2,148,tensor(0.6226)
,tensor(0.4106)
dataserver-1,147,tensor(0.4982)
dataserver-0,149,tensor(0.4249)
dataserver-3,150,tensor(0.5796)
dataserver-2,149,tensor(0.6885)
dataserver-1,148,tensor(0.4244)
dataserver-0,150,tensor(0.5107)
dataserver-2,150,tensor(0.4120)
dataserver-3,151,tensor(0.5423)
dataserver-1,149,tensor(0.6158)
dataserver-0,151,tensor(0.5058)
dataserver-3,152,tensor(0.5261)
dataserver-3,152,tensor(0.5261)
,tensor(0.5929)
dataserver-1,150,tensor(0.5084)
dataserver-0,152,tensor(0.4031)
dataserver-2,152,tensor(0.4824)
dataserver-2,152,tensor(0.4824)
,tensor(0.5120)
dataserver-1,151,tensor(0.4108)
dataserver-0,153,tensor(0.5369)
dataserver-2,153,tensor(0.5772)
dataserver-3,154,tensor(0.4137)
dataserver-1,152,tensor(0.3288)
dataserver-0,154,tensor(0.5494)
dataserver-2,154,tensor(0.3150)
dataserver-3,155,tensor(0.5531)
dataserver-1,153,tensor(0.5885)
dataserver-0,155,tensor(0.4369)
dataserver-3,156,tensor(0.5346)
dataserver-3,156,tensor(0.5346)
,tensor(0.3984)
dataserver-1,154,tensor(0.4180)
dataserver-0,156,tensor(0.3638)
dataserver-2,156,tensor(0.4310)
dataserver-3,157,tensor(0.5663)
dataserver-1,155,tensor(0.5742)
dataserver-0,157,tensor(0.5453)
dataserver-2,157,tensor(0.6452)
dataserver-3,158,tensor(0.4872)
dataserver-1,156,tensor(0.3330)
dataserver-0,158,tensor(0.4964)
dataserver-3,159,tensor(0.4970)
dataserver-2,158,tensor(0.6466)
dataserver-1,157,tensor(0.3063)
dataserver-0,159,tensor(0.3846)
dataserver-2,159,tensor(0.5746)
dataserver-3,160,tensor(0.3501)
dataserver-1,158,tensor(0.4257)
dataserver-0,160,tensor(0.5973)
dataserver-2,160,tensor(0.5626)
dataserver-3,161,tensor(0.6658)
dataserver-1,159,tensor(0.4237)
dataserver-0,161,tensor(0.3975)
dataserver-2,161,tensor(0.7621)
dataserver-3,162,tensor(0.5612)
dataserver-1,160,tensor(0.7230)
dataserver-0,162,tensor(0.6456)
dataserver-3,163,tensor(0.3038)
dataserver-3,163,tensor(0.3038)
,tensor(0.4990)
dataserver-1,161,tensor(0.7222)
dataserver-0,163,tensor(0.5345)
dataserver-2,163,tensor(0.6175)
dataserver-2,163,tensor(0.6175)
,tensor(0.5512)
dataserver-1,162,tensor(0.3595)
dataserver-0,164,tensor(0.7169)
dataserver-3,165,tensor(0.5195)
dataserver-2,164,tensor(0.5956)
dataserver-1,163,tensor(0.5957)
dataserver-0,165,tensor(0.6166)
dataserver-3,166,tensor(0.5088)
dataserver-1,164,tensor(0.4905)
dataserver-1,164,tensor(0.4905)
,tensor(0.6199)
dataserver-0,166,tensor(0.5734)
dataserver-3,167,tensor(0.4300)
dataserver-2,166,tensor(0.6760)
dataserver-1,165,tensor(0.4363)
dataserver-0,167,tensor(0.4735)
dataserver-3,168,tensor(0.5034)
dataserver-2,167,tensor(0.4611)
dataserver-1,166,tensor(0.3420)
dataserver-0,168,tensor(0.5176)
dataserver-3,169,tensor(0.4292)
dataserver-2,168,tensor(0.4146)
dataserver-1,167,tensor(0.3677)
dataserver-0,169,tensor(0.4420)
dataserver-3,170,tensor(0.4059)
dataserver-2,169,tensor(0.4019)
dataserver-1,168,tensor(0.6375)
dataserver-0,170,tensor(0.5672)
dataserver-3,171,tensor(0.4878)
dataserver-2,170,tensor(0.4810)
dataserver-1,169,tensor(0.3240)
dataserver-0,171,tensor(0.4710)
dataserver-3,172,tensor(0.4708)
dataserver-2,171,tensor(0.4653)
dataserver-1,170,tensor(0.4148)
dataserver-0,172,tensor(0.5022)
dataserver-2,172,tensor(0.4263)
dataserver-3,173,tensor(0.6227)
dataserver-1,171,tensor(0.5278)
dataserver-0,173,tensor(0.3852)
dataserver-2,173,tensor(0.6447)
dataserver-3,174,tensor(0.4526)
dataserver-0,174,tensor(0.4797)
dataserver-0,174,tensor(0.4797)
,tensor(0.5127)
dataserver-2,174,tensor(0.3242)
dataserver-3,175,tensor(0.5083)
dataserver-1,173,tensor(0.5534)
dataserver-0,175,tensor(0.5461)
dataserver-2,175,tensor(0.7161)
dataserver-3,176,tensor(0.6909)
dataserver-0,176,tensor(0.3257)
dataserver-0,176,tensor(0.3257)
,tensor(0.5820)
dataserver-2,176,tensor(0.2936)
dataserver-3,177,tensor(0.4540)
dataserver-0,177,tensor(0.4104)
dataserver-1,175,tensor(0.4513)
dataserver-2,177,tensor(0.3958)
dataserver-3,178,tensor(0.4962)
dataserver-0,178,tensor(0.3527)
dataserver-1,176,tensor(0.3753)
dataserver-2,178,tensor(0.3842)
dataserver-3,179,tensor(0.5553)
dataserver-0,179,tensor(0.4052)
dataserver-1,177,tensor(0.4487)
dataserver-2,179,tensor(0.4560)
