time,f1
0:00:00.010833,0.1179
0:00:15.068403,0.1031
0:00:30.764395,0.2716
0:00:46.439225,0.3217
0:01:02.021007,0.19360000000000002
0:01:17.532204,0.2069
0:01:33.298987,0.0995
0:01:49.513469,0.275
0:02:05.139848,0.1934
0:02:20.838785,0.3647
0:02:36.569653,0.243
0:02:52.292030,0.2736
0:03:07.948939,0.3172
0:03:23.551131,0.3388
0:03:38.985391,0.3359
0:03:54.549211,0.4172
0:04:10.237629,0.4388
0:04:26.368909,0.3781
0:04:42.072408,0.4803
0:04:57.692608,0.429
0:05:13.346538,0.5664
0:05:28.834216,0.5096
0:05:44.305456,0.4938
0:05:59.861567,0.4675
0:06:15.442612,0.18479999999999996
0:06:31.053709,0.4661
0:06:46.595394,0.3613
0:07:02.300223,0.4585
0:07:17.930221,0.4076
0:07:33.958576,0.4644
0:07:49.742161,0.545
0:08:05.767653,0.535
0:08:21.121717,0.5193
0:08:36.529159,0.5559
0:08:51.943623,0.4676
0:09:08.127436,0.5831
0:09:23.965951,0.6045
0:09:39.636240,0.5703
0:09:55.472754,0.5557
0:10:11.162444,0.6219
0:10:26.606727,0.5905
0:10:42.167473,0.5993
0:10:57.963120,0.6745
0:11:13.686154,0.5741
0:11:29.356828,0.6436
0:11:45.570063,0.625
0:12:01.197021,0.624
0:12:17.228043,0.5787
0:12:32.810622,0.6027
0:12:48.538365,0.5645
0:13:04.714756,0.7130999999999998
0:13:20.544210,0.6878
0:13:36.272225,0.6804
0:13:51.555817,0.6876
0:14:07.036133,0.7094
0:14:22.266693,0.6873
0:14:37.673810,0.7092
0:14:53.214962,0.6773
0:15:08.698811,0.704
0:15:24.377898,0.6855
0:15:39.919904,0.747
0:15:55.484244,0.6884
0:16:11.035698,0.7345
0:16:26.650443,0.7562
0:16:42.345879,0.718
0:16:58.196395,0.7505
0:17:13.867552,0.7378
0:17:29.489382,0.6689
0:17:45.027872,0.7144
0:18:00.523648,0.7208
0:18:16.161784,0.7519000000000001
0:18:32.123510,0.7394
0:18:47.638044,0.7363999999999999
0:19:03.364857,0.7133
0:19:18.808319,0.7436
0:19:34.134211,0.7543
0:19:49.478846,0.7471
0:20:04.815221,0.7451
0:20:20.162028,0.748
0:20:35.918600,0.7675
0:20:51.854620,0.7421999999999999
0:21:07.724309,0.7557999999999999
0:21:23.267133,0.7247
0:21:38.966808,0.7172
0:21:55.028338,0.7702000000000001
0:22:10.585593,0.7352
0:22:26.060493,0.7497
0:22:41.618656,0.7589000000000001
0:22:56.989683,0.7459
0:23:12.817173,0.7761999999999999
0:23:28.765277,0.7394
0:23:44.566151,0.7205999999999999
0:24:00.204261,0.7285000000000001
0:24:15.927425,0.7202
0:24:31.494972,0.7169
0:24:47.043894,0.6226
0:25:02.671688,0.6756
0:25:19.027509,0.6962
0:25:34.681326,0.6835
0:25:50.688496,0.6247
0:26:06.312060,0.6846
0:26:22.272601,0.7416000000000001
0:26:37.884661,0.7147
0:26:53.468262,0.7453
0:27:09.816535,0.7441000000000001
0:27:25.570066,0.7569
0:27:41.284387,0.7324
0:27:57.333746,0.7761999999999999
0:28:12.972945,0.7506
0:28:29.017032,0.7799
0:28:45.038122,0.7793
0:29:00.959248,0.7827
0:29:16.537341,0.7914
0:29:31.903810,0.7967
0:29:47.534405,0.7269
0:30:02.797363,0.7520999999999999
0:30:18.297024,0.7696
0:30:33.831934,0.7091
0:30:49.517531,0.7876
0:31:05.358356,0.7918
0:31:20.835667,0.8042
0:31:37.260463,0.7729
0:31:52.850447,0.7423000000000001
0:32:08.215991,0.7574
0:32:23.805499,0.7701
0:32:39.583576,0.7756000000000001
0:32:54.994719,0.7992
0:33:10.501545,0.7872
0:33:26.110207,0.8121
0:33:41.575726,0.8005
0:33:57.135579,0.8006
0:34:12.840076,0.7905
0:34:28.325699,0.7733
0:34:43.707986,0.7714
0:34:58.962353,0.7842
0:35:14.562087,0.7911000000000001
0:35:29.998092,0.8007
0:35:45.670207,0.7712
0:36:01.393146,0.801
0:36:18.111220,0.7975999999999999
0:36:35.593720,0.7914
0:36:51.605741,0.7991
0:37:07.611755,0.8042
0:37:23.554331,0.7959
0:37:39.916827,0.8145
0:37:55.649403,0.8128
0:38:11.146625,0.7901
0:38:26.886196,0.8026
0:38:42.773076,0.7771
0:38:58.645091,0.802
0:39:14.938444,0.782
0:39:31.043836,0.8183
0:39:46.476704,0.7941
0:40:02.295814,0.7997
0:40:18.094666,0.7675
0:40:33.990962,0.8023000000000001
0:40:49.631380,0.802
0:41:05.374882,0.7663
0:41:21.339753,0.8169
0:41:37.133213,0.7956
0:41:53.195487,0.8019
0:42:08.875366,0.82
0:42:24.529383,0.7907
0:42:40.078933,0.8053
0:42:55.672998,0.8186
0:43:11.285812,0.8125
0:43:26.894622,0.798
0:43:43.127642,0.8239000000000001
0:43:58.807318,0.8066
0:44:14.254857,0.8282
0:44:29.675707,0.8126
0:44:44.984693,0.8076
0:45:00.346644,0.8261
0:45:15.723722,0.8266
0:45:31.726592,0.8297
0:45:46.900813,0.7872
0:46:02.477966,0.8062
0:46:17.850380,0.7799
0:46:33.246394,0.8234
0:46:49.237475,0.7412
0:47:04.737883,0.8046
0:47:20.548501,0.8144
0:47:36.649834,0.8271
0:47:52.545101,0.8104
0:48:07.841501,0.8176
0:48:23.264715,0.8231
0:48:38.772154,0.7793
0:48:54.709341,0.7953
0:49:10.355967,0.7962
0:49:25.859379,0.8301
0:49:41.820531,0.7944
0:49:57.609574,0.8312
0:50:12.958287,0.8219
0:50:28.264955,0.8376
0:50:43.705021,0.8003
0:50:59.043993,0.8384
0:51:14.430999,0.8295
0:51:29.988662,0.8013
0:51:45.258633,0.8267999999999999
0:52:00.596132,0.8304000000000001
0:52:16.023498,0.8381
0:52:31.398521,0.8322
0:52:46.724238,0.8202
0:53:02.285200,0.8122
0:53:17.751083,0.7843
0:53:33.168451,0.7937
0:53:48.700969,0.8044999999999999
0:54:04.164276,0.8321
0:54:19.937548,0.8327000000000001
0:54:35.528214,0.815
0:54:51.067739,0.8275
0:55:06.558060,0.7846
0:55:21.918447,0.8048
0:55:37.658787,0.8283
0:55:53.178788,0.8394
0:56:08.975729,0.8368
0:56:24.531602,0.8060999999999999
0:56:40.482298,0.8092
0:56:55.944091,0.8069
0:57:11.430914,0.8066
0:57:27.268513,0.8269
0:57:42.960358,0.7987
0:57:59.276710,0.8224
0:58:15.407891,0.7977
0:58:31.506548,0.8338
0:58:47.088673,0.8119000000000001
0:59:02.717546,0.8402
0:59:19.365031,0.8319
0:59:35.565771,0.8369
0:59:51.840103,0.8399
