thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-0, 3607.473959, 3572.191078, 0.001972, 3607.473959, 17.2569617294686, 9.526570048309178e-06
dataserver-2, 3607.443418, 3499.235038, 0.0032779999999999997, 3607.443418, 17.237611024630542, 1.6147783251231526e-05
dataserver-1, 3607.4189389999997, 3571.153684, 0.001967, 3607.4189389999997, 17.169008096153846, 9.45673076923077e-06
dataserver-3, 3607.2186939999997, 3565.456226, 0.002038, 3607.2186939999997, 17.059599167464114, 9.751196172248803e-06
largest_stale: 8
