epoch,f1
1,0.1115
2,0.1198
3,0.1468
4,0.1642
5,0.173
6,0.1893
7,0.1979
8,0.20669999999999997
9,0.1965
10,0.2116
11,0.2146
12,0.2147
13,0.204
14,0.21609999999999996
15,0.2281
16,0.2413
17,0.21519999999999997
18,0.1992
19,0.2393
20,0.2331
21,0.2363
22,0.2361
23,0.21679999999999996
24,0.2489
25,0.2317
26,0.2395
27,0.2374
28,0.2539
29,0.273
30,0.2621
31,0.2294
32,0.2613
33,0.2899
34,0.2889
35,0.2926
36,0.2867
37,0.2619
38,0.2948
39,0.3029
40,0.3053
41,0.2861
42,0.2711
43,0.2737
44,0.2734
45,0.3141
46,0.309
47,0.3248
48,0.3206
49,0.3269
50,0.325
51,0.3142
52,0.3278
53,0.3132
54,0.3322
55,0.2669
56,0.3017
57,0.3307
58,0.3183
59,0.3307
60,0.3373
61,0.3313
62,0.3364
63,0.3513
64,0.3382
65,0.3476
66,0.3579
67,0.352
68,0.3129
69,0.3141
70,0.36029999999999995
71,0.3517
72,0.3507
73,0.3482
74,0.3489
75,0.3542
76,0.3541
77,0.332
78,0.3481
79,0.3407
80,0.3622000000000001
81,0.3593
82,0.3688
83,0.364
84,0.3498
85,0.3441
86,0.3545
87,0.3697
88,0.36280000000000007
89,0.375
90,0.3532
91,0.37460000000000004
92,0.37029999999999996
93,0.3715
94,0.3439
95,0.359
96,0.3728
97,0.3698
98,0.3683
99,0.3493
100,0.3341
101,0.3742
102,0.3632
103,0.3741
104,0.3689
105,0.38409999999999994
106,0.3655
107,0.3614
108,0.359
109,0.38510000000000005
110,0.3602
111,0.37679999999999997
112,0.3571
113,0.3617000000000001
114,0.3775
115,0.38510000000000005
116,0.38230000000000003
117,0.3741
118,0.3796999999999999
119,0.3892
120,0.3722
121,0.38230000000000003
122,0.396
123,0.3951
124,0.3689
125,0.3959
126,0.36250000000000004
127,0.3662
128,0.3847
129,0.376
130,0.3753
131,0.38649999999999995
132,0.3854
133,0.3856
134,0.37789999999999996
135,0.3657
136,0.3942
137,0.3855
138,0.37899999999999995
139,0.3801
140,0.37029999999999996
141,0.3895
142,0.3832999999999999
143,0.3855
144,0.38710000000000006
145,0.3834000000000001
146,0.4048999999999999
147,0.38039999999999996
148,0.40340000000000004
149,0.3907
150,0.4015
151,0.3982
152,0.3996
153,0.4013
154,0.3908
155,0.3882
156,0.40280000000000005
157,0.3958
158,0.4083
159,0.4083
160,0.4056
161,0.38830000000000003
162,0.4052
163,0.4039
164,0.4071
165,0.3996
166,0.3974
167,0.3996
168,0.3987
169,0.4006
170,0.41779999999999995
171,0.40769999999999995
172,0.4075
173,0.4025
174,0.4103
175,0.4098
176,0.4078
177,0.411
178,0.3822
179,0.40769999999999995
180,0.4111
181,0.3925
182,0.4144
183,0.4116
184,0.4039
185,0.4169
186,0.3999
187,0.39760000000000006
188,0.4118
189,0.3909
190,0.4091000000000001
191,0.4083
192,0.42560000000000003
193,0.4236
194,0.4239
195,0.40700000000000003
196,0.4113
197,0.4188
198,0.39669999999999994
199,0.404
200,0.40599999999999997
201,0.4269
202,0.4221
203,0.42590000000000006
204,0.4183
205,0.4062
206,0.4087
207,0.4099
208,0.4241
209,0.4312
210,0.4318
211,0.4182
212,0.4202
213,0.4281
214,0.4206
215,0.40340000000000004
216,0.4158
217,0.4201
218,0.4083
219,0.4215
220,0.416
221,0.3935
222,0.4207
223,0.4083
224,0.4359
225,0.4191
226,0.41
227,0.4232
228,0.4243
229,0.422
230,0.4249
231,0.427
232,0.4216
233,0.4119
234,0.4303
235,0.4229
236,0.4232
237,0.42999999999999994
238,0.435
239,0.4318
240,0.41089999999999993
241,0.4000000000000001
242,0.4335
243,0.427
244,0.4228
245,0.4212000000000001
246,0.4253
247,0.435
248,0.428
249,0.4221
250,0.4318
251,0.4162
252,0.4163
253,0.4226
254,0.434
255,0.4293
256,0.4321999999999999
257,0.42999999999999994
258,0.4252
259,0.4405
260,0.4369
261,0.4266
262,0.4388
263,0.432
264,0.43359999999999993
265,0.4335
266,0.4186
267,0.43779999999999997
268,0.4214
269,0.4302
270,0.4192
271,0.4253
272,0.4384
273,0.4326
274,0.4143
275,0.4347
276,0.4241
277,0.4373
278,0.4323
279,0.43390000000000006
280,0.444
281,0.42740000000000006
282,0.447
283,0.4426
284,0.4398
285,0.4443
286,0.4445
287,0.4505
288,0.4218
289,0.4439000000000001
290,0.4405
291,0.434
292,0.43849999999999995
293,0.4146
294,0.4271
295,0.4307
296,0.4367
297,0.42789999999999995
298,0.4366
299,0.43779999999999997
300,0.44139999999999996
301,0.44139999999999996
302,0.4478
303,0.4249
304,0.4436
305,0.4484
306,0.4433
307,0.4506
308,0.44459999999999994
309,0.4505
310,0.4228
311,0.4408
312,0.4295
313,0.454
314,0.4546
315,0.4518
316,0.4332
317,0.445
318,0.4309
319,0.4343
320,0.4562
321,0.4422
322,0.441
323,0.4398
324,0.4553
325,0.4508
326,0.44170000000000004
327,0.4458
328,0.4548
329,0.4483
330,0.4455
331,0.4366
332,0.42740000000000006
333,0.4434
334,0.452
335,0.4478
336,0.4498
337,0.4436
338,0.4404
339,0.4388
340,0.4474
341,0.4448
342,0.4536
343,0.4505
344,0.4531
345,0.4422
346,0.4504
347,0.4346
348,0.434
349,0.4466
350,0.4546
351,0.4459
352,0.4439000000000001
353,0.446
354,0.451
355,0.45610000000000006
356,0.4577
357,0.4597
358,0.4468
359,0.43649999999999994
360,0.4361
361,0.4456
362,0.4498
363,0.4398
364,0.43290000000000006
365,0.4333000000000001
366,0.4549
367,0.453
368,0.4595
369,0.4464
370,0.445
371,0.4486
372,0.4539
373,0.4472
374,0.4562
375,0.4549
376,0.4627
377,0.4687
378,0.4543
379,0.46
380,0.4497
381,0.4606
382,0.4493
383,0.4617
384,0.4592
385,0.4608
386,0.4515
387,0.44139999999999996
388,0.4474
389,0.4495
390,0.4479
391,0.4632
392,0.4557
393,0.4534
394,0.45940000000000003
395,0.4591
396,0.4509
397,0.4602
398,0.4666
399,0.4525
400,0.43649999999999994
401,0.4483
402,0.449
403,0.4597
404,0.4659
405,0.4574
406,0.46159999999999995
407,0.4628
408,0.458
409,0.4531
410,0.45380000000000004
411,0.4467
412,0.4565000000000001
413,0.4611
414,0.47040000000000004
415,0.4603
416,0.4659
417,0.4656
418,0.449
419,0.4635
420,0.4584
421,0.4494000000000001
422,0.452
423,0.4562
424,0.4592
425,0.4659
426,0.4727
427,0.4548
428,0.4669
429,0.4707
430,0.4614
431,0.4696
432,0.47430000000000005
433,0.4597
434,0.4716
435,0.4745
436,0.4708
437,0.4744
438,0.4694
439,0.4728
440,0.4684
441,0.4725
442,0.4769
443,0.46219999999999994
444,0.451
445,0.4667
446,0.4796
447,0.4607
448,0.4741
449,0.46049999999999996
450,0.4716
451,0.4584
452,0.4671
453,0.47040000000000004
454,0.4709
455,0.4608
456,0.4729
457,0.4745
458,0.4644
459,0.4588
460,0.4695
461,0.4591
462,0.4664
463,0.4698
464,0.4632
465,0.4767
466,0.472
467,0.4675
468,0.4705
469,0.468
470,0.4621
471,0.4714
472,0.4819
473,0.4647
474,0.4754
475,0.4686
476,0.4767
477,0.4632
478,0.4698
479,0.4518
480,0.4571
481,0.4657
482,0.4696
483,0.4747
484,0.4738
485,0.4677
486,0.4644
487,0.4598
488,0.4662
489,0.45859999999999995
490,0.4685
491,0.4683
492,0.4634
493,0.4626
494,0.4708
495,0.4659
496,0.473
497,0.4715
498,0.4568
499,0.4748
500,0.47040000000000004
501,0.4612
502,0.4659
503,0.4711
504,0.4655
505,0.4792
506,0.4831
507,0.44800000000000006
508,0.4643
509,0.4681
510,0.4642
511,0.4761
512,0.4701
513,0.4829
514,0.4757
515,0.4818
516,0.4753
517,0.4685
518,0.4811
519,0.4874
520,0.4784
