thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-2, 3634.3298099999997, 3571.836997, 0.001985, 3634.3298099999997, 35.0180097745098, 1.9460784313725487e-05
dataserver-0, 3634.320135, 3607.799133, 0.001432, 3634.320135, 34.35999174285714, 1.3638095238095238e-05
dataserver-3, 3630.684648, 3604.884329, 0.0013469999999999999, 3630.684648, 34.008342726415094, 1.270754716981132e-05
dataserver-1, 3628.9356869999997, 3605.703005, 0.0014249999999999998, 3628.9356869999997, 34.340028619047615, 1.357142857142857e-05
largest_stale: 6
