epoch,f1
1,0.10000000000000002
2,0.10000000000000002
3,0.10000000000000002
4,0.10000000000000002
5,0.10000000000000002
6,0.10000000000000002
7,0.10000000000000002
8,0.10000000000000002
9,0.10000000000000002
10,0.1001
11,0.0998
12,0.09940000000000002
13,0.1046
14,0.1206
15,0.114
16,0.1246
17,0.1142
18,0.1385
19,0.1476
20,0.1555
21,0.1564
22,0.1737
23,0.1807
24,0.1725
25,0.1626
26,0.168
27,0.1684
28,0.1753
29,0.1759
30,0.1639
31,0.1748
32,0.1658
33,0.1719
34,0.1764
35,0.18
36,0.1768
37,0.1828
38,0.189
39,0.2024
40,0.2033
41,0.1984
42,0.2028
43,0.19249999999999998
44,0.2142
45,0.20999999999999996
46,0.20170000000000002
47,0.216
48,0.2026
49,0.20289999999999997
50,0.1946
51,0.2267
52,0.2367
53,0.1667
54,0.1675
55,0.20289999999999997
56,0.2458
57,0.2425
58,0.241
59,0.2479
60,0.2369
61,0.241
62,0.2484
63,0.2461
64,0.20539999999999997
65,0.22470000000000004
66,0.2618
67,0.2353
68,0.2634
69,0.2535
70,0.2256
71,0.2049
72,0.2663
73,0.2284
74,0.2702
75,0.2216
76,0.2728
77,0.2764
78,0.2473
79,0.2778
80,0.2609
81,0.2616
82,0.2563
83,0.2386
84,0.2871
85,0.2986
86,0.2672
87,0.2755
88,0.2462
89,0.1413
90,0.2469
91,0.2859
92,0.3047
93,0.3069
94,0.31
95,0.2647
96,0.2442
97,0.248
98,0.278
99,0.2723
100,0.2848
101,0.2986
102,0.3019
103,0.2877
104,0.2951
105,0.3089
106,0.2717
107,0.2065
108,0.2512
109,0.3273
110,0.3241
111,0.3268
112,0.2945
113,0.2662
114,0.261
115,0.2508
116,0.1997
117,0.2798
118,0.2737
119,0.2967
120,0.3065
121,0.3028
122,0.2889
123,0.3255
124,0.3325
125,0.3265
126,0.3163
127,0.3045
128,0.2987
129,0.3291
130,0.3011
131,0.2987
132,0.3104
133,0.3329
134,0.3308
135,0.3086
136,0.2821
137,0.2931
138,0.2941
139,0.3155
140,0.3086
141,0.3182
142,0.3502
143,0.3569
144,0.3222
145,0.2465
146,0.3221
147,0.3342
148,0.3357
149,0.3477
150,0.3493
151,0.351
152,0.3435
153,0.3261
154,0.3183
155,0.3128
156,0.3461
157,0.3613
158,0.35950000000000004
159,0.3056
160,0.29
161,0.2987
162,0.3077
163,0.3354
164,0.362
165,0.3611
166,0.3204
