epoch,f1
1,0.1104
2,0.1274
3,0.1317
4,0.1446
5,0.157
6,0.1716
7,0.1794
8,0.194
9,0.20419999999999996
10,0.1943
11,0.2061
12,0.2134
13,0.2121
14,0.2258
15,0.2275
16,0.232
17,0.2416
18,0.2324
19,0.2296
20,0.2418
21,0.2428
22,0.248
23,0.2408
24,0.2339
25,0.2442
26,0.2555
27,0.2621
28,0.2607
29,0.2611
30,0.2701
31,0.266
32,0.2758
33,0.2751
34,0.2799
35,0.2767
36,0.2832
37,0.2708
38,0.2259
39,0.2598
40,0.2802
41,0.2741
42,0.2806
43,0.2948
44,0.2838
45,0.2922
46,0.2919
47,0.3016
48,0.2987
49,0.3005
50,0.2947
51,0.2929
52,0.2902
53,0.3015
54,0.3082
55,0.2937
56,0.2875
57,0.3078
58,0.2729
59,0.3044
60,0.3111
61,0.3148
62,0.2907
63,0.302
64,0.3207
65,0.3272
66,0.326
67,0.3203
68,0.3359
69,0.3289
70,0.3362
71,0.3348
72,0.3179
73,0.3107
74,0.3353
75,0.3275
76,0.3318
77,0.3369
78,0.3392
79,0.3346
80,0.3448
81,0.3347
82,0.3162
83,0.2778
84,0.3232
85,0.3332
86,0.3397
87,0.3357
88,0.3422
89,0.3472
90,0.3533
91,0.3493
92,0.3545
93,0.3606
94,0.3473
95,0.3606
96,0.3604
97,0.36029999999999995
98,0.3653
99,0.3618
100,0.36029999999999995
101,0.3654
102,0.3556
103,0.3344
104,0.3662
105,0.35680000000000006
106,0.3657
107,0.3777
108,0.3761
109,0.3755
110,0.3849
111,0.3794
112,0.3774
113,0.3793
114,0.3783
115,0.3464
116,0.3655
117,0.3513
118,0.3709
119,0.3859
120,0.378
121,0.38510000000000005
122,0.3916
123,0.38809999999999995
124,0.378
125,0.3856
126,0.382
127,0.3955
128,0.3868
129,0.3912
130,0.39200000000000007
131,0.3996
132,0.39060000000000006
133,0.3901
134,0.3975
135,0.3921
136,0.39769999999999994
137,0.36
138,0.37540000000000007
139,0.3758
140,0.3826
141,0.3974
142,0.3958
143,0.3971
144,0.394
145,0.4041
146,0.40260000000000007
147,0.4032
148,0.4155
149,0.40579999999999994
150,0.4091000000000001
151,0.386
152,0.4124
153,0.388
154,0.3986
155,0.3997
156,0.3933
157,0.3929
158,0.4035
159,0.4133
160,0.4196
161,0.40599999999999997
162,0.4136
163,0.4111
164,0.41290000000000004
165,0.418
166,0.4151
167,0.4149
168,0.41469999999999996
169,0.4205
170,0.4149
171,0.409
172,0.40510000000000007
173,0.41779999999999995
174,0.4255
175,0.4237
176,0.4241
177,0.422
178,0.4235
179,0.4241
180,0.4228
181,0.4205
182,0.42590000000000006
183,0.4111
184,0.3972
185,0.3773
186,0.39879999999999993
187,0.4094
188,0.4177
189,0.4265
190,0.42789999999999995
191,0.4228
192,0.432
193,0.441
194,0.4311
195,0.4113
196,0.4218
197,0.4387
198,0.43479999999999996
199,0.4346
200,0.4379
201,0.4395
202,0.4418
203,0.4235
204,0.43080000000000007
205,0.4299
206,0.4313
207,0.4273
208,0.4286
209,0.4312
210,0.4309
211,0.4408
212,0.4384
213,0.4433
214,0.4426
215,0.4507
216,0.4407
217,0.43779999999999997
218,0.4388
219,0.44730000000000003
220,0.442
221,0.43939999999999996
222,0.4293
223,0.4321
224,0.444
225,0.4428
226,0.4517
227,0.4457
228,0.45
229,0.4499
230,0.4517
231,0.4428
232,0.4504
233,0.4421
234,0.4517
235,0.45409999999999995
236,0.4433
237,0.4221
238,0.4457
239,0.4289
240,0.4479
241,0.4554
242,0.4644
243,0.4465
244,0.4544
245,0.4513
246,0.4604
247,0.4542
248,0.4493
249,0.4494000000000001
250,0.4542
251,0.4454000000000001
252,0.4391
253,0.4557
254,0.4511
255,0.4575
256,0.4464
257,0.4233
258,0.4459
259,0.4403
260,0.4583
261,0.459
262,0.4518
263,0.4593
264,0.4461
265,0.4592
266,0.4598
267,0.4515
268,0.4683
269,0.4466
270,0.4682
271,0.4701
272,0.454
273,0.4533
274,0.4649
275,0.4664
276,0.467
277,0.4563
278,0.4626
279,0.4533
280,0.4568
281,0.45510000000000006
282,0.4578
283,0.4652
284,0.4582
285,0.4695
286,0.4567
287,0.4661
288,0.4583
289,0.4539
290,0.4753
291,0.4687
292,0.4557
293,0.4632
294,0.4715
295,0.4608
296,0.4673
297,0.4687
298,0.4817
299,0.4723
300,0.4794
301,0.4751
302,0.4661
303,0.4693
304,0.4795
305,0.4778
306,0.4787
307,0.4653
308,0.4573
309,0.4549
310,0.462
311,0.4599
312,0.4765
313,0.47589999999999993
314,0.4745
315,0.468
316,0.4783
317,0.4822
318,0.4659
319,0.4756
320,0.4691
321,0.4677
322,0.4757
323,0.4739
324,0.4685
325,0.4732
326,0.4836
327,0.4687
328,0.4755
329,0.4797
330,0.4773
331,0.488
332,0.4816
333,0.4781
334,0.4787
335,0.4823
336,0.4799
337,0.4874
338,0.4857
339,0.489
340,0.4765
341,0.4798
342,0.4772
343,0.4861
344,0.4767
345,0.4912
346,0.4769
347,0.4835
348,0.4912
349,0.4835
350,0.4816
351,0.4888
352,0.4703
353,0.4865
354,0.4795
355,0.47309999999999997
356,0.4856
357,0.4875
358,0.486
359,0.4841
360,0.4927
361,0.4824
362,0.4853
363,0.4921
364,0.4923
365,0.4941
366,0.4939
367,0.4956
368,0.48869999999999997
369,0.488
370,0.4886
371,0.4836
372,0.4869
373,0.4913
374,0.498
375,0.4868
376,0.4794
377,0.4906
378,0.5003
379,0.4925
380,0.4734
381,0.4761
382,0.48869999999999997
383,0.4917
384,0.5001
385,0.4958
386,0.4978
387,0.5012
388,0.4908
389,0.4831
390,0.4906
391,0.4835
392,0.4703
393,0.4917
394,0.4857
395,0.4929
396,0.4886
397,0.5002
398,0.496
399,0.501
400,0.4961
401,0.4974
402,0.5037
403,0.4941
404,0.4872
405,0.4937
406,0.4946
407,0.4943
408,0.4849
409,0.4811
410,0.5002
411,0.4961
412,0.5074
413,0.5033
414,0.5047
415,0.5047
416,0.5055
417,0.4788
418,0.4985
419,0.4914
420,0.4985
421,0.4969
422,0.49
423,0.494
424,0.506
425,0.4772
426,0.4868
427,0.5065
428,0.4975
429,0.5049
430,0.5036
431,0.5038
432,0.5049
433,0.4902
434,0.4967
435,0.4939
436,0.4994
437,0.4978
438,0.4896
439,0.4848
440,0.4892
441,0.4937
442,0.5101
443,0.5071
444,0.5101
445,0.5045
446,0.5016
447,0.496
448,0.497
449,0.4907
450,0.5092
451,0.5027
452,0.5044
453,0.5102
454,0.5114
455,0.5086
456,0.5042
457,0.5158
458,0.5113
459,0.5032
460,0.5063
461,0.5111
462,0.5071
463,0.4955
464,0.5071
465,0.493
466,0.5186
467,0.4846
468,0.485
469,0.5017
470,0.5029
471,0.5128
472,0.5116
473,0.5143
474,0.5058
475,0.5069
476,0.5141
477,0.5081
478,0.5182
479,0.5065
480,0.4978
481,0.5128
482,0.4988
483,0.508
484,0.515
485,0.5141
486,0.5056
487,0.515
488,0.5103
489,0.5015
490,0.5093
491,0.509
492,0.5122
493,0.5098
494,0.5104
495,0.5134
496,0.4939
497,0.5124
498,0.5061
499,0.501
500,0.5248
501,0.5196
502,0.5114
503,0.5173
504,0.5128
505,0.5176
506,0.5149
507,0.5089
508,0.516
509,0.518
510,0.5191
511,0.519
512,0.5183
513,0.5185
514,0.515
515,0.5218
516,0.5095
517,0.5198
518,0.5234
519,0.5242
520,0.5179
521,0.5189
522,0.5247
523,0.5103
524,0.5192
525,0.5239
526,0.5213
527,0.4939
528,0.4969
529,0.5065
530,0.5132
531,0.5161
532,0.5306
