time,f1
0:00:00.081049,0.0949
0:00:15.482335,0.10499999999999998
0:00:33.553576,0.1306
0:00:50.544990,0.1536
0:01:05.597681,0.1603
0:01:23.251893,0.18549999999999997
0:01:42.101690,0.2006
0:02:00.611407,0.20299999999999999
0:02:19.374650,0.2167
0:02:37.444417,0.2219
0:02:52.531660,0.2365
0:03:10.294621,0.21779999999999997
0:03:29.739274,0.2369
0:03:45.568827,0.2425
0:04:03.309196,0.2445
0:04:19.950835,0.2386
0:04:38.249546,0.2566
0:04:53.349445,0.2517
0:05:08.903037,0.2701
0:05:25.723853,0.2717
0:05:43.219125,0.2712
0:06:00.882868,0.2771
0:06:17.825283,0.2784
0:06:35.639455,0.2681
0:06:53.144390,0.2809
0:07:08.182332,0.2819
0:07:25.439357,0.2908
0:07:40.571774,0.2903
0:07:58.807916,0.3013
0:08:15.801213,0.2988
0:08:32.315879,0.2898
0:08:47.891420,0.2963
0:09:04.833217,0.3057
0:09:21.824519,0.2637
0:09:38.967069,0.3014
0:09:56.972201,0.3137
0:10:13.853426,0.2928
0:10:31.112499,0.3204
0:10:47.307510,0.3153
0:11:04.375363,0.3178
0:11:21.588898,0.3302
0:11:36.984222,0.3305
0:11:54.039249,0.3211
0:12:10.290183,0.3424
0:12:27.069612,0.3377
0:12:45.402626,0.3384
0:13:02.992566,0.3391
0:13:20.300239,0.3348
0:13:38.024717,0.2815
0:13:55.132849,0.3404
0:14:13.398226,0.3401
0:14:33.271025,0.3408
0:14:51.380645,0.3514
0:15:09.733020,0.3611
0:15:27.098845,0.36250000000000004
0:15:45.866308,0.3621
0:16:03.151023,0.3571
0:16:18.387018,0.3638
0:16:35.480734,0.35
0:16:55.173061,0.3507
0:17:12.946899,0.36669999999999997
0:17:31.337908,0.3713
0:17:48.776576,0.3749
0:18:06.466417,0.3743
0:18:25.086764,0.381
0:18:40.782061,0.3774
0:18:58.783137,0.3674
0:19:18.506034,0.3832
0:19:35.532200,0.3805
0:19:52.050348,0.3831
0:20:09.882067,0.36490000000000006
0:20:28.643521,0.3751
0:20:44.560232,0.38649999999999995
0:21:01.931398,0.4027
0:21:19.052655,0.391
0:21:38.422664,0.39060000000000006
0:21:56.840861,0.4009
0:22:11.939344,0.3853
0:22:27.154236,0.3644
0:22:44.780641,0.3961
0:23:01.927357,0.3835
0:23:18.342993,0.3934
0:23:36.253436,0.4058999999999999
0:23:54.220122,0.4133
0:24:13.157244,0.3966
0:24:30.293209,0.3688
0:24:48.594389,0.4038
0:25:04.655256,0.40340000000000004
0:25:22.306083,0.40260000000000007
0:25:37.856801,0.39909999999999995
0:25:55.726762,0.39760000000000006
0:26:13.428300,0.4112
0:26:30.295308,0.4157
0:26:48.140114,0.4158
0:27:03.164378,0.4135
0:27:21.844807,0.4025
0:27:38.752198,0.4052
0:27:57.539305,0.4161
0:28:16.862120,0.4257
0:28:34.450374,0.4174
0:28:51.484084,0.4204
0:29:06.703100,0.4338
0:29:22.181006,0.42540000000000006
0:29:39.806578,0.4062
0:29:55.854809,0.4091000000000001
0:30:13.164695,0.3949
0:30:29.697514,0.4182
0:30:47.972782,0.4225
0:31:06.204220,0.4311
0:31:24.999537,0.4272
0:31:40.163797,0.41139999999999993
0:31:56.903943,0.4344
0:32:14.861540,0.4294
0:32:32.513926,0.4321999999999999
0:32:51.894031,0.4264
0:33:10.460103,0.4355
0:33:26.097053,0.4312
0:33:43.481554,0.4395
0:34:01.399241,0.4397
0:34:17.939339,0.4359
0:34:33.251555,0.4436
0:34:48.349670,0.4312
0:35:05.069198,0.4459
0:35:24.024614,0.4397
0:35:41.474353,0.4442
0:36:00.036893,0.4191
0:36:19.467573,0.4359
0:36:37.406917,0.4519
0:36:55.874050,0.4511
0:37:13.275463,0.4516
0:37:32.035416,0.4465
0:37:51.596050,0.4533
0:38:08.660352,0.4428
0:38:23.899874,0.4458
0:38:41.779562,0.44170000000000004
0:38:59.887813,0.4567
0:39:17.660458,0.45380000000000004
0:39:36.133111,0.4512
0:39:55.153408,0.4466
0:40:12.140621,0.4503
0:40:29.528484,0.4471
0:40:46.494791,0.4498
0:41:03.208611,0.4419
0:41:21.074792,0.4212000000000001
0:41:38.145789,0.4367
0:41:56.106991,0.457
0:42:12.699867,0.4612
0:42:29.250636,0.4628
0:42:47.008102,0.4623
0:43:03.230091,0.442
0:43:21.250989,0.4477
0:43:37.971969,0.4669
0:43:54.652949,0.45259999999999995
0:44:10.746020,0.468
0:44:28.189704,0.4592
0:44:47.673713,0.4572
0:45:04.753308,0.4474
0:45:21.761127,0.4678
0:45:39.028646,0.4658
0:45:55.812848,0.4723
0:46:12.930852,0.4542
0:46:30.332998,0.4638
0:46:47.673455,0.46359999999999996
0:47:05.464244,0.4689
0:47:20.906613,0.46359999999999996
0:47:37.988320,0.4615
0:47:56.065720,0.47
0:48:13.088845,0.4593
0:48:30.137362,0.4761
0:48:48.616327,0.4645
0:49:05.909618,0.4714
0:49:25.948995,0.4471
0:49:41.099191,0.4546
0:49:59.589240,0.4619
0:50:17.614492,0.4686
0:50:35.839271,0.4741
0:50:51.329237,0.4751
0:51:09.023170,0.473
0:51:26.343144,0.4653
0:51:44.471973,0.4742
0:52:01.793776,0.4647
0:52:20.372248,0.4797
0:52:38.739299,0.483
0:52:53.868184,0.4788
0:53:10.317378,0.476
0:53:27.819298,0.4803
0:53:45.280395,0.4746
0:54:02.760292,0.482
0:54:21.470587,0.4751
0:54:39.632957,0.4638
0:54:58.393420,0.48130000000000006
0:55:18.229841,0.48130000000000006
0:55:37.089645,0.4764
0:55:54.281148,0.4769
0:56:13.396483,0.4808
0:56:30.773777,0.4734
0:56:48.144658,0.4783
0:57:07.502812,0.4818
0:57:26.313535,0.4906
0:57:45.405031,0.4819
0:58:04.101430,0.48869999999999997
0:58:21.453355,0.4934
0:58:39.429558,0.4772
0:58:57.944269,0.4788
0:59:12.973383,0.4963
0:59:29.942565,0.4734999999999999
0:59:47.275073,0.4958
1:00:05.695589,0.48
1:00:24.608752,0.4931
1:00:42.940063,0.4771
1:00:59.748056,0.4968
1:01:16.449737,0.48810000000000003
1:01:36.202007,0.4909
1:01:54.541717,0.5031
1:02:11.538426,0.4829
1:02:29.252554,0.4895
1:02:45.541048,0.4951
1:03:02.514676,0.4832
1:03:17.903620,0.4917
1:03:36.735973,0.4964
1:03:56.633064,0.4993
1:04:11.795552,0.5028
1:04:29.207362,0.4967
1:04:46.841062,0.4806
1:05:01.925766,0.5012
1:05:20.226993,0.4737
1:05:39.056372,0.5014
1:05:55.555237,0.5028
1:06:14.226278,0.5043
1:06:30.163342,0.5001
1:06:48.203533,0.478
1:07:05.859690,0.4929
1:07:22.599922,0.4924
1:07:39.459236,0.4869
1:07:54.528101,0.5028
1:08:12.114337,0.4986
1:08:29.543870,0.4986
1:08:49.399396,0.494
1:09:08.093446,0.4959
1:09:23.863841,0.4912
1:09:40.719959,0.4838
1:09:58.400914,0.5083
1:10:16.703145,0.4798
1:10:33.206223,0.5033
1:10:50.744654,0.4943
1:11:08.027399,0.5123
1:11:23.275843,0.5003
1:11:39.268527,0.498
1:11:58.981382,0.5091
1:12:16.349537,0.5029
1:12:34.010423,0.5132
1:12:51.004115,0.5021
1:13:07.367075,0.5112
1:13:25.901117,0.5
1:13:43.389403,0.5077
1:14:00.675519,0.51
1:14:16.009272,0.5062
1:14:33.088286,0.4765
1:14:50.848254,0.4971
1:15:09.451800,0.4985
1:15:28.582094,0.5131
1:15:45.203248,0.5019
1:16:02.809631,0.4934
1:16:20.880373,0.5062
1:16:40.339412,0.4981
1:16:58.298278,0.5157
1:17:14.055147,0.5115
1:17:30.297991,0.5147
1:17:47.901619,0.5076
1:18:06.514492,0.5064
1:18:25.532474,0.5039
1:18:41.485672,0.5162
1:18:59.601154,0.5099
1:19:17.309497,0.4993
1:19:35.557389,0.5117
1:19:53.783764,0.5108
1:20:13.655781,0.5106
1:20:31.759471,0.52
1:20:50.843443,0.5126
1:21:08.349713,0.5126
1:21:24.607624,0.518
1:21:40.277060,0.518
1:21:58.305387,0.5103
1:22:15.533476,0.5132
1:22:32.106305,0.5198
1:22:50.026700,0.5174
1:23:07.046593,0.5221
1:23:24.614061,0.5093
1:23:42.444910,0.5142
1:24:01.376444,0.4988
1:24:18.351656,0.5131
1:24:36.644709,0.5112
1:24:54.238301,0.5249
1:25:11.256682,0.5152
1:25:28.835953,0.5151
1:25:46.275358,0.5056
1:26:03.933645,0.5208
1:26:23.972371,0.5171
1:26:40.919079,0.5256
1:26:58.194934,0.517
1:27:17.186014,0.5142
1:27:34.940334,0.5298
1:27:52.301668,0.5276
1:28:08.839263,0.4972
1:28:27.512071,0.5271
1:28:43.528211,0.519
1:29:01.629122,0.5081
1:29:19.105821,0.5141
1:29:36.396194,0.5026
1:29:55.456266,0.5162
1:30:10.625240,0.5248
1:30:27.393530,0.5315
1:30:44.316944,0.5178
1:31:00.951209,0.5304
1:31:17.663161,0.5124
1:31:37.593728,0.5236
1:31:56.515166,0.5074
1:32:15.322945,0.5253
1:32:30.813663,0.5307
1:32:47.873096,0.5307
1:33:04.799450,0.5235
1:33:22.033355,0.5292
1:33:40.354212,0.5358
1:33:55.993001,0.5233
1:34:14.984294,0.5167
1:34:31.680300,0.5249
1:34:49.557493,0.5268
1:35:06.910026,0.5359
1:35:23.376759,0.5103
1:35:41.442612,0.5286
