thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-1, 3621.400029, 3569.046802, 0.0018939999999999999, 3621.400029, 15.65371404385965, 8.307017543859649e-06
dataserver-0, 3620.066946, 3458.396651, 0.0031609999999999997, 3620.066946, 15.578363292792792, 1.4238738738738738e-05
dataserver-3, 3616.17903, 3555.89529, 0.001807, 3616.17903, 15.59603197368421, 7.925438596491228e-06
dataserver-2, 3616.080492, 3560.007882, 0.001859, 3616.080492, 15.752247265486725, 8.22566371681416e-06
largest_stale: 8
