dataserver-2,19,tensor(2.2239)
dataserver-0,18,tensor(2.2397)
dataserver-3,19,tensor(2.0921)
dataserver-1,19,tensor(2.1161)
dataserver-2,20,tensor(2.1663)
dataserver-0,19,tensor(2.0726)
dataserver-3,20,tensor(1.9295)
dataserver-1,20,tensor(1.9045)
dataserver-2,21,tensor(1.9304)
dataserver-0,20,tensor(1.9446)
dataserver-3,21,tensor(1.6526)
dataserver-1,21,tensor(1.6975)
dataserver-2,22,tensor(1.6797)
dataserver-0,21,tensor(1.7010)
dataserver-1,22,tensor(1.8739)
dataserver-1,22,tensor(1.8739)
,tensor(1.6922)
dataserver-2,23,tensor(1.5400)
dataserver-0,22,tensor(2.0780)
dataserver-1,23,tensor(1.7945)
dataserver-3,23,tensor(1.6894)
dataserver-2,24,tensor(1.8419)
dataserver-0,23,tensor(2.0674)
dataserver-3,24,tensor(1.7146)
dataserver-1,24,tensor(1.5719)
dataserver-2,25,tensor(1.7252)
dataserver-0,24,tensor(1.6356)
dataserver-3,25,tensor(1.6407)
dataserver-1,25,tensor(1.5378)
dataserver-2,26,tensor(1.2994)
dataserver-0,25,tensor(1.2350)
dataserver-3,26,tensor(1.1580)
dataserver-2,27,tensor(1.2630)
dataserver-2,27,tensor(1.2630)
,tensor(1.2862)
dataserver-0,26,tensor(1.2082)
dataserver-3,27,tensor(1.1352)
dataserver-2,28,tensor(1.3714)
dataserver-1,27,tensor(1.7264)
dataserver-0,27,tensor(2.2454)
dataserver-3,28,tensor(1.9883)
dataserver-2,29,tensor(1.1893)
dataserver-1,28,tensor(1.2280)
dataserver-0,28,tensor(1.8698)
dataserver-3,29,tensor(1.8428)
dataserver-2,30,tensor(1.5324)
dataserver-1,29,tensor(1.6967)
dataserver-0,29,tensor(1.5874)
dataserver-0,29,tensor(1.5874)
,tensor(1.4148)
dataserver-2,31,tensor(1.8784)
dataserver-1,30,tensor(1.5574)
dataserver-0,30,tensor(1.1849)
dataserver-0,30,tensor(1.1849)
,tensor(1.3009)
dataserver-1,31,tensor(1.1803)
dataserver-1,31,tensor(1.1803)
,tensor(1.4472)
dataserver-0,31,tensor(1.5752)
dataserver-0,31,tensor(1.5752)
,tensor(1.3523)
dataserver-1,32,tensor(1.2238)
dataserver-1,32,tensor(1.2238)
,tensor(1.1154)
dataserver-3,33,tensor(1.0894)
dataserver-0,32,tensor(1.0503)
dataserver-2,34,tensor(1.2263)
dataserver-1,33,tensor(1.4557)
dataserver-3,34,tensor(0.9480)
dataserver-0,33,tensor(1.0510)
dataserver-2,35,tensor(1.3040)
dataserver-1,34,tensor(1.6552)
dataserver-3,35,tensor(1.5020)
dataserver-0,34,tensor(1.5665)
dataserver-2,36,tensor(1.8100)
dataserver-1,35,tensor(1.5280)
dataserver-3,36,tensor(1.5531)
dataserver-0,35,tensor(1.6202)
dataserver-2,37,tensor(1.6930)
dataserver-1,36,tensor(1.6078)
dataserver-3,37,tensor(1.4799)
dataserver-0,36,tensor(1.4921)
dataserver-2,38,tensor(1.0657)
dataserver-1,37,tensor(1.2238)
dataserver-3,38,tensor(1.3295)
dataserver-0,37,tensor(1.0218)
dataserver-2,39,tensor(1.1790)
dataserver-1,38,tensor(0.9156)
dataserver-3,39,tensor(0.7664)
dataserver-0,38,tensor(1.1734)
dataserver-2,40,tensor(1.5641)
dataserver-1,39,tensor(1.3486)
dataserver-3,40,tensor(1.2552)
dataserver-0,39,tensor(1.0456)
dataserver-2,41,tensor(1.1782)
dataserver-1,40,tensor(1.6533)
dataserver-3,41,tensor(1.3294)
dataserver-0,40,tensor(1.2046)
dataserver-2,42,tensor(1.3113)
dataserver-1,41,tensor(1.2487)
dataserver-3,42,tensor(1.4675)
dataserver-2,43,tensor(1.5030)
dataserver-2,43,tensor(1.5030)
,tensor(1.1810)
dataserver-1,42,tensor(0.9766)
dataserver-3,43,tensor(1.1349)
dataserver-2,44,tensor(1.3744)
dataserver-0,42,tensor(1.2399)
dataserver-1,43,tensor(1.3004)
dataserver-1,43,tensor(1.3004)
,tensor(1.2034)
dataserver-0,43,tensor(1.1709)
dataserver-0,43,tensor(1.1709)
,tensor(1.3645)
dataserver-1,44,tensor(1.6649)
dataserver-1,44,tensor(1.6649)
,tensor(1.3268)
dataserver-0,44,tensor(1.2048)
dataserver-2,46,tensor(1.2043)
dataserver-3,46,tensor(1.1494)
dataserver-1,45,tensor(1.1195)
dataserver-0,45,tensor(1.2013)
dataserver-0,45,tensor(1.2013)
,tensor(1.1862)
dataserver-3,47,tensor(0.9443)
dataserver-3,47,tensor(0.9443)
,tensor(1.1748)
dataserver-0,46,tensor(0.8731)
dataserver-0,46,tensor(0.8731)
,tensor(0.8931)
dataserver-3,48,tensor(0.9364)
dataserver-3,48,tensor(0.9364)
,tensor(0.9517)
dataserver-2,49,tensor(0.9521)
dataserver-0,47,tensor(1.0181)
dataserver-1,48,tensor(0.9618)
dataserver-3,49,tensor(0.8334)
dataserver-2,50,tensor(0.8286)
dataserver-0,48,tensor(0.9085)
dataserver-1,49,tensor(0.8040)
dataserver-3,50,tensor(0.9294)
dataserver-2,51,tensor(0.9566)
dataserver-0,49,tensor(0.8607)
dataserver-1,50,tensor(0.7491)
dataserver-3,51,tensor(0.8759)
dataserver-2,52,tensor(0.6830)
dataserver-0,50,tensor(0.9816)
dataserver-1,51,tensor(0.9420)
dataserver-3,52,tensor(1.0835)
dataserver-2,53,tensor(0.9094)
dataserver-0,51,tensor(0.7363)
dataserver-1,52,tensor(0.8636)
dataserver-3,53,tensor(0.8437)
dataserver-2,54,tensor(0.9567)
dataserver-0,52,tensor(0.8436)
dataserver-3,54,tensor(1.1466)
dataserver-1,53,tensor(0.9963)
dataserver-2,55,tensor(0.8599)
dataserver-0,53,tensor(0.7206)
dataserver-3,55,tensor(0.9464)
dataserver-1,54,tensor(1.0400)
dataserver-2,56,tensor(0.8714)
dataserver-3,56,tensor(1.2829)
dataserver-3,56,tensor(1.2829)
,tensor(1.0433)
dataserver-1,55,tensor(0.8493)
dataserver-0,55,tensor(0.7941)
dataserver-2,57,tensor(0.9726)
dataserver-2,57,tensor(0.9726)
,tensor(0.9250)
dataserver-1,56,tensor(1.0027)
dataserver-3,58,tensor(0.8970)
dataserver-3,58,tensor(0.8970)
,tensor(0.8962)
dataserver-0,56,tensor(0.6524)
dataserver-1,57,tensor(0.7926)
dataserver-2,59,tensor(0.9743)
dataserver-3,59,tensor(1.0618)
dataserver-0,57,tensor(0.8906)
dataserver-1,58,tensor(0.7381)
dataserver-2,60,tensor(0.7797)
dataserver-3,60,tensor(0.8357)
dataserver-0,58,tensor(0.7820)
dataserver-1,59,tensor(1.0901)
dataserver-2,61,tensor(0.6894)
dataserver-3,61,tensor(0.7307)
dataserver-0,59,tensor(0.8029)
dataserver-1,60,tensor(0.7979)
dataserver-2,62,tensor(0.9206)
dataserver-2,62,tensor(0.9206)
,tensor(0.6797)
dataserver-0,60,tensor(0.7457)
dataserver-1,61,tensor(0.8855)
dataserver-2,63,tensor(0.9066)
dataserver-3,63,tensor(0.9369)
dataserver-0,61,tensor(0.7719)
dataserver-1,62,tensor(0.8417)
dataserver-2,64,tensor(0.8842)
dataserver-3,64,tensor(1.1019)
dataserver-1,63,tensor(0.9317)
dataserver-0,62,tensor(0.8751)
dataserver-2,65,tensor(0.9905)
dataserver-3,65,tensor(0.9677)
dataserver-1,64,tensor(0.6987)
dataserver-0,63,tensor(0.6627)
dataserver-2,66,tensor(1.0553)
dataserver-3,66,tensor(0.7859)
dataserver-1,65,tensor(1.0464)
dataserver-0,64,tensor(0.8237)
dataserver-3,67,tensor(0.7155)
dataserver-3,67,tensor(0.7155)
,tensor(0.8094)
dataserver-1,66,tensor(0.8344)
dataserver-0,65,tensor(0.9333)
dataserver-2,68,tensor(0.8597)
dataserver-2,68,tensor(0.8597)
,tensor(0.8459)
dataserver-1,67,tensor(0.9399)
dataserver-0,66,tensor(0.8228)
dataserver-3,69,tensor(0.7098)
dataserver-3,69,tensor(0.7098)
,tensor(0.7482)
dataserver-1,68,tensor(0.9577)
dataserver-1,68,tensor(0.9577)
,tensor(1.0460)
dataserver-2,70,tensor(0.9659)
dataserver-2,70,tensor(0.9659)
,tensor(1.0751)
dataserver-0,68,tensor(0.6544)
dataserver-0,68,tensor(0.6544)
,tensor(0.8938)
dataserver-2,71,tensor(0.8831)
dataserver-2,71,tensor(0.8831)
,tensor(0.7384)
dataserver-0,69,tensor(0.6181)
dataserver-0,69,tensor(0.6181)
,tensor(0.8920)
dataserver-3,72,tensor(1.1300)
dataserver-2,72,tensor(0.9746)
dataserver-1,71,tensor(0.6760)
dataserver-1,71,tensor(0.6760)
,tensor(0.6896)
dataserver-3,73,tensor(0.8392)
dataserver-2,73,tensor(0.7995)
dataserver-0,71,tensor(0.9545)
dataserver-0,71,tensor(0.9545)
,tensor(0.9853)
dataserver-3,74,tensor(0.9611)
dataserver-2,74,tensor(0.9224)
dataserver-1,73,tensor(0.7570)
dataserver-0,72,tensor(0.7273)
dataserver-3,75,tensor(0.8430)
dataserver-2,75,tensor(1.3561)
dataserver-1,74,tensor(1.0854)
dataserver-0,73,tensor(0.6870)
dataserver-3,76,tensor(0.8904)
dataserver-2,76,tensor(0.7428)
dataserver-1,75,tensor(0.9613)
dataserver-0,74,tensor(0.7021)
dataserver-3,77,tensor(0.6002)
dataserver-2,77,tensor(0.9729)
dataserver-1,76,tensor(0.9187)
dataserver-3,78,tensor(0.5988)
dataserver-0,75,tensor(0.6907)
dataserver-2,78,tensor(0.6640)
dataserver-1,77,tensor(0.7539)
dataserver-3,79,tensor(0.9933)
dataserver-0,76,tensor(0.7616)
dataserver-2,79,tensor(0.6094)
dataserver-1,78,tensor(0.5329)
dataserver-3,80,tensor(0.5154)
dataserver-0,77,tensor(0.8972)
dataserver-2,80,tensor(0.6578)
dataserver-1,79,tensor(0.7103)
dataserver-3,81,tensor(0.6230)
dataserver-0,78,tensor(0.6015)
dataserver-2,81,tensor(0.7577)
dataserver-1,80,tensor(1.0340)
dataserver-3,82,tensor(1.0282)
dataserver-0,79,tensor(0.8296)
dataserver-1,81,tensor(0.9146)
dataserver-2,82,tensor(0.6134)
dataserver-3,83,tensor(0.6495)
dataserver-0,80,tensor(0.6226)
dataserver-1,82,tensor(0.5873)
dataserver-2,83,tensor(0.5170)
dataserver-3,84,tensor(0.5044)
dataserver-0,81,tensor(0.6214)
dataserver-1,83,tensor(0.5220)
dataserver-2,84,tensor(0.8372)
dataserver-3,85,tensor(0.7381)
dataserver-0,82,tensor(0.4245)
dataserver-1,84,tensor(0.7242)
dataserver-2,85,tensor(0.7113)
dataserver-3,86,tensor(0.6496)
dataserver-1,85,tensor(0.6936)
dataserver-0,83,tensor(0.6007)
dataserver-2,86,tensor(0.7521)
dataserver-3,87,tensor(0.5924)
dataserver-1,86,tensor(0.8788)
dataserver-0,84,tensor(0.8471)
dataserver-2,87,tensor(0.7582)
dataserver-3,88,tensor(0.8505)
dataserver-1,87,tensor(0.7243)
dataserver-0,85,tensor(0.7240)
dataserver-2,88,tensor(0.9608)
dataserver-3,89,tensor(1.0502)
dataserver-1,88,tensor(0.7774)
dataserver-0,86,tensor(0.6089)
dataserver-3,90,tensor(0.7381)
dataserver-2,89,tensor(0.8847)
dataserver-1,89,tensor(0.8964)
dataserver-0,87,tensor(0.7499)
dataserver-3,91,tensor(0.7031)
dataserver-2,90,tensor(0.6690)
dataserver-1,90,tensor(0.7106)
dataserver-0,88,tensor(0.6277)
dataserver-3,92,tensor(0.6411)
dataserver-2,91,tensor(0.6996)
dataserver-1,91,tensor(0.7192)
dataserver-0,89,tensor(0.7048)
dataserver-3,93,tensor(0.6926)
dataserver-2,92,tensor(0.5104)
dataserver-1,92,tensor(0.5240)
dataserver-0,90,tensor(0.7260)
dataserver-3,94,tensor(0.5477)
dataserver-2,93,tensor(0.5085)
dataserver-1,93,tensor(0.6142)
dataserver-3,95,tensor(0.5409)
dataserver-3,95,tensor(0.5409)
,tensor(0.6371)
dataserver-2,94,tensor(0.7792)
dataserver-1,94,tensor(0.5832)
dataserver-3,96,tensor(0.5423)
dataserver-0,92,tensor(0.6575)
dataserver-2,95,tensor(0.6793)
dataserver-1,95,tensor(0.5610)
dataserver-3,97,tensor(0.6484)
dataserver-0,93,tensor(0.7453)
dataserver-2,96,tensor(0.5687)
dataserver-1,96,tensor(0.6323)
dataserver-3,98,tensor(0.6417)
dataserver-0,94,tensor(0.7142)
dataserver-2,97,tensor(0.6671)
dataserver-1,97,tensor(0.5823)
dataserver-3,99,tensor(0.5820)
dataserver-0,95,tensor(0.9003)
dataserver-2,98,tensor(0.7166)
dataserver-1,98,tensor(0.6269)
dataserver-3,100,tensor(0.6922)
dataserver-3,100,tensor(0.6922)
,tensor(0.6519)
dataserver-2,99,tensor(0.8143)
dataserver-1,99,tensor(0.7404)
dataserver-0,97,tensor(0.6125)
dataserver-0,97,tensor(0.6125)
,tensor(0.7688)
dataserver-1,100,tensor(0.6147)
dataserver-1,100,tensor(0.6147)
,tensor(0.5117)
dataserver-3,102,tensor(0.5719)
dataserver-0,98,tensor(0.6032)
dataserver-2,101,tensor(0.7380)
dataserver-2,101,tensor(0.7380)
,tensor(0.6729)
dataserver-3,103,tensor(0.7099)
dataserver-0,99,tensor(0.4813)
dataserver-1,102,tensor(0.6522)
dataserver-1,102,tensor(0.6522)
,tensor(0.7184)
dataserver-3,104,tensor(0.9045)
dataserver-0,100,tensor(0.6780)
dataserver-1,103,tensor(0.6320)
dataserver-2,103,tensor(0.7347)
dataserver-3,105,tensor(0.5582)
dataserver-0,101,tensor(0.4164)
dataserver-2,104,tensor(0.4261)
dataserver-1,104,tensor(0.5297)
dataserver-3,106,tensor(0.4050)
dataserver-0,102,tensor(0.7239)
dataserver-2,105,tensor(0.6474)
dataserver-1,105,tensor(0.4651)
dataserver-3,107,tensor(0.6332)
dataserver-0,103,tensor(0.5153)
dataserver-2,106,tensor(0.3984)
dataserver-1,106,tensor(0.5946)
dataserver-3,108,tensor(0.7371)
dataserver-0,104,tensor(0.6111)
dataserver-2,107,tensor(0.4360)
dataserver-2,107,tensor(0.4360)
,tensor(0.6168)
dataserver-3,109,tensor(0.7269)
dataserver-0,105,tensor(0.5290)
dataserver-2,108,tensor(0.5633)
dataserver-1,108,tensor(0.7677)
dataserver-3,110,tensor(0.4679)
dataserver-0,106,tensor(0.5699)
dataserver-1,109,tensor(0.6867)
dataserver-2,109,tensor(0.6465)
dataserver-3,111,tensor(0.6461)
dataserver-0,107,tensor(0.6871)
dataserver-1,110,tensor(0.4927)
dataserver-2,110,tensor(0.4098)
dataserver-3,112,tensor(0.5346)
dataserver-0,108,tensor(0.6991)
dataserver-1,111,tensor(0.5006)
dataserver-2,111,tensor(0.4645)
dataserver-3,113,tensor(0.6748)
dataserver-0,109,tensor(0.6140)
dataserver-1,112,tensor(0.7539)
dataserver-3,114,tensor(0.8083)
dataserver-3,114,tensor(0.8083)
,tensor(0.7900)
dataserver-0,110,tensor(0.5785)
dataserver-1,113,tensor(0.4454)
dataserver-3,115,tensor(0.4792)
dataserver-3,115,tensor(0.4792)
,tensor(0.5948)
dataserver-1,114,tensor(0.6437)
dataserver-0,111,tensor(0.7588)
dataserver-2,114,tensor(0.4611)
dataserver-3,116,tensor(0.4600)
dataserver-0,112,tensor(0.6719)
dataserver-0,112,tensor(0.6719)
,tensor(0.7730)
dataserver-2,115,tensor(0.5913)
dataserver-3,117,tensor(0.6904)
dataserver-0,113,tensor(0.6684)
dataserver-1,116,tensor(0.5122)
dataserver-2,116,tensor(0.6750)
dataserver-3,118,tensor(0.6047)
dataserver-1,117,tensor(0.6812)
dataserver-0,114,tensor(0.8042)
dataserver-2,117,tensor(0.7671)
dataserver-3,119,tensor(0.6790)
dataserver-1,118,tensor(0.6432)
dataserver-0,115,tensor(0.4715)
dataserver-2,118,tensor(0.5753)
dataserver-3,120,tensor(0.6551)
dataserver-1,119,tensor(0.4720)
dataserver-0,116,tensor(0.4535)
dataserver-2,119,tensor(0.5895)
dataserver-3,121,tensor(0.5890)
dataserver-1,120,tensor(0.5137)
dataserver-0,117,tensor(0.7375)
dataserver-2,120,tensor(0.9079)
dataserver-3,122,tensor(0.4378)
dataserver-1,121,tensor(0.6966)
dataserver-0,118,tensor(0.4899)
dataserver-2,121,tensor(0.6722)
dataserver-3,123,tensor(0.6533)
dataserver-1,122,tensor(0.6144)
dataserver-0,119,tensor(0.5686)
dataserver-2,122,tensor(0.3701)
dataserver-3,124,tensor(0.7176)
dataserver-1,123,tensor(0.5650)
dataserver-0,120,tensor(0.6534)
dataserver-0,120,tensor(0.6534)
,tensor(0.6951)
dataserver-3,125,tensor(0.7841)
dataserver-1,124,tensor(0.4668)
dataserver-1,124,tensor(0.4668)
,tensor(0.5874)
dataserver-2,124,tensor(0.6100)
dataserver-3,126,tensor(0.7065)
dataserver-0,122,tensor(0.4597)
dataserver-0,122,tensor(0.4597)
,tensor(0.7371)
dataserver-2,125,tensor(0.4485)
dataserver-3,127,tensor(0.6416)
dataserver-1,126,tensor(0.5190)
dataserver-2,126,tensor(0.4630)
dataserver-2,126,tensor(0.4630)
,tensor(0.6901)
dataserver-3,128,tensor(0.4536)
dataserver-1,127,tensor(0.5565)
dataserver-2,127,tensor(0.4206)
dataserver-0,124,tensor(0.4854)
dataserver-3,129,tensor(0.7269)
dataserver-1,128,tensor(0.5507)
dataserver-2,128,tensor(0.5004)
dataserver-0,125,tensor(0.5487)
dataserver-3,130,tensor(0.4862)
dataserver-1,129,tensor(0.5353)
dataserver-1,129,tensor(0.5353)
,tensor(0.3339)
dataserver-0,126,tensor(0.5878)
dataserver-3,131,tensor(0.4972)
dataserver-2,130,tensor(0.5748)
dataserver-1,130,tensor(0.2968)
dataserver-0,127,tensor(0.5432)
dataserver-3,132,tensor(0.6143)
dataserver-2,131,tensor(0.4826)
dataserver-1,131,tensor(0.5218)
dataserver-0,128,tensor(0.4438)
dataserver-3,133,tensor(0.7517)
dataserver-2,132,tensor(0.4953)
dataserver-1,132,tensor(0.6808)
dataserver-3,134,tensor(0.6571)
dataserver-3,134,tensor(0.6571)
,tensor(0.5022)
dataserver-2,133,tensor(0.6088)
dataserver-1,133,tensor(0.6248)
dataserver-3,135,tensor(0.3980)
dataserver-0,130,tensor(0.4279)
dataserver-2,134,tensor(0.7344)
dataserver-1,134,tensor(0.6868)
dataserver-3,136,tensor(0.4324)
dataserver-3,136,tensor(0.4324)
,tensor(0.5050)
dataserver-2,135,tensor(0.4995)
dataserver-1,135,tensor(0.6469)
dataserver-3,137,tensor(0.5428)
dataserver-3,137,tensor(0.5428)
,tensor(0.7818)
dataserver-2,136,tensor(0.5183)
dataserver-0,133,tensor(0.6461)
dataserver-3,138,tensor(0.7423)
dataserver-3,138,tensor(0.7423)
,tensor(0.5885)
dataserver-2,137,tensor(0.3951)
dataserver-3,139,tensor(0.5004)
dataserver-1,137,tensor(0.6143)
dataserver-0,134,tensor(0.6846)
dataserver-2,138,tensor(0.4392)
dataserver-0,135,tensor(0.4055)
dataserver-0,135,tensor(0.4055)
,tensor(0.5450)
dataserver-1,138,tensor(0.6537)
dataserver-2,139,tensor(0.6350)
dataserver-3,141,tensor(0.4020)
dataserver-3,141,tensor(0.4020)
,tensor(0.3500)
dataserver-1,139,tensor(0.5663)
dataserver-2,140,tensor(0.4828)
dataserver-3,142,tensor(0.4529)
dataserver-3,142,tensor(0.4529)
,tensor(0.5730)
dataserver-1,140,tensor(0.4820)
dataserver-2,141,tensor(0.4130)
dataserver-3,143,tensor(0.4404)
dataserver-1,141,tensor(0.4574)
dataserver-1,141,tensor(0.4574)
,tensor(0.4592)
dataserver-2,142,tensor(0.4987)
dataserver-3,144,tensor(0.5690)
dataserver-0,139,tensor(0.6717)
dataserver-1,142,tensor(0.3576)
dataserver-2,143,tensor(0.4370)
dataserver-3,145,tensor(0.4349)
dataserver-0,140,tensor(0.5271)
dataserver-1,143,tensor(0.4190)
dataserver-2,144,tensor(0.5043)
dataserver-3,146,tensor(0.7540)
dataserver-0,141,tensor(0.3723)
dataserver-0,141,tensor(0.3723)
,tensor(0.4700)
dataserver-2,145,tensor(0.4360)
dataserver-3,147,tensor(0.5735)
dataserver-1,145,tensor(0.7306)
dataserver-0,142,tensor(0.6054)
dataserver-2,146,tensor(0.7998)
dataserver-3,148,tensor(0.8149)
dataserver-1,146,tensor(0.5992)
dataserver-0,143,tensor(0.4408)
dataserver-2,147,tensor(0.8231)
dataserver-3,149,tensor(0.6454)
dataserver-1,147,tensor(0.6881)
dataserver-1,147,tensor(0.6881)
,tensor(0.6454)
dataserver-3,150,tensor(0.4814)
dataserver-2,148,tensor(0.4981)
dataserver-1,148,tensor(0.7131)
dataserver-0,145,tensor(0.4952)
dataserver-3,151,tensor(0.5157)
dataserver-2,149,tensor(0.6889)
dataserver-0,146,tensor(0.5910)
dataserver-0,146,tensor(0.5910)
,tensor(0.5723)
dataserver-2,150,tensor(0.5772)
dataserver-2,150,tensor(0.5772)
,tensor(0.5220)
dataserver-1,150,tensor(0.5389)
dataserver-0,147,tensor(0.5591)
dataserver-2,151,tensor(0.5580)
dataserver-3,153,tensor(0.5876)
dataserver-1,151,tensor(0.6504)
dataserver-0,148,tensor(0.4193)
dataserver-3,154,tensor(0.7245)
dataserver-3,154,tensor(0.7245)
,tensor(0.6181)
dataserver-1,152,tensor(0.3236)
dataserver-0,149,tensor(0.4368)
dataserver-2,153,tensor(0.6042)
dataserver-2,153,tensor(0.6042)
,tensor(0.6919)
dataserver-0,150,tensor(0.5423)
dataserver-1,153,tensor(0.3739)
dataserver-3,156,tensor(0.5733)
dataserver-3,156,tensor(0.5733)
,tensor(0.5827)
dataserver-1,154,tensor(0.3532)
dataserver-1,154,tensor(0.3532)
,tensor(0.6300)
dataserver-2,155,tensor(0.6448)
dataserver-2,155,tensor(0.6448)
,tensor(0.6215)
dataserver-1,155,tensor(0.4959)
dataserver-0,152,tensor(0.4850)
dataserver-2,156,tensor(0.5465)
dataserver-2,156,tensor(0.5465)
,tensor(0.3867)
dataserver-1,156,tensor(0.3828)
dataserver-0,153,tensor(0.2877)
dataserver-2,157,tensor(0.3211)
dataserver-3,159,tensor(0.5623)
dataserver-1,157,tensor(0.4628)
dataserver-0,154,tensor(0.4003)
dataserver-3,160,tensor(0.5710)
dataserver-2,158,tensor(0.3240)
dataserver-1,158,tensor(0.4556)
dataserver-0,155,tensor(0.5813)
dataserver-3,161,tensor(0.3603)
dataserver-2,159,tensor(0.4489)
dataserver-1,159,tensor(0.5307)
dataserver-0,156,tensor(0.5342)
dataserver-3,162,tensor(0.3203)
dataserver-2,160,tensor(0.5976)
dataserver-1,160,tensor(0.4634)
dataserver-0,157,tensor(0.5189)
dataserver-3,163,tensor(0.5784)
dataserver-2,161,tensor(0.7796)
dataserver-1,161,tensor(0.6179)
dataserver-0,158,tensor(0.6691)
dataserver-3,164,tensor(0.5882)
dataserver-2,162,tensor(0.4845)
dataserver-1,162,tensor(0.5696)
dataserver-0,159,tensor(0.4329)
dataserver-3,165,tensor(0.6216)
dataserver-2,163,tensor(0.5466)
dataserver-1,163,tensor(0.4684)
dataserver-0,160,tensor(0.6040)
dataserver-3,166,tensor(0.4103)
dataserver-3,166,tensor(0.4103)
,tensor(0.5579)
dataserver-1,164,tensor(0.4322)
dataserver-0,161,tensor(0.4682)
dataserver-2,165,tensor(0.4401)
dataserver-3,167,tensor(0.4925)
dataserver-0,162,tensor(0.4802)
dataserver-0,162,tensor(0.4802)
,tensor(0.4754)
dataserver-2,166,tensor(0.7538)
dataserver-3,168,tensor(0.4236)
dataserver-0,163,tensor(0.3295)
dataserver-1,166,tensor(0.4429)
dataserver-2,167,tensor(0.4495)
dataserver-3,169,tensor(0.3829)
dataserver-1,167,tensor(0.6268)
dataserver-1,167,tensor(0.6268)
,tensor(0.5433)
dataserver-2,168,tensor(0.3492)
dataserver-3,170,tensor(0.4090)
dataserver-0,165,tensor(0.3340)
dataserver-1,168,tensor(0.5016)
dataserver-2,169,tensor(0.4233)
dataserver-3,171,tensor(0.7146)
dataserver-0,166,tensor(0.4081)
dataserver-1,169,tensor(0.3128)
dataserver-2,170,tensor(0.5425)
dataserver-3,172,tensor(0.5049)
dataserver-1,170,tensor(0.4054)
dataserver-0,167,tensor(0.3461)
dataserver-2,171,tensor(0.5175)
dataserver-3,173,tensor(0.3517)
dataserver-1,171,tensor(0.4195)
dataserver-2,172,tensor(0.5602)
dataserver-2,172,tensor(0.5602)
,tensor(0.5750)
dataserver-3,174,tensor(0.4896)
dataserver-1,172,tensor(0.6292)
dataserver-0,169,tensor(0.4247)
dataserver-0,169,tensor(0.4247)
,tensor(0.6584)
dataserver-3,175,tensor(0.4452)
dataserver-3,175,tensor(0.4452)
,tensor(0.3530)
dataserver-0,170,tensor(0.5182)
dataserver-0,170,tensor(0.5182)
,tensor(0.4681)
dataserver-3,176,tensor(0.7211)
