epoch,f1
1,0.1122
2,0.1205
3,0.1336
4,0.1512
5,0.1626
6,0.1669
7,0.1922
8,0.1934
9,0.20669999999999997
10,0.2134
11,0.2177
12,0.2188
13,0.226
14,0.2218
15,0.2392
16,0.2406
17,0.2444
18,0.2543
19,0.2581
20,0.2377
21,0.2397
22,0.2431
23,0.2574
24,0.2545
25,0.2646
26,0.272
27,0.2741
28,0.278
29,0.2689
30,0.2766
31,0.2804
32,0.2753
33,0.2752
34,0.2902
35,0.2858
36,0.3009
37,0.2932
38,0.2966
39,0.3052
40,0.3087
41,0.3035
42,0.3028
43,0.2844
44,0.2925
45,0.3109
46,0.3146
47,0.3103
48,0.3018
49,0.3243
50,0.3184
51,0.3191
52,0.3262
53,0.3386
54,0.3356
55,0.3346
56,0.3247
57,0.349
58,0.336
59,0.3461
60,0.3326
61,0.3193
62,0.3365
63,0.3445
64,0.341
65,0.3558
66,0.3249
67,0.3413
68,0.3427
69,0.3541
70,0.3514
71,0.3497
72,0.3465
73,0.3588
74,0.3611
75,0.36029999999999995
76,0.3518
77,0.3622000000000001
78,0.36819999999999997
79,0.3672
80,0.373
81,0.3709
82,0.3692
83,0.3777
84,0.3707
85,0.3738
86,0.3679
87,0.36419999999999997
88,0.3716
89,0.3771
90,0.3776
91,0.3775
92,0.3821
93,0.386
94,0.388
95,0.3604
96,0.3752
97,0.3759
98,0.3862999999999999
99,0.3969
100,0.3947
101,0.40280000000000005
102,0.3971
103,0.3904
104,0.3832999999999999
105,0.38669999999999993
106,0.3794
107,0.3709
108,0.3921
109,0.3802
110,0.4048999999999999
111,0.3927
112,0.4000000000000001
113,0.3951
114,0.4044
115,0.4068
116,0.4058999999999999
117,0.3961
118,0.4089
119,0.3981
120,0.3901
121,0.4138
122,0.4054
123,0.4079
124,0.4156
125,0.38499999999999995
126,0.4153
127,0.4105
128,0.417
129,0.4115
130,0.4186
131,0.3889
132,0.4124
133,0.40959999999999996
134,0.409
135,0.42299999999999993
136,0.4221
137,0.4172
138,0.4247
139,0.42740000000000006
140,0.4287
141,0.4098
142,0.4196
143,0.42789999999999995
144,0.4158
145,0.4103
146,0.4193
147,0.4156
148,0.4052
149,0.4288
150,0.4266
151,0.4258
152,0.4266
153,0.42960000000000004
154,0.4102
155,0.409
156,0.4137
157,0.4163
158,0.41
159,0.4214
160,0.4206
161,0.4252
162,0.4307
163,0.4313
164,0.4198
165,0.4367
166,0.4275
167,0.4276
168,0.4341
169,0.4467
170,0.42590000000000006
171,0.4246
172,0.441
173,0.4455
174,0.43929999999999997
175,0.4395
176,0.4352
177,0.4311
178,0.4247
179,0.4467
180,0.4288
181,0.4568
182,0.4418
183,0.4429
184,0.4477
185,0.4436
186,0.4363
187,0.4247
188,0.4376
189,0.428
190,0.4411
191,0.44760000000000005
192,0.4427
193,0.4449
194,0.4422
195,0.4431
196,0.445
197,0.4494000000000001
198,0.4495
199,0.4646
200,0.4536
201,0.4558
202,0.458
203,0.4497
204,0.4459
205,0.4467
206,0.4483
207,0.4483
208,0.46
209,0.46219999999999994
210,0.4606
211,0.4502
212,0.4549
213,0.4396
214,0.46049999999999996
215,0.45259999999999995
216,0.462
217,0.4492
218,0.4464
219,0.45409999999999995
220,0.4557
221,0.4547
222,0.4596
223,0.45610000000000006
224,0.4553
225,0.4643
226,0.465
227,0.4689
228,0.4603
229,0.4536
230,0.4669
231,0.45859999999999995
232,0.4628
233,0.4607
234,0.4692
235,0.4499
236,0.4436
237,0.4591
238,0.4508
239,0.4556
240,0.4626
241,0.4658
242,0.459
243,0.4564
244,0.4649
245,0.4763
246,0.456
247,0.446
248,0.4554
249,0.4269
250,0.4389
251,0.4663
252,0.462
253,0.4598
254,0.47500000000000003
255,0.4675
256,0.4613
257,0.4602
258,0.4699
259,0.4596
260,0.4615
261,0.4664
262,0.4629
263,0.4633
264,0.4767
265,0.4729
266,0.4785
267,0.468
268,0.47309999999999997
269,0.4752
270,0.4705
271,0.4754
272,0.4829
273,0.4729
274,0.4629
275,0.4739
276,0.4688
277,0.4776
278,0.4883
279,0.47430000000000005
280,0.4734999999999999
281,0.4758
282,0.4818
283,0.4573
284,0.4571
285,0.4823
286,0.4829
287,0.4769
288,0.4824
289,0.4817
290,0.4915
291,0.4893
292,0.4775
293,0.4808
294,0.4831
295,0.4627
296,0.4709
297,0.4784
298,0.4821
299,0.4816
300,0.4918
301,0.489
302,0.4777
303,0.4866
304,0.4819
305,0.4734
306,0.486
307,0.4841
308,0.4774
309,0.4892
310,0.4883
311,0.4684
312,0.481
313,0.468
314,0.4664
315,0.478
316,0.4791
317,0.4827
318,0.4856
319,0.4834
320,0.4982
321,0.4998
322,0.4975
323,0.4936
324,0.4865
325,0.4899
326,0.4922
327,0.4888
328,0.4695
329,0.4751
330,0.4935
331,0.48810000000000003
332,0.49050000000000005
333,0.4927
334,0.4935
335,0.4867
336,0.4949
337,0.5042
338,0.496
339,0.492
340,0.49
341,0.47430000000000005
342,0.489
343,0.4797
344,0.4778
345,0.4851
346,0.4775
347,0.4837000000000001
348,0.4985
349,0.4896
350,0.5031
351,0.4874
352,0.4998
353,0.5037
354,0.4974
355,0.5021
356,0.4995
357,0.5041
358,0.4991
359,0.4982
360,0.4924
361,0.4958
362,0.5053
363,0.5021
364,0.4957
365,0.5118
366,0.5083
367,0.4849
368,0.5028
369,0.492
370,0.5051
371,0.5011
372,0.4941
373,0.4927
374,0.4874
375,0.5088
376,0.5015
377,0.5027
378,0.5125
379,0.5053
380,0.4922
381,0.4948
382,0.4983
383,0.5025
384,0.5017
385,0.5157
386,0.5072
387,0.5124
388,0.5096
389,0.48869999999999997
390,0.4906
391,0.4837000000000001
392,0.5005
393,0.4995
394,0.5045
395,0.506
396,0.5032
397,0.5037
398,0.5111
399,0.5082
400,0.5108
401,0.4997
402,0.5107
403,0.513
404,0.4983
405,0.4943
406,0.5069
407,0.5014
408,0.5172
409,0.511
410,0.5058
411,0.5155
412,0.5139
413,0.5084
414,0.5181
415,0.5044
416,0.5202
417,0.4988
418,0.49
419,0.4822
420,0.513
421,0.5077
422,0.5106
423,0.5055
424,0.5074
425,0.5066
426,0.5121
427,0.5188
428,0.5206
429,0.514
430,0.5122
