time,f1
0:00:00.051502,0.1037
0:00:15.375413,0.1072
0:00:33.639847,0.1308
0:00:49.321084,0.1521
0:01:06.879554,0.1697
0:01:24.369873,0.1893
0:01:41.632597,0.2061
0:01:59.373666,0.2073
0:02:17.093580,0.216
0:02:34.846951,0.2272
0:02:52.128435,0.2386
0:03:10.552598,0.2378
0:03:27.146936,0.2555
0:03:44.900839,0.2383
0:04:02.495287,0.2623
0:04:19.391749,0.2664
0:04:36.899727,0.2738
0:04:54.917624,0.2786
0:05:12.310219,0.2486
0:05:29.271659,0.279
0:05:47.357464,0.2612
0:06:05.109964,0.292
0:06:22.812541,0.2998
0:06:40.641490,0.2872
0:06:57.915543,0.295
0:07:15.274509,0.3103
0:07:33.076975,0.2792
0:07:50.189431,0.2963
0:08:06.508129,0.315
0:08:23.499236,0.306
0:08:40.623233,0.3196
0:08:58.144010,0.3153
0:09:15.464228,0.3306
0:09:33.246450,0.3344
0:09:51.368624,0.3361
0:10:08.240360,0.3411
0:10:26.140177,0.3376
0:10:44.344172,0.3207
0:11:01.544643,0.3485
0:11:18.618624,0.3488
0:11:36.022429,0.3446
0:11:53.538408,0.351
0:12:10.857304,0.35
0:12:28.684513,0.3587000000000001
0:12:46.422173,0.3567
0:13:03.620237,0.3586
0:13:21.286268,0.3422
0:13:39.297514,0.3691
0:13:57.225314,0.372
0:14:15.182894,0.3651
0:14:32.592616,0.3545
0:14:48.839763,0.3691
0:15:07.005383,0.3718
0:15:24.787281,0.3679
0:15:42.073470,0.3826
0:15:59.335314,0.37050000000000005
0:16:17.563047,0.3885
0:16:35.177260,0.3674
0:16:52.894923,0.36669999999999997
0:17:10.754691,0.391
0:17:27.636801,0.3925
0:17:46.303051,0.38830000000000003
0:18:04.407772,0.40280000000000005
0:18:22.005151,0.39390000000000003
0:18:38.866776,0.3765
0:18:55.600349,0.3899
0:19:12.751318,0.384
0:19:30.306890,0.3901
0:19:47.252722,0.391
0:20:05.529729,0.3951
0:20:22.506494,0.4094
0:20:40.599213,0.381
0:20:57.967484,0.40700000000000003
0:21:16.502947,0.4125
0:21:33.805111,0.4024
0:21:52.054693,0.4043
0:22:09.588060,0.4146
0:22:27.151439,0.4166
0:22:43.846632,0.4154
0:23:01.307444,0.3869000000000001
0:23:18.677363,0.403
0:23:36.088964,0.4182
0:23:54.237658,0.4126
0:24:11.062769,0.4202
0:24:29.564750,0.40700000000000003
0:24:47.980008,0.4144
0:25:05.201033,0.4184
0:25:23.412463,0.4337
0:25:39.840904,0.4188
0:25:57.384282,0.4167
0:26:15.096675,0.4138
0:26:32.587181,0.4186
0:26:50.254313,0.4207
0:27:07.739137,0.4314
0:27:26.096883,0.4334
0:27:42.939980,0.4036
0:28:00.193983,0.4142
