epoch,f1
1,0.0984
2,0.0988
3,0.099
4,0.0991
5,0.0996
6,0.0998
7,0.1004
8,0.0995
9,0.1003
10,0.1004
11,0.1002
12,0.1005
13,0.1005
14,0.101
15,0.101
16,0.101
17,0.0995
18,0.0996
19,0.1002
20,0.1003
21,0.099
22,0.09969999999999998
epoch,f1
1,0.10000000000000002
2,0.10000000000000002
3,0.10000000000000002
4,0.0999
5,0.0999
6,0.0999
7,0.0999
8,0.10000000000000002
9,0.10000000000000002
10,0.10000000000000002
11,0.10000000000000002
12,0.10000000000000002
13,0.0999
14,0.0999
15,0.0999
16,0.10000000000000002
17,0.10000000000000002
18,0.0999
19,0.0999
20,0.0999
21,0.0999
22,0.0999
23,0.0999
24,0.10000000000000002
25,0.10000000000000002
26,0.10000000000000002
27,0.10000000000000002
28,0.0999
29,0.0999
30,0.0999
31,0.0998
32,0.0998
33,0.0998
34,0.0998
35,0.0998
36,0.0998
37,0.0998
38,0.0998
39,0.0998
40,0.0999
41,0.0998
42,0.0998
43,0.0999
44,0.0998
45,0.0998
46,0.0998
47,0.0998
48,0.0998
49,0.0998
50,0.0998
51,0.0998
52,0.0998
53,0.0998
54,0.0998
55,0.0998
56,0.0998
57,0.0998
58,0.0998
59,0.0998
60,0.0998
61,0.0998
62,0.0998
63,0.0998
64,0.0998
65,0.0998
66,0.0999
67,0.0998
68,0.0998
69,0.0998
70,0.0998
71,0.0998
72,0.0999
73,0.0999
74,0.10000000000000002
75,0.0999
76,0.0999
77,0.10000000000000002
78,0.10000000000000002
79,0.10000000000000002
80,0.10000000000000002
81,0.10000000000000002
82,0.10000000000000002
83,0.10000000000000002
84,0.1001
85,0.10000000000000002
86,0.1001
87,0.1001
88,0.1001
89,0.1001
90,0.1001
91,0.1001
92,0.10000000000000002
93,0.10000000000000002
94,0.1001
95,0.10000000000000002
96,0.10000000000000002
97,0.10000000000000002
98,0.10000000000000002
99,0.10000000000000002
100,0.10000000000000002
101,0.10000000000000002
102,0.1001
103,0.1001
104,0.1003
105,0.1003
106,0.1004
107,0.1004
108,0.1004
109,0.1004
110,0.1006
111,0.1006
112,0.1008
113,0.1008
114,0.1009
115,0.1009
116,0.1009
117,0.1008
118,0.1008
119,0.1008
120,0.1008
121,0.1004
122,0.1003
123,0.1004
124,0.1004
125,0.1002
126,0.1002
127,0.1001
128,0.1001
129,0.1002
130,0.1001
131,0.1002
132,0.1003
133,0.1002
134,0.1003
135,0.1004
136,0.1004
137,0.1004
138,0.1004
139,0.1004
140,0.1004
141,0.1005
142,0.1002
143,0.1003
144,0.1003
145,0.1001
146,0.1002
147,0.1003
148,0.1003
149,0.1003
150,0.1003
151,0.1004
152,0.1005
153,0.1005
154,0.1005
155,0.1004
156,0.1004
157,0.1004
158,0.1004
159,0.1005
160,0.1005
161,0.1005
162,0.1004
163,0.1006
164,0.1006
165,0.1006
166,0.10070000000000001
167,0.1008
168,0.1008
169,0.10070000000000001
170,0.10070000000000001
171,0.1008
172,0.1008
173,0.1005
174,0.1005
175,0.1005
176,0.1005
177,0.1006
178,0.10070000000000001
179,0.1006
180,0.1004
181,0.1005
182,0.10070000000000001
183,0.1005
184,0.1005
185,0.1005
186,0.1005
187,0.1006
188,0.10070000000000001
189,0.1006
190,0.10070000000000001
191,0.10070000000000001
192,0.10070000000000001
193,0.1005
194,0.10070000000000001
195,0.1008
196,0.1008
197,0.1009
198,0.1009
199,0.1009
200,0.1009
201,0.1009
202,0.1009
203,0.1009
204,0.1008
205,0.1008
206,0.10070000000000001
207,0.10070000000000001
208,0.1006
209,0.10070000000000001
210,0.10070000000000001
211,0.10070000000000001
212,0.10070000000000001
213,0.10070000000000001
214,0.1008
215,0.1008
216,0.1008
217,0.1008
218,0.1008
219,0.10070000000000001
220,0.1008
221,0.10070000000000001
222,0.1006
223,0.1006
224,0.10070000000000001
225,0.1006
226,0.1006
227,0.1006
228,0.1006
229,0.1006
230,0.1006
231,0.1006
232,0.1006
233,0.1006
234,0.1006
235,0.1006
236,0.10070000000000001
237,0.1006
238,0.1006
239,0.1005
240,0.1006
241,0.1005
242,0.10070000000000001
243,0.1006
244,0.10070000000000001
245,0.1005
246,0.1006
247,0.1006
248,0.1005
249,0.1006
250,0.1006
251,0.1006
252,0.1006
253,0.1006
254,0.1006
255,0.1006
256,0.1005
257,0.1005
258,0.1005
259,0.1006
260,0.1006
261,0.1005
262,0.1005
263,0.1005
264,0.1005
265,0.10070000000000001
266,0.1005
267,0.1005
268,0.1005
269,0.1004
270,0.1005
271,0.1005
272,0.1006
273,0.1006
274,0.1006
275,0.1006
276,0.10070000000000001
277,0.1009
278,0.10070000000000001
279,0.1008
280,0.1008
281,0.10070000000000001
282,0.10070000000000001
283,0.10070000000000001
284,0.10070000000000001
285,0.1008
286,0.1009
287,0.10070000000000001
288,0.1008
289,0.1008
290,0.101
291,0.1012
292,0.1013
293,0.1009
294,0.1011
295,0.1013
296,0.1013
297,0.1011
298,0.1008
299,0.101
300,0.1009
301,0.1009
302,0.1012
303,0.1012
304,0.1012
305,0.1012
306,0.1012
307,0.1012
308,0.1014
309,0.10149999999999999
310,0.10149999999999999
311,0.10149999999999999
312,0.10149999999999999
313,0.10149999999999999
314,0.1014
315,0.1014
316,0.1013
317,0.1013
318,0.10149999999999999
319,0.10149999999999999
320,0.1013
321,0.1012
322,0.1009
323,0.1009
324,0.1013
325,0.1014
326,0.1014
327,0.1014
328,0.1014
329,0.10149999999999999
330,0.1012
331,0.1012
332,0.1012
333,0.10149999999999999
334,0.1013
335,0.10149999999999999
336,0.1016
337,0.1016
338,0.10149999999999999
339,0.10149999999999999
340,0.1016
341,0.1017
342,0.10149999999999999
343,0.10149999999999999
344,0.1018
345,0.102
346,0.102
347,0.102
348,0.1019
349,0.1019
350,0.1019
351,0.1019
352,0.102
353,0.10209999999999998
354,0.102
355,0.1018
356,0.10209999999999998
357,0.102
358,0.1019
359,0.1019
360,0.10209999999999998
361,0.10209999999999998
362,0.10209999999999998
363,0.10209999999999998
364,0.1018
365,0.1017
366,0.1018
367,0.1017
368,0.1018
369,0.1019
370,0.102
371,0.102
372,0.102
373,0.1022
374,0.1023
375,0.1023
376,0.1022
377,0.1023
378,0.10209999999999998
379,0.10209999999999998
380,0.10209999999999998
381,0.1022
382,0.1023
383,0.10239999999999999
384,0.10209999999999998
385,0.1023
386,0.10239999999999999
387,0.1025
388,0.10239999999999999
389,0.10239999999999999
390,0.1025
391,0.1025
392,0.10269999999999999
393,0.10269999999999999
394,0.10269999999999999
395,0.1028
396,0.1028
397,0.1028
398,0.1028
399,0.10269999999999999
400,0.1028
401,0.1029
402,0.1029
403,0.103
404,0.103
405,0.103
406,0.1034
407,0.1035
408,0.1035
409,0.1042
410,0.1046
411,0.1046
412,0.1045
413,0.1049
414,0.1049
415,0.1048
416,0.1052
417,0.1051
418,0.1051
419,0.1051
420,0.1049
421,0.10530000000000002
422,0.1052
423,0.1055
424,0.1055
425,0.1057
426,0.1059
427,0.1058
428,0.106
429,0.1061
430,0.1063
431,0.1062
432,0.1063
433,0.1065
434,0.10640000000000001
435,0.10640000000000001
436,0.1066
437,0.1066
438,0.1066
439,0.10740000000000001
440,0.10770000000000002
441,0.10770000000000002
442,0.10770000000000002
443,0.10770000000000002
444,0.10770000000000002
445,0.1085
446,0.1083
447,0.1078
448,0.1079
449,0.1082
450,0.1082
451,0.1082
452,0.10839999999999998
453,0.1086
454,0.109
455,0.1086
456,0.10869999999999999
457,0.1088
458,0.10869999999999999
459,0.1088
460,0.10920000000000002
461,0.1098
462,0.1096
463,0.1096
464,0.1099
465,0.1094
466,0.10949999999999999
467,0.1098
468,0.10949999999999999
469,0.1101
470,0.1102
471,0.1102
472,0.1103
473,0.1104
474,0.1104
475,0.1106
476,0.1114
477,0.1112
478,0.1107
479,0.111
480,0.1112
481,0.1117
482,0.1118
483,0.1115
484,0.1113
485,0.1123
486,0.1118
487,0.11240000000000001
488,0.1121
489,0.1123
490,0.1128
491,0.1133
492,0.1132
493,0.1139
494,0.114
495,0.1139
496,0.1141
497,0.1141
498,0.1146
499,0.1143
500,0.1143
501,0.1145
502,0.1147
503,0.1151
504,0.11539999999999999
505,0.1158
506,0.1161
507,0.1153
508,0.1162
509,0.1156
