time,f1
0:00:00.024429,0.1036
0:00:15.167274,0.1594
0:00:31.541747,0.1949
0:00:46.675943,0.2329
0:01:03.018074,0.2206
0:01:19.134216,0.2485
0:01:35.329202,0.2532
0:01:51.665250,0.2779
0:02:08.329521,0.2696
0:02:24.190725,0.2905
0:02:40.196948,0.3175
0:02:56.393258,0.3118
0:03:11.715249,0.3263
0:03:28.107656,0.3147
0:03:44.355488,0.3003
0:04:01.192490,0.3491
0:04:16.225189,0.3362
0:04:32.352243,0.3451
0:04:47.432452,0.353
0:05:03.116574,0.348
0:05:18.406389,0.367
0:05:34.503367,0.3809
0:05:50.063296,0.3644
0:06:05.682679,0.3809
0:06:21.264181,0.3828
0:06:36.343639,0.389
0:06:51.399798,0.3909
0:07:06.445779,0.4046
0:07:22.515729,0.3873
0:07:37.791240,0.40599999999999997
0:07:54.225942,0.3959
0:08:10.009035,0.4144999999999999
0:08:26.455705,0.4017
0:08:42.903841,0.4082
0:08:58.163009,0.4024
0:09:13.817358,0.3756
0:09:28.836552,0.4089
0:09:44.568851,0.4128
0:10:00.082430,0.4155
0:10:16.149708,0.4139
0:10:32.692803,0.4161
0:10:49.286409,0.4253
0:11:04.592521,0.4172
0:11:20.448560,0.4306
0:11:36.075514,0.4307
0:11:51.436582,0.4415
0:12:07.277475,0.4316
0:12:23.409927,0.4355
0:12:39.607275,0.4314
0:12:54.657918,0.42540000000000006
0:13:10.369226,0.43290000000000006
0:13:26.308527,0.4376
0:13:42.759344,0.446
0:13:57.919603,0.4172
0:14:13.883900,0.4395
0:14:30.690286,0.4321
0:14:46.234083,0.4512
0:15:02.411310,0.44089999999999996
0:15:19.294947,0.4306
0:15:35.422138,0.4488
0:15:50.852403,0.4511
0:16:06.351289,0.44089999999999996
0:16:21.401417,0.4478
0:16:38.059839,0.4488
0:16:54.287419,0.4585
0:17:10.196273,0.4559
0:17:25.702581,0.4418
0:17:41.617461,0.45610000000000006
0:17:57.054603,0.4532
0:18:13.029887,0.4612
0:18:28.149672,0.4503
0:18:44.192419,0.4566
0:18:59.692907,0.4507
0:19:15.804192,0.4609
0:19:32.066719,0.4509
0:19:47.434269,0.4468
0:20:03.455379,0.4615
0:20:19.232416,0.462
0:20:35.460678,0.4485
0:20:50.534171,0.4662
0:21:06.415615,0.4637
0:21:21.710707,0.467
0:21:36.912918,0.4834
0:21:53.179368,0.4709
0:22:08.348674,0.4837000000000001
0:22:24.363834,0.4868
0:22:40.892451,0.4714
0:22:57.087362,0.4671
0:23:13.074057,0.492
0:23:28.941784,0.47430000000000005
0:23:45.182146,0.4702
0:24:00.304500,0.4789
0:24:15.430119,0.4753
0:24:31.347281,0.4791
0:24:47.271366,0.4678
0:25:03.307817,0.4808
0:25:18.798036,0.4696
0:25:34.769955,0.4752
0:25:50.447164,0.4805
0:26:06.787645,0.4737
0:26:22.393205,0.4663
0:26:38.387476,0.4838
0:26:54.403491,0.4882
0:27:09.927614,0.4923
0:27:25.708079,0.4848
0:27:42.384453,0.4875
0:27:58.559107,0.4866
0:28:14.594847,0.4815
0:28:30.617112,0.4758
0:28:45.854962,0.4948
0:29:01.703611,0.4853
