epoch,f1
1,0.201
2,0.2215
3,0.2844
4,0.3177
5,0.4206
6,0.4589
7,0.4672
8,0.3995
9,0.3846
10,0.4516
11,0.2697
12,0.3317
13,0.357
14,0.2956
15,0.4278
16,0.5964
17,0.555
18,0.5899
19,0.6372
20,0.239
21,0.3085
22,0.2982
23,0.4658
24,0.4682
25,0.4929
26,0.5736
27,0.5416
28,0.6074
29,0.6402
30,0.5693
31,0.6576
32,0.5404
33,0.5912
34,0.5347
35,0.4865
36,0.47589999999999993
37,0.5724
38,0.64
39,0.6499
40,0.6824
41,0.6913
42,0.7052
43,0.6979
44,0.6214
45,0.6553
46,0.537
47,0.5934
48,0.5119
49,0.606
50,0.6643
51,0.6922
52,0.6989
53,0.6832
54,0.7127
55,0.6014
56,0.6907
57,0.6458
58,0.701
59,0.6393
60,0.707
61,0.6859
62,0.7198
63,0.7137
64,0.7278000000000001
65,0.7190000000000001
66,0.6712
67,0.6892
68,0.7128
69,0.7015
70,0.7319
71,0.6964
72,0.7302
73,0.7179
74,0.7482
75,0.6882
76,0.7419999999999999
77,0.684
78,0.7157
79,0.7011
80,0.7373
81,0.7424
82,0.7402
83,0.7348
84,0.7439
85,0.7313
86,0.7363999999999999
87,0.7398
88,0.7503
89,0.7138
90,0.7508000000000001
91,0.7426
92,0.7511
93,0.7471
