epoch,f1
1,0.11200000000000002
2,0.119
3,0.1384
4,0.1523
5,0.1729
6,0.1723
7,0.17840000000000003
8,0.1882
9,0.1897
10,0.18960000000000002
11,0.1966
12,0.1976
13,0.2049
14,0.2135
15,0.1968
16,0.213
17,0.2157
18,0.2215
19,0.1989
20,0.20539999999999997
21,0.2309
22,0.22629999999999997
23,0.2393
24,0.2368
25,0.243
26,0.1686
27,0.2085
28,0.2337
29,0.214
30,0.2191
31,0.2428
32,0.244
33,0.2454
34,0.241
35,0.2543
36,0.2612
37,0.2586
38,0.2526
39,0.2696
40,0.267
41,0.2594
42,0.2624
43,0.2598
44,0.2631
45,0.2509
46,0.2568
47,0.2461
48,0.2587
49,0.2595
50,0.2787
51,0.2801
52,0.25
53,0.2515
54,0.2747
55,0.2593
56,0.2602
57,0.2749
58,0.2826
59,0.2801
60,0.2642
61,0.2774
62,0.2888
63,0.287
64,0.2896
65,0.2818
66,0.2943
67,0.2819
68,0.2872
69,0.2885
70,0.2851
71,0.2889
72,0.2959
73,0.2906
74,0.2991
75,0.2994
76,0.2773
77,0.2925
78,0.288
79,0.2863
80,0.3004
81,0.3097
82,0.2949
83,0.3011
84,0.3
85,0.3102
86,0.3049
87,0.3109
88,0.3105
89,0.2962
90,0.2893
91,0.2964
92,0.315
93,0.3053
94,0.3139
95,0.3288
96,0.3083
97,0.3239
98,0.3153
99,0.3159
100,0.3187
101,0.2869
102,0.3039
103,0.3188
104,0.3204
105,0.3175
106,0.3305
107,0.3264
108,0.3181
109,0.3257
110,0.32
111,0.3062
112,0.3231
113,0.3014
114,0.3052
115,0.3171
116,0.2835
117,0.3192
118,0.328
119,0.3267
120,0.3267
121,0.3202
122,0.3112
123,0.3213
124,0.3238
125,0.3165
126,0.3334
127,0.3322
128,0.3324
129,0.3416
130,0.3327
131,0.3386
132,0.3432
133,0.3185
134,0.3315
135,0.3318
136,0.3235
137,0.3298
138,0.3295
139,0.325
140,0.3354
141,0.3276
142,0.3379
143,0.3368
144,0.3352
145,0.3402
146,0.3423
147,0.3339
148,0.3339
149,0.3432
150,0.3302
151,0.3242
152,0.3471
153,0.3403
154,0.35509999999999997
155,0.3443
156,0.3404
157,0.3304
158,0.356
159,0.3514
160,0.3496
161,0.3531
162,0.3468
163,0.3478
164,0.3465
165,0.3411
166,0.3521
167,0.346
168,0.3272
169,0.3319
170,0.3448
171,0.3357
172,0.3497
173,0.36349999999999993
174,0.3607
175,0.3692
176,0.3442
177,0.3429
178,0.3546
179,0.3507
180,0.3576
181,0.3677000000000001
182,0.3553
183,0.3426
184,0.3471
185,0.3506
186,0.3566
187,0.36419999999999997
188,0.35490000000000005
189,0.3591
190,0.362
191,0.36189999999999994
192,0.37029999999999996
193,0.3695
194,0.36589999999999995
195,0.3702
196,0.3638
197,0.364
198,0.3557
199,0.3593
200,0.367
201,0.3513
202,0.3531
203,0.3481
204,0.3558
205,0.368
206,0.3647
207,0.3701
208,0.3641
209,0.3597
210,0.36
211,0.36029999999999995
212,0.3644
213,0.3702
214,0.3723
215,0.3734
216,0.3689
217,0.3573
218,0.3749
219,0.3723
220,0.364
221,0.35500000000000004
222,0.3515
223,0.37209999999999993
224,0.3777
225,0.3722
226,0.3822
227,0.36280000000000007
228,0.3752
229,0.3747
230,0.3806
231,0.3761
232,0.3827
233,0.3548
234,0.3744
235,0.3638
236,0.3679
237,0.3723
238,0.3757
239,0.3802
240,0.37370000000000003
241,0.381
242,0.36669999999999997
243,0.3604
244,0.3691
245,0.3784
246,0.3744
247,0.37540000000000007
248,0.386
249,0.3835
250,0.3814
251,0.3723
252,0.381
253,0.3759
254,0.3774
255,0.37679999999999997
256,0.3681
257,0.3809
258,0.3826
259,0.3941
260,0.3742
261,0.3753
262,0.3814
263,0.3249
264,0.3494
265,0.3644
266,0.37029999999999996
267,0.3805
268,0.3728
269,0.36959999999999993
270,0.3734
271,0.3724
272,0.37370000000000003
273,0.382
274,0.3726
275,0.37889999999999996
276,0.3835
277,0.38510000000000005
278,0.3824
279,0.37899999999999995
280,0.37370000000000003
281,0.3727
282,0.3782
283,0.3845
284,0.3862999999999999
285,0.3807
286,0.3849
287,0.38039999999999996
288,0.3812
289,0.3892
290,0.36589999999999995
291,0.3714
292,0.3669
293,0.3834000000000001
294,0.3849
295,0.3752
296,0.3814
297,0.387
298,0.3922
299,0.3834000000000001
300,0.3855
301,0.38830000000000003
302,0.3882
303,0.3875
304,0.3866
305,0.3929
306,0.3846
307,0.38039999999999996
308,0.3963
309,0.3903
310,0.389
311,0.3908
312,0.4064
313,0.3895
314,0.3901
315,0.4044
316,0.401
317,0.3966
318,0.39390000000000003
319,0.3994
320,0.393
321,0.3999
322,0.3898
323,0.4018
324,0.3888
325,0.3974
326,0.3909
327,0.3972
328,0.3759
329,0.3829000000000001
330,0.3946
331,0.3894
332,0.4058999999999999
333,0.3962
334,0.4044
335,0.3986
336,0.4021
337,0.3923
338,0.4007
339,0.3947
340,0.405
341,0.40839999999999993
342,0.3956
343,0.39669999999999994
