thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-3, 3611.006171, 3601.917707, 0.001303, 3611.006171, 13.490328490636704, 4.880149812734082e-06
dataserver-2, 3609.890881, 3563.388991, 0.002424, 3609.890881, 13.549007570342205, 9.216730038022814e-06
dataserver-1, 3609.853577, 3601.859735, 0.0013009999999999999, 3609.853577, 13.389813141263941, 4.836431226765799e-06
dataserver-0, 3604.087565, 3595.3806759999998, 0.001365, 3604.087565, 13.415599537313431, 5.093283582089552e-06
largest_stale: 8
