epoch,f1
1,0.10000000000000002
2,0.2427
3,0.3825
4,0.3886
5,0.1011
6,0.10559999999999999
7,0.2069
8,0.1623
9,0.1058
10,0.1425
11,0.3382
12,0.4788
13,0.4824
14,0.3825
15,0.1132
16,0.1033
17,0.1757
18,0.1947
19,0.2475
20,0.2942
21,0.3486
22,0.5034
23,0.2472
24,0.1806
25,0.10380000000000002
26,0.10839999999999998
27,0.2377
28,0.2429
29,0.3757
30,0.2873
31,0.2482
32,0.4243
33,0.2751
34,0.2956
35,0.2374
36,0.3581
37,0.4651
38,0.4228
39,0.4851
40,0.4726
41,0.36280000000000007
42,0.421
43,0.4434
44,0.4816
45,0.5009
46,0.5317
47,0.4562
48,0.5848
49,0.5386
50,0.5592
51,0.5518
52,0.5538
53,0.6336
54,0.4219
55,0.3832
56,0.5578
57,0.569
58,0.6269
59,0.5725
60,0.6031
61,0.6481
62,0.5792
63,0.4854
64,0.5983
65,0.5756
66,0.5355
67,0.6225
68,0.643
69,0.6717
70,0.6832
71,0.6531
72,0.6668
73,0.6549
74,0.6094
75,0.6558
76,0.586
77,0.6496
78,0.6493
79,0.6953
80,0.7106999999999999
81,0.684
82,0.6641
83,0.6836
84,0.6662
85,0.7041
86,0.677
87,0.677
88,0.7152
89,0.6914
90,0.7156
91,0.6669
92,0.7097
93,0.6815
94,0.7606
95,0.7259
96,0.7441999999999999
97,0.7186
98,0.7372
99,0.6708
100,0.7739
101,0.7057
102,0.6979
103,0.7402
104,0.7657
105,0.7927
106,0.7774
107,0.7543
108,0.7136000000000001
109,0.7501000000000001
110,0.7313
111,0.7268
112,0.7857
113,0.7735
114,0.7746999999999999
115,0.7469000000000001
116,0.7946999999999999
117,0.7815
118,0.7944
119,0.8026
120,0.7834
121,0.7867
122,0.7915
123,0.7123
124,0.792
125,0.7529
126,0.7679000000000001
127,0.7511
128,0.7572
129,0.7987
130,0.8048
131,0.797
132,0.8095
133,0.8085
134,0.7786
135,0.7881000000000001
136,0.7899
137,0.7928
138,0.7878000000000001
139,0.8167999999999999
140,0.8173
141,0.8242
142,0.8153999999999999
143,0.7911000000000001
144,0.7524
145,0.8129
146,0.8204999999999999
147,0.8028
148,0.8191999999999999
149,0.8211
150,0.7943
151,0.8083999999999999
152,0.7907
153,0.8292
154,0.8115999999999999
155,0.8044
156,0.7901
156,0.7901
157,0.825
158,0.8236
159,0.7899
160,0.8176
161,0.793
162,0.8174
163,0.8145
164,0.7887
165,0.7859
166,0.7877
167,0.8150999999999999
168,0.8143
169,0.818
170,0.8221
171,0.8171
172,0.8021000000000001
173,0.8015
174,0.8193
175,0.821
176,0.8083999999999999
177,0.8016
178,0.8044
179,0.8212
180,0.8242
181,0.8272
182,0.8209000000000001
183,0.7645
184,0.8275
185,0.8077
186,0.8140000000000001
187,0.7974
188,0.8265
189,0.7984999999999999
190,0.8291
191,0.8175
192,0.8342
193,0.8083
194,0.8367
195,0.8345
196,0.8372
197,0.8223
198,0.8257
199,0.8005
200,0.8355999999999999
201,0.8319
202,0.8219
203,0.8221
204,0.8292
205,0.7868999999999999
206,0.8126
207,0.7837
208,0.8363
209,0.7975999999999999
210,0.8246
211,0.8197
212,0.8291
213,0.8389000000000001
214,0.8259
215,0.8363
216,0.8263
217,0.8214
218,0.8017
219,0.8488
220,0.8175
221,0.8456
222,0.8364
223,0.8472999999999999
224,0.8223
225,0.8387
226,0.8408
227,0.8366
228,0.823
229,0.8213
230,0.8126
231,0.8180999999999999
232,0.8436
233,0.8336
234,0.8466
235,0.8458
236,0.8188
237,0.8396
238,0.8327999999999999
239,0.7981
240,0.8395000000000001
241,0.8283
242,0.8403
243,0.8279
244,0.8343
245,0.8435
246,0.8436999999999999
247,0.8411
248,0.8487
249,0.842
250,0.8433
251,0.8461
252,0.8369
253,0.8396999999999999
254,0.8161
255,0.8194
256,0.8204999999999999
257,0.8153
258,0.827
259,0.8238
260,0.8377
261,0.8489
262,0.8491
