time,f1
0:00:00.008880,0.111
0:00:15.312073,0.1033
0:00:30.775303,0.18949999999999997
0:00:46.131592,0.22229999999999997
0:01:01.519565,0.3921
0:01:16.914068,0.3078
0:01:32.325621,0.2337
0:01:47.784438,0.2032
0:02:03.335269,0.1268
0:02:19.192941,0.201
0:02:35.133051,0.2405
0:02:51.091755,0.2762
0:03:06.762524,0.2878
0:03:23.314648,0.2554
0:03:39.631196,0.2356
0:03:55.327058,0.2309
0:04:10.701281,0.20299999999999999
0:04:26.070218,0.247
0:04:41.728054,0.2846
0:04:58.722467,0.3053
0:05:14.161612,0.4531
0:05:30.520320,0.3838
0:05:46.356572,0.4592
0:06:02.739405,0.4193
0:06:19.158955,0.3581
0:06:35.614204,0.3917
0:06:51.406617,0.1742
0:07:07.264933,0.2333
0:07:22.548179,0.3717
0:07:37.925439,0.409
0:07:53.608740,0.5113
0:08:09.904494,0.5059
0:08:25.764278,0.5125
0:08:41.712632,0.5428
0:08:57.416257,0.5766
0:09:13.707557,0.5085
0:09:29.534728,0.5672
0:09:46.289990,0.5746
0:10:01.840946,0.4193
0:10:17.907582,0.5578
0:10:33.453479,0.5049
0:10:49.113625,0.5652
0:11:05.364282,0.6253
0:11:21.376837,0.642
0:11:36.768084,0.5869
0:11:52.677890,0.5731
0:12:09.255613,0.6186
0:12:25.273410,0.5615
0:12:40.828054,0.6641
0:12:56.213101,0.6868
0:13:11.643383,0.7142
0:13:27.061186,0.7129000000000001
0:13:42.753731,0.6264
0:13:58.071149,0.6103
0:14:13.467817,0.6601
0:14:28.837397,0.6096
0:14:44.073583,0.6751
0:14:59.551755,0.6391
0:15:15.081040,0.5901
0:15:30.556387,0.6952
0:15:45.937256,0.7158999999999999
0:16:01.201233,0.6962
0:16:16.563302,0.7299999999999999
0:16:31.964503,0.6382
0:16:47.269600,0.6454
0:17:02.675351,0.6659
0:17:17.837191,0.7026
0:17:33.171580,0.728
0:17:48.469505,0.7038
0:18:03.867585,0.7487
0:18:19.252470,0.7178
0:18:34.616104,0.7495
0:18:50.065345,0.7488
0:19:05.533602,0.7152
0:19:20.986908,0.6784
0:19:36.789130,0.7342000000000001
0:19:52.664896,0.715
0:20:08.304826,0.7305
0:20:23.835104,0.7202
0:20:40.673821,0.7549
0:20:56.101393,0.7309000000000001
0:21:12.428251,0.7754
0:21:28.001055,0.7665
0:21:44.053285,0.6963
0:22:00.167422,0.729
0:22:16.407609,0.7498
0:22:32.234893,0.7235
0:22:47.870672,0.7291
0:23:03.282446,0.7614
0:23:18.782670,0.7652
0:23:34.553505,0.7489
0:23:50.433969,0.7489
0:24:06.159684,0.7545000000000001
0:24:22.950098,0.7446
0:24:38.621843,0.7896
0:24:54.786007,0.7205
0:25:11.417149,0.7496
0:25:26.792856,0.7584000000000001
0:25:42.496087,0.7612
0:25:58.477695,0.7728
0:26:14.339126,0.7672
0:26:29.909305,0.7828
0:26:45.904001,0.7715999999999998
0:27:02.162016,0.7528
0:27:18.037495,0.7885
0:27:34.146397,0.7757
0:27:50.195402,0.7673
0:28:06.332968,0.7715000000000001
0:28:22.531047,0.6611
0:28:38.292047,0.7444
0:28:54.478532,0.7728
0:29:10.222449,0.7472
0:29:25.999659,0.7814
0:29:41.984692,0.7684
0:29:58.565254,0.7712
0:30:14.974660,0.7786
0:30:30.728640,0.7663
0:30:46.356619,0.7799
0:31:02.124744,0.7784
0:31:18.295844,0.7646999999999999
0:31:34.188078,0.7937
0:31:50.004655,0.7844
0:32:06.367884,0.7621
0:32:21.622170,0.7904
0:32:38.054803,0.798
0:32:54.439919,0.7675
0:33:10.189350,0.7611
0:33:26.482619,0.7017
0:33:43.339621,0.7683
0:33:58.825371,0.7701
0:34:15.069916,0.7753
0:34:30.860044,0.7751
0:34:46.473652,0.803
0:35:02.467835,0.756
0:35:17.858410,0.732
0:35:33.474153,0.7072
0:35:49.639092,0.7859
0:36:05.091217,0.7797
0:36:21.179164,0.7793
0:36:37.101142,0.8083999999999999
0:36:53.513143,0.7867
0:37:09.169364,0.7953
0:37:24.602704,0.7717
0:37:39.939425,0.7866
0:37:55.619214,0.8075
0:38:11.653284,0.7789
0:38:27.567895,0.8135
0:38:44.270731,0.7842
0:39:00.039142,0.8065
0:39:17.150878,0.7805
0:39:33.192705,0.7872
0:39:49.252172,0.7777
0:40:05.054518,0.7695
0:40:20.862352,0.7876
0:40:36.933986,0.808
0:40:52.909201,0.7993
0:41:08.364638,0.7602
0:41:24.327835,0.7917
0:41:40.071524,0.7772999999999999
0:41:56.319179,0.7868999999999999
0:42:11.945875,0.7765
0:42:27.947876,0.7632000000000001
0:42:43.559416,0.7652
0:42:58.980091,0.7774
0:43:14.896838,0.7899
0:43:30.822959,0.8178
0:43:46.594274,0.8121
0:44:02.662224,0.7851
0:44:18.757737,0.8097
0:44:34.905159,0.8090999999999999
0:44:51.443775,0.804
0:45:07.840596,0.8097999999999999
0:45:23.405250,0.7883
0:45:38.893750,0.8115999999999999
0:45:54.840664,0.731
0:46:11.600385,0.8074
0:46:26.842061,0.7892999999999999
0:46:42.466882,0.7502
0:46:58.342828,0.8138999999999998
0:47:13.774136,0.7759
0:47:30.679447,0.8019
0:47:46.341304,0.8101
0:48:02.492296,0.7856
0:48:18.182251,0.7935
0:48:33.685103,0.8253
0:48:49.098924,0.7972
0:49:04.886241,0.8189
0:49:20.682294,0.8015
0:49:36.101893,0.805
0:49:51.973328,0.7192
0:50:07.692913,0.805
0:50:23.699294,0.7972
0:50:39.723560,0.8293999999999999
0:50:55.864716,0.8077
0:51:11.850363,0.8128
0:51:27.879646,0.8309
0:51:44.413047,0.797
0:52:00.298323,0.803
0:52:16.558077,0.8285
0:52:31.758078,0.8071
0:52:47.307146,0.8257
0:53:03.152731,0.8327999999999999
0:53:18.513909,0.7696
0:53:34.560628,0.8326
0:53:49.997164,0.7405
0:54:05.600776,0.804
0:54:21.197313,0.7518
0:54:37.042566,0.8021000000000001
0:54:52.988842,0.7658000000000001
0:55:09.371551,0.8052000000000001
0:55:25.108130,0.8049
0:55:41.346913,0.8257
0:55:57.153427,0.7866
0:56:12.686757,0.7810000000000001
0:56:29.060354,0.7875
0:56:45.152433,0.807
0:57:01.239290,0.8179
0:57:16.960328,0.8167
0:57:33.277255,0.8002000000000001
0:57:48.988520,0.8178
0:58:05.326153,0.8371000000000001
0:58:21.880514,0.8085
0:58:38.257043,0.8111
0:58:54.228048,0.834
0:59:09.852800,0.801
0:59:25.426023,0.8155
0:59:41.618491,0.8202
0:59:57.370000,0.7662
