thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-0, 3617.2674097, 3298.9805331999996, 246.1731979, 3617.2674097, 10.8877245320132, 0.812452798349835
dataserver-1, 3615.8362342, 3276.2552542999997, 273.1019574, 3615.8362342, 10.812723611551155, 0.901326592079208
dataserver-3, 3611.6505718, 3473.4116056999997, 72.35070639999999, 3611.6505718, 11.501362932781456, 0.2395718754966887
dataserver-2, 3610.6129524, 3272.5929118, 0.0024916, 3610.6129524, 11.05605713445946, 8.417567567567567e-06
largest_stale: 8
