epoch,f1
1,0.1846
2,0.1805
3,0.3303
4,0.35
5,0.328
6,0.44960000000000006
7,0.4657
8,0.4996
9,0.3602
10,0.462
11,0.4301
12,0.4796
13,0.5138
14,0.4128
15,0.5238
16,0.5045
17,0.4565000000000001
18,0.4492
19,0.4995
20,0.4471
21,0.3903
22,0.43390000000000006
23,0.5289
24,0.4901
25,0.4985
26,0.4654
27,0.6022
28,0.4919
29,0.537
30,0.6476
31,0.5864
32,0.5842
33,0.5737
34,0.6219
35,0.6228
36,0.5432
37,0.6288
38,0.6279
39,0.5672
40,0.6611
41,0.6182
42,0.6184
43,0.6293
44,0.6281
45,0.6457
46,0.5884
47,0.5955
48,0.6034
49,0.6765
50,0.6711
51,0.647
52,0.6548
53,0.6046
54,0.5879
55,0.6539
56,0.6484
57,0.6389
58,0.6892
59,0.6812
60,0.6697
61,0.7108
62,0.6585
63,0.6635
64,0.6668
65,0.6772
66,0.7044
67,0.6912
68,0.674
69,0.6248
70,0.6314
71,0.6551
72,0.6605
73,0.6789
74,0.6917
75,0.6889
76,0.7014
77,0.6589
78,0.6521
79,0.7139
80,0.6467
81,0.6735
82,0.6808
83,0.695
84,0.6863
85,0.6715
86,0.6962
87,0.7045
88,0.6832
89,0.6654
90,0.6793
91,0.6737
92,0.7031
93,0.7153
94,0.685
95,0.7203
96,0.6726
97,0.6928
98,0.6847
99,0.7197
100,0.7051
101,0.6973
102,0.7138
103,0.7222
104,0.6572
105,0.7247
106,0.6831
107,0.6888
108,0.7233
109,0.6763
110,0.7188000000000001
111,0.6906
112,0.6906
113,0.7147
114,0.6705
115,0.7231
116,0.6976
117,0.7019
118,0.7351000000000001
119,0.733
120,0.7363999999999999
121,0.7338
122,0.7388
123,0.7412
124,0.7388
125,0.732
126,0.7100000000000001
127,0.7208
128,0.7172
129,0.7362
130,0.696
131,0.7027
132,0.7234000000000002
133,0.713
134,0.7021
135,0.7244000000000002
136,0.738
137,0.7027
138,0.7172
139,0.7439
140,0.7467
141,0.7474000000000001
142,0.7404
143,0.7234000000000002
144,0.7416000000000001
145,0.7393
146,0.6955
147,0.7351000000000001
148,0.733
149,0.7231
150,0.7487
151,0.7452
152,0.738
153,0.7484
154,0.7233
155,0.7305
156,0.7154999999999999
157,0.7468
158,0.7533
159,0.7548
160,0.7514
161,0.7526000000000002
162,0.7489
163,0.7342000000000001
164,0.7304
165,0.7327
166,0.7396999999999999
167,0.6911
168,0.6872
169,0.7414
170,0.7404
171,0.7459
172,0.7541
173,0.7517
174,0.7547
175,0.7476
176,0.7623
177,0.7553
178,0.7513
179,0.7414
180,0.7607999999999999
181,0.7476
182,0.7358
183,0.7119000000000001
184,0.7204
185,0.7337
186,0.7566
187,0.7363
188,0.7325
189,0.7088
190,0.713
191,0.7265999999999999
192,0.7577000000000002
193,0.7597000000000002
194,0.7659
195,0.7606
196,0.771
197,0.7283999999999999
198,0.7615
199,0.7665999999999998
200,0.7556
201,0.7696
202,0.7628
203,0.7723
204,0.7699
205,0.749
206,0.7729999999999999
207,0.7656
208,0.7681999999999999
209,0.7719
210,0.7719
211,0.7515
212,0.7664
213,0.7384
214,0.7758
215,0.7595
216,0.7152
217,0.739
218,0.7525
219,0.7331
220,0.7686
221,0.7738000000000002
222,0.7544
223,0.7691000000000001
224,0.7654
225,0.7654
226,0.7703
227,0.7781
228,0.7776
229,0.7453
230,0.7474000000000001
231,0.7561
232,0.7568
233,0.7627
234,0.7711
235,0.7568
236,0.7704
237,0.7840000000000001
238,0.7799
239,0.78
240,0.7688
241,0.7824
242,0.7696
243,0.7699999999999999
244,0.7396999999999999
245,0.7854
246,0.7319
247,0.7297
248,0.7862
249,0.7621
250,0.7777
251,0.7591000000000001
252,0.7758
253,0.7651
254,0.7664
255,0.7699
256,0.7879000000000002
257,0.7852
258,0.7557000000000001
259,0.7498
260,0.7597000000000002
261,0.7627
262,0.78
263,0.7665999999999998
264,0.7696999999999999
265,0.7742000000000001
266,0.7513
267,0.7783000000000001
268,0.777
269,0.771
270,0.7825
271,0.7919
272,0.7835000000000001
273,0.7641
274,0.7841
275,0.7892999999999999
276,0.7919
277,0.7767
278,0.7685
279,0.7840000000000001
280,0.7683
281,0.7731
282,0.7616
283,0.7905
284,0.779
285,0.7882
286,0.7888
287,0.7803
288,0.7638
289,0.7692
290,0.7735
291,0.7822
292,0.7866
293,0.7948
294,0.7967
295,0.7805
296,0.769
