epoch,f1
1,0.1659
2,0.225
3,0.261
4,0.2842
5,0.3767
6,0.3557
7,0.396
8,0.4607
9,0.3946
10,0.4273
11,0.4654
12,0.4515
13,0.4133
14,0.4415
15,0.58
16,0.6373
17,0.4971
18,0.4555
19,0.4786
20,0.4076
21,0.45259999999999995
22,0.42239999999999994
23,0.3272
24,0.4205
25,0.5432
26,0.5911
27,0.6256
28,0.5935
29,0.598
30,0.6245
31,0.6128
32,0.5763
33,0.5947
34,0.5217
35,0.4214
36,0.4903
37,0.5904
38,0.635
39,0.6409
40,0.6503
41,0.6639
42,0.6458
43,0.6034
44,0.5202
45,0.3385
46,0.5421
47,0.3853
48,0.3722
49,0.4582
50,0.6293
51,0.6575
52,0.6527
53,0.6444
54,0.6846
55,0.6683
56,0.6754
57,0.6629
58,0.6428
59,0.5822
60,0.6005
61,0.6089
62,0.535
63,0.6397
64,0.6359
65,0.6565
66,0.6587
67,0.6918
68,0.6839
69,0.685
70,0.7054
71,0.7046
72,0.6948
73,0.6747
74,0.6651
75,0.6795
76,0.586
77,0.6453
78,0.6317
79,0.5485
80,0.6989
81,0.6192
82,0.6831
83,0.6775
84,0.6839
85,0.7153
86,0.7163
87,0.7026
88,0.6945
89,0.723
90,0.6931
91,0.6932
92,0.7166
93,0.6561
94,0.6454
95,0.6267
96,0.6419
97,0.6957
98,0.6835
99,0.7127
100,0.7203
101,0.7317999999999999
102,0.7299
103,0.7342000000000001
104,0.7184
105,0.7247
106,0.713
107,0.7269
108,0.691
109,0.7048
110,0.6896
111,0.695
112,0.705
113,0.6864
114,0.6894
115,0.7237
116,0.6894
117,0.7297
118,0.6953
119,0.7336
120,0.6918
121,0.7302999999999998
122,0.6737
123,0.7265
124,0.7217000000000001
125,0.7168
126,0.6867
127,0.6975
128,0.7309000000000001
129,0.7081
130,0.7298000000000001
131,0.7267
132,0.7352
133,0.7328
134,0.7098000000000001
135,0.7371
136,0.7367000000000001
137,0.7205
138,0.7391999999999999
139,0.7476
140,0.7213000000000002
141,0.7076
142,0.7329
143,0.6896
144,0.6877
145,0.7085
146,0.7154
147,0.7515
148,0.757
149,0.7532
150,0.7524
151,0.7548
152,0.7402
153,0.7523000000000001
154,0.7566
155,0.7601
156,0.7634
157,0.7467
158,0.7569
159,0.7184
160,0.7085999999999999
161,0.7421999999999999
162,0.7113
163,0.7517
164,0.713
165,0.7542
166,0.7488
167,0.7597000000000002
168,0.7579999999999999
169,0.7569
170,0.7653
171,0.7644
172,0.7562
173,0.7565
174,0.722
175,0.7432
176,0.7362
177,0.7532
178,0.7161
179,0.7534
180,0.7428
181,0.7519000000000001
182,0.749
183,0.7658000000000001
184,0.7264
185,0.7478999999999999
186,0.7441000000000001
187,0.7099
188,0.7692
189,0.7606
190,0.7458
191,0.7644
192,0.748
193,0.7627
194,0.7633
195,0.7283999999999999
196,0.7609
197,0.7536999999999999
198,0.7686
199,0.7629
200,0.7468
