epoch,f1
1,0.3011
2,0.3548
3,0.3787
4,0.41079999999999994
5,0.41520000000000007
6,0.1911
7,0.1136
8,0.1113
9,0.2893
10,0.2733
11,0.3486
12,0.2513
13,0.2787
14,0.2963
15,0.4766
16,0.5796
17,0.4076
18,0.4081
19,0.4151
20,0.3446
21,0.3592
22,0.40469999999999995
23,0.4194
24,0.5522
25,0.4968
26,0.5899
27,0.5992
28,0.5659
29,0.4834
30,0.4754
31,0.5061
32,0.5947
33,0.6393
34,0.6754
35,0.6514
36,0.5907
37,0.6236
38,0.6058
39,0.5333
40,0.6223
41,0.5964
42,0.6775
43,0.6772
44,0.6749
45,0.6633
46,0.6376
47,0.6214
48,0.5535
49,0.5965
50,0.621
51,0.6661
52,0.6727
53,0.6879
54,0.7158999999999999
55,0.6844
56,0.7064
57,0.6992
58,0.7137
59,0.7258000000000001
60,0.7035
61,0.6898
62,0.736
63,0.685
64,0.7405999999999999
65,0.7198
66,0.7041
67,0.6921
68,0.6787
69,0.7013
70,0.6996
71,0.7004
72,0.7214
73,0.7414
74,0.7296
75,0.7426
76,0.7207
77,0.7112
78,0.7363999999999999
79,0.7414
80,0.746
81,0.7382
82,0.7337
83,0.6835
84,0.7237
85,0.7262000000000001
86,0.7459
87,0.7259
88,0.7535
89,0.7264
90,0.7272
91,0.7388
92,0.7549
93,0.7106
94,0.7366
95,0.7328
96,0.7363
97,0.7542
98,0.7628
99,0.7653
100,0.7587
101,0.752
102,0.761
103,0.751
104,0.7427
105,0.7511
106,0.7096
107,0.7586
108,0.7468
109,0.7035
110,0.7507
111,0.7338999999999999
112,0.7664
113,0.7621
114,0.7574
115,0.722
116,0.6999
117,0.736
118,0.7508000000000001
119,0.7472
120,0.7711
121,0.7765
122,0.7703
123,0.7733999999999999
124,0.7828
125,0.7772999999999999
126,0.7685
127,0.7535999999999999
128,0.6821
129,0.7451
130,0.761
131,0.7786
132,0.7848
133,0.7786
134,0.7844999999999999
135,0.7672
136,0.7805
137,0.7492000000000001
138,0.7774
139,0.7453
140,0.7743
141,0.785
142,0.7605
143,0.7732
144,0.7485
145,0.7348
146,0.7924
147,0.7386
148,0.7667
149,0.7651
150,0.7864
151,0.7776
152,0.7674
153,0.7813
154,0.7410000000000001
155,0.7746999999999999
156,0.7886
157,0.738
158,0.7859
159,0.7924
160,0.7316
161,0.7615
162,0.7897
163,0.774
164,0.7329
165,0.7936
166,0.7607
167,0.7885
168,0.7619
169,0.7903
170,0.7877
171,0.7629
172,0.7535999999999999
173,0.766
174,0.7419999999999999
175,0.7917
176,0.7853
177,0.7664
178,0.7754
179,0.8021000000000001
180,0.7979
181,0.7807
182,0.7979
183,0.8059
184,0.8013
185,0.7959
186,0.7973
187,0.7876
188,0.7959
189,0.7748999999999999
190,0.7902
191,0.7944
192,0.7738000000000002
193,0.8088
194,0.8052000000000001
195,0.8068000000000001
196,0.8027000000000001
197,0.7922
198,0.7884
199,0.7842
200,0.7333
201,0.7777
202,0.7866
203,0.7765
204,0.7774
205,0.7324
206,0.7928999999999999
207,0.8007
208,0.7797
209,0.8086
210,0.7863
211,0.793
212,0.7601
213,0.7733
214,0.7918
215,0.8007
216,0.8108
217,0.8158
218,0.7948
219,0.8248
220,0.7944
