epoch,f1
1,0.1008
2,0.11589999999999999
3,0.1255
4,0.1366
5,0.1443
6,0.1501
7,0.1621
8,0.1734
9,0.176
10,0.19080000000000003
11,0.1856
12,0.1966
13,0.2068
14,0.2101
15,0.2119
16,0.2158
17,0.2259
18,0.2219
19,0.2079
20,0.2272
21,0.2324
22,0.2304
23,0.2165
24,0.2299
25,0.2406
26,0.2412
27,0.2225
28,0.2426
29,0.2211
30,0.2552
31,0.2633
32,0.2679
33,0.2611
34,0.2438
35,0.2629
36,0.2677
37,0.2751
38,0.2712
39,0.268
40,0.2684
41,0.2736
42,0.2671
43,0.2797
44,0.2827
45,0.2763
46,0.2839
47,0.2917
48,0.283
49,0.2873
50,0.278
51,0.2803
52,0.2972
53,0.2988
54,0.2767
55,0.2921
56,0.2995
57,0.3014
58,0.3086
59,0.3108
60,0.3039
61,0.3076
62,0.3025
63,0.3035
64,0.304
65,0.3072
66,0.3215
67,0.3229
68,0.3258
69,0.2765
70,0.3025
71,0.3219
72,0.297
73,0.3227
74,0.3114
75,0.3212
76,0.3172
77,0.3256
78,0.3325
79,0.3211
80,0.3271
81,0.3357
82,0.3263
83,0.3307
84,0.3419
85,0.3426
86,0.3421
87,0.3352
88,0.3457
89,0.341
90,0.3448
91,0.3558
92,0.3447
93,0.3458
94,0.3345
95,0.3433
96,0.3368
97,0.3355
98,0.3446
99,0.3265
100,0.3526
101,0.3533
102,0.3455
103,0.3355
104,0.3495
105,0.3462
106,0.3229
107,0.3523
108,0.3501
109,0.3564
110,0.354
111,0.35950000000000004
112,0.357
113,0.3439
114,0.3416
115,0.3518
116,0.3459
117,0.3679
118,0.3489
119,0.3672
120,0.3646
121,0.36189999999999994
122,0.3735
123,0.3625999999999999
124,0.3605
125,0.3695
126,0.36390000000000006
127,0.3794
128,0.3712
129,0.3748
130,0.3761
131,0.3783
132,0.3751
133,0.3758
134,0.3814
135,0.3786
136,0.38230000000000003
137,0.3822
138,0.36290000000000006
139,0.3814
140,0.3815
141,0.3774
142,0.3742
143,0.3828
144,0.3875
145,0.3884
146,0.3677000000000001
147,0.37889999999999996
148,0.3862999999999999
149,0.3931
150,0.3656
151,0.387
152,0.3757
153,0.3767
154,0.3773
155,0.3919
156,0.3778
157,0.3898
158,0.3862
159,0.3765
160,0.3868
161,0.3899
162,0.3799
163,0.389
164,0.3968
165,0.39200000000000007
166,0.38039999999999996
167,0.4068
168,0.3989
169,0.3908
170,0.3828
171,0.3848
172,0.3978
173,0.3847
174,0.4000000000000001
175,0.3946
176,0.399
177,0.4021
178,0.3901
179,0.3982
180,0.40010000000000007
181,0.39909999999999995
182,0.4073
183,0.40740000000000004
184,0.3839
185,0.4024
186,0.4106
187,0.3888
188,0.3994
189,0.3947
190,0.3877
191,0.3818
192,0.37460000000000004
193,0.3891
194,0.3981
195,0.39769999999999994
196,0.4087
197,0.3989
198,0.3962
199,0.3909
200,0.3889
201,0.4066
202,0.4025
203,0.4155
204,0.4037
205,0.4111
206,0.4085
207,0.4083
208,0.4097
209,0.4136
210,0.4177
211,0.40700000000000003
212,0.3986
213,0.3983
214,0.4081
215,0.4183
216,0.40839999999999993
217,0.4099
218,0.4088
219,0.4189
220,0.40579999999999994
221,0.4122
222,0.4117
223,0.4155
224,0.4218
225,0.4121
226,0.4141
227,0.4086
228,0.4101
229,0.4133
230,0.4017
231,0.4241
232,0.4226
233,0.415
234,0.4136
235,0.4087
236,0.40419999999999995
237,0.4139
238,0.4175
239,0.4184
240,0.4132
241,0.4139
242,0.4223
243,0.4123
244,0.4062
245,0.4125
246,0.4156
247,0.4207
248,0.4184
249,0.42239999999999994
250,0.4239
251,0.4217
252,0.4214
253,0.41779999999999995
254,0.41520000000000007
255,0.427
256,0.4191
257,0.4228
258,0.4231
259,0.4219
260,0.4323
261,0.4186
262,0.4177
263,0.4186
264,0.4313
265,0.4295
266,0.4222
267,0.4251
268,0.4162
269,0.4257
270,0.4356999999999999
271,0.42999999999999994
272,0.4323
273,0.4211
274,0.4316
275,0.4306
276,0.427
277,0.4291
278,0.4318
279,0.42239999999999994
280,0.4405
281,0.433
282,0.4305
283,0.43489999999999995
284,0.43649999999999994
285,0.4326
286,0.437
287,0.4354
288,0.4403
289,0.4228
290,0.43189999999999995
291,0.41999999999999993
292,0.4183
293,0.4354
294,0.4227
295,0.4293
296,0.439
297,0.436
298,0.4306
299,0.426
300,0.43099999999999994
301,0.4305
302,0.4331
303,0.4452
304,0.4431
305,0.43929999999999997
306,0.4384
307,0.44089999999999996
308,0.44960000000000006
309,0.43779999999999997
310,0.4444
311,0.4323
312,0.42789999999999995
313,0.4389
314,0.4338
315,0.43290000000000006
316,0.4303
317,0.4123
318,0.4255
319,0.4359
320,0.43849999999999995
321,0.4321
322,0.4312
323,0.4341
324,0.4391
325,0.4399
326,0.4358000000000001
327,0.4382
328,0.4297000000000001
