time,f1
0:00:00.026876,0.0984
0:00:15.152243,0.145
0:00:30.907189,0.1863
0:00:46.034659,0.2191
0:01:01.804135,0.2262
0:01:17.583093,0.2519
0:01:32.927547,0.2644
0:01:48.732146,0.2672
0:02:03.828631,0.2705
0:02:20.413234,0.2852
0:02:36.221011,0.3009
0:02:52.597409,0.3041
0:03:08.514062,0.3259
0:03:25.033362,0.3067
0:03:40.786798,0.3304
0:03:56.079329,0.3416
0:04:11.349277,0.3508
0:04:27.547650,0.3461
0:04:43.852726,0.3396
0:04:59.909611,0.3534
0:05:15.882451,0.3544
0:05:32.428670,0.3644
0:05:48.670991,0.367
0:06:04.453118,0.37540000000000007
0:06:20.211085,0.3847
0:06:36.235347,0.3853
0:06:51.909132,0.3686
0:07:07.016249,0.381
0:07:22.956426,0.3857
0:07:39.196016,0.4005
0:07:55.561756,0.3923
0:08:11.646379,0.38720000000000004
0:08:28.146929,0.4128
0:08:43.922785,0.3661
0:08:58.938758,0.40109999999999996
0:09:14.975675,0.40769999999999995
0:09:31.383151,0.411
0:09:47.290958,0.4141
0:10:02.995104,0.4013
0:10:18.246536,0.4162
0:10:34.077549,0.4131
0:10:50.146265,0.4156
0:11:06.398174,0.4103
0:11:22.053820,0.4227
0:11:38.269250,0.4235
0:11:54.025530,0.4078
0:12:09.309223,0.4215
0:12:25.481264,0.41850000000000004
0:12:41.558070,0.4245
0:12:57.918773,0.4321999999999999
0:13:13.939734,0.4294
0:13:29.953346,0.4326999999999999
0:13:45.509162,0.4487
0:14:02.018605,0.4395
0:14:18.597691,0.43799999999999994
0:14:34.581825,0.4366
0:14:50.612251,0.4424
0:15:06.896312,0.4405
0:15:22.826247,0.4347
0:15:38.275860,0.4487
0:15:54.315767,0.4484
0:16:10.307746,0.45519999999999994
0:16:26.346106,0.4451
0:16:42.263015,0.4534
0:16:58.644965,0.4553
0:17:14.421304,0.4614
0:17:30.380232,0.45259999999999995
0:17:46.275250,0.4466
0:18:02.296575,0.4434
0:18:18.218898,0.455
0:18:33.462006,0.4477
0:18:49.297060,0.4652
0:19:06.015684,0.4508
0:19:22.544450,0.4618
0:19:38.498824,0.4707
0:19:53.696602,0.4687
0:20:09.628836,0.4692
0:20:25.935821,0.4746
0:20:41.900247,0.4778
0:20:57.260386,0.47589999999999993
0:21:13.351958,0.4762
0:21:29.313027,0.4655
0:21:45.767513,0.4687
0:22:01.534940,0.4786
0:22:18.020264,0.4832
0:22:34.004139,0.4811
0:22:49.814894,0.4789
0:23:05.796165,0.4733
0:23:21.566959,0.48130000000000006
0:23:36.750213,0.4857
0:23:52.726312,0.4935
0:24:08.712534,0.4784
0:24:24.798528,0.4964
0:24:40.593461,0.4823
0:24:55.841980,0.4939
0:25:11.809837,0.4824
0:25:27.842956,0.4924
0:25:44.080453,0.49
0:25:59.966189,0.5048
0:26:15.791394,0.491
0:26:31.695971,0.4898
0:26:46.884300,0.4889
0:27:03.074284,0.4977
0:27:19.009208,0.4927
0:27:34.137989,0.4923
0:27:50.485540,0.5097
0:28:06.800719,0.5042
0:28:22.824198,0.4976
0:28:39.577217,0.507
0:28:55.521115,0.4912
0:29:12.180010,0.5071
0:29:28.470905,0.5024
0:29:44.635366,0.4956
0:30:00.540324,0.4993
0:30:16.372864,0.4923
0:30:32.178112,0.5159
0:30:48.387927,0.4978
0:31:04.086496,0.515
0:31:20.074833,0.4845
0:31:35.996414,0.508
0:31:51.661533,0.4983
0:32:06.943775,0.5012
0:32:23.224279,0.5137
0:32:39.379278,0.5106
0:32:55.310435,0.5037
0:33:11.292179,0.5034
0:33:27.658983,0.5038
0:33:43.286801,0.516
0:33:58.344657,0.516
0:34:14.256155,0.5081
0:34:30.410601,0.5113
0:34:46.573707,0.503
0:35:02.958771,0.5111
0:35:18.629047,0.5081
0:35:35.325605,0.5103
0:35:51.547632,0.5062
0:36:07.263176,0.5145
0:36:23.041365,0.5114
0:36:38.866913,0.5295
0:36:55.022728,0.5143
0:37:11.589611,0.5323
0:37:27.650974,0.5164
0:37:43.734530,0.5163
0:37:58.980063,0.5236
0:38:14.933245,0.5264
0:38:31.683334,0.5187
0:38:46.788124,0.5203
0:39:02.978963,0.5172
0:39:18.721251,0.5276
0:39:35.005029,0.5228
0:39:51.274820,0.5182
0:40:07.231477,0.5055
0:40:23.498740,0.5316
0:40:39.632911,0.5128
0:40:54.929244,0.5258
0:41:10.731724,0.5381
0:41:25.786823,0.5217
0:41:41.707964,0.5277
0:41:57.990953,0.529
0:42:13.016169,0.5291
0:42:28.723557,0.5273
0:42:44.092080,0.5319
0:42:59.942747,0.5312
0:43:15.958899,0.5361
0:43:31.016785,0.5344
0:43:47.366012,0.5121
0:44:04.093557,0.531
0:44:20.162720,0.5335
0:44:36.208083,0.5365
0:44:52.370026,0.5384
0:45:08.066349,0.5212
0:45:23.318459,0.5415
0:45:39.182270,0.5301
0:45:55.460212,0.5405
0:46:11.558334,0.5263
0:46:27.690832,0.5414
0:46:43.817589,0.5343
0:46:58.994529,0.538
0:47:15.100355,0.5445
0:47:31.375853,0.5287
0:47:47.444309,0.5377
0:48:03.825410,0.5257
0:48:19.720831,0.5455
0:48:35.737944,0.5382
