time,f1
0:00:00.023001,0.1168
0:00:15.077498,0.10499999999999998
0:00:30.315712,0.108
0:00:46.550253,0.1287
0:01:02.855098,0.159
0:01:18.059481,0.1835
0:01:34.266918,0.20140000000000002
0:01:50.114136,0.1682
0:02:06.064680,0.2224
0:02:21.420315,0.1852
0:02:37.908498,0.20479999999999998
0:02:54.301955,0.20569999999999997
0:03:10.686902,0.2218
0:03:26.194615,0.184
0:03:42.156287,0.2517
0:03:57.756966,0.2492
0:04:13.908885,0.2582
0:04:28.996695,0.2926
0:04:44.299301,0.2686
0:05:00.115146,0.2902
0:05:16.543937,0.2835
0:05:32.958808,0.2609
0:05:48.940019,0.1983
0:06:04.738341,0.3161
0:06:19.739128,0.2647
0:06:36.043527,0.3294
0:06:52.247894,0.2715
0:07:08.328822,0.351
0:07:23.550546,0.3452
0:07:40.214883,0.3365
0:07:56.821255,0.3134
0:08:13.420782,0.329
0:08:29.544148,0.3048
0:08:45.950214,0.3722
0:09:02.181434,0.3928
0:09:17.243514,0.364
0:09:33.242645,0.4031
0:09:49.020521,0.3983
0:10:05.160638,0.3726
0:10:21.804308,0.3185
0:10:37.973240,0.4073
0:10:53.767163,0.3552
0:11:09.909015,0.3021
0:11:25.809452,0.4191
0:11:41.744245,0.4033
0:11:58.160786,0.4326999999999999
0:12:13.808263,0.4252
0:12:29.048015,0.3615
0:12:45.133794,0.4019
0:13:00.827772,0.4453
0:13:15.986100,0.4131
0:13:31.992971,0.3755
0:13:48.035015,0.3569
0:14:04.326267,0.4515
0:14:19.354907,0.4309
0:14:35.294507,0.39669999999999994
0:14:50.316464,0.4298
0:15:06.333852,0.45009999999999994
0:15:21.943459,0.3408
0:15:38.296083,0.417
0:15:54.434389,0.4422
0:16:09.616660,0.4288
0:16:25.752361,0.4449
0:16:41.599693,0.4593
0:16:57.366601,0.4578
0:17:13.252405,0.4402
0:17:28.520941,0.4791
0:17:43.641207,0.4591
0:17:58.694387,0.4474
0:18:14.868211,0.4141
0:18:30.516792,0.4375
0:18:46.800706,0.4426
0:19:02.822119,0.4857
0:19:18.851850,0.4811
0:19:34.209425,0.4395
0:19:51.140165,0.4723
0:20:07.079333,0.4474
0:20:22.941364,0.4699
0:20:39.212296,0.4858
0:20:55.135236,0.4902
0:21:11.034839,0.4609
0:21:26.083400,0.4844
0:21:41.863681,0.5064
0:21:57.118896,0.46219999999999994
0:22:13.319832,0.4952
0:22:29.686819,0.4706
0:22:45.433998,0.4637
0:23:01.756151,0.4453
0:23:17.821488,0.4721
0:23:33.279376,0.4766
0:23:49.630979,0.4811
0:24:04.650514,0.4752
0:24:20.819030,0.4671
0:24:36.906778,0.4936
0:24:53.044258,0.4723
0:25:09.219973,0.4883
0:25:25.446287,0.4914
0:25:41.643767,0.5121
0:25:57.956253,0.4911
0:26:13.532365,0.4765
0:26:29.971200,0.5109
0:26:45.358455,0.4559
0:27:01.938619,0.4957
0:27:18.163232,0.514
0:27:33.640092,0.5021
0:27:48.665617,0.5227
0:28:05.062928,0.4859
0:28:21.612151,0.4952
0:28:36.924695,0.5275
0:28:53.006784,0.4458
0:29:08.492645,0.5257
0:29:23.873916,0.507
0:29:40.196999,0.5174
0:29:56.303895,0.501
0:30:12.143220,0.501
0:30:27.628288,0.5253
0:30:43.785708,0.5277
0:30:58.992805,0.5177
0:31:15.650777,0.5221
0:31:31.999371,0.4913
0:31:47.953078,0.5019
0:32:03.937740,0.4694
0:32:20.214961,0.5161
0:32:36.509264,0.4972
0:32:51.623821,0.4774
0:33:08.205663,0.5028
0:33:23.243479,0.5223
0:33:38.280539,0.496
0:33:54.827295,0.5304
0:34:10.891544,0.5189
0:34:27.725453,0.4975
0:34:44.066246,0.537
0:34:59.094178,0.4929
0:35:14.614323,0.5104
0:35:30.837197,0.5031
0:35:46.859927,0.4705
0:36:02.799089,0.5322
0:36:18.613142,0.4974
0:36:34.264727,0.5374
0:36:49.296989,0.5363
0:37:05.557805,0.4972
0:37:20.667487,0.5189
0:37:36.258512,0.5141
0:37:51.663088,0.495
0:38:07.605800,0.5431
0:38:22.621408,0.5283
0:38:38.606230,0.5198
0:38:54.758940,0.525
0:39:10.517253,0.5474
0:39:25.534299,0.5473
0:39:41.247365,0.5143
0:39:56.914663,0.5481
0:40:12.714599,0.5576
0:40:28.662960,0.505
0:40:44.373016,0.5454
0:41:00.039893,0.5409
0:41:15.662051,0.5517
0:41:32.114221,0.5456
0:41:47.764805,0.5245
0:42:04.051712,0.5439
0:42:19.580513,0.5043
0:42:35.411273,0.5591
0:42:51.021727,0.5466
0:43:06.906569,0.4465
0:43:22.960319,0.5521
0:43:39.305178,0.5477
0:43:55.229835,0.5364
0:44:10.541508,0.5638
0:44:26.213057,0.545
0:44:41.599982,0.5072
0:44:56.681968,0.5365
0:45:12.525828,0.5244
0:45:28.805927,0.5356
