epoch,f1
1,0.1067
2,0.10000000000000002
3,0.1171
4,0.107
5,0.1207
6,0.1151
7,0.101
8,0.101
9,0.1002
10,0.1001
11,0.1191
12,0.118
13,0.10740000000000001
14,0.1257
15,0.108
16,0.1295
17,0.144
18,0.1618
19,0.1454
20,0.1583
21,0.1603
22,0.1287
23,0.1135
24,0.1013
25,0.1052
26,0.161
27,0.1386
28,0.1484
29,0.1726
30,0.1696
31,0.18330000000000002
32,0.1588
33,0.2058
34,0.2024
35,0.1835
36,0.2015
37,0.1967
38,0.2145
39,0.2209
40,0.2196
41,0.20140000000000002
42,0.1501
43,0.1036
44,0.1187
45,0.1273
46,0.134
47,0.1522
48,0.1682
49,0.1759
50,0.195
51,0.1828
52,0.19080000000000003
53,0.2041
54,0.21480000000000002
55,0.17989999999999998
56,0.2252
57,0.2333
58,0.2405
59,0.1823
60,0.1923
61,0.1852
62,0.2447
63,0.2484
64,0.2407
65,0.2138
66,0.2244
67,0.2458
68,0.20479999999999998
69,0.1997
70,0.2199
71,0.2599
72,0.2623
73,0.2031
74,0.1843
75,0.20569999999999997
76,0.2548
77,0.2466
78,0.1429
79,0.1796
80,0.2206
81,0.2218
82,0.2287
83,0.2325
84,0.2595
85,0.2391
86,0.184
87,0.1809
88,0.184
89,0.1815
90,0.18960000000000002
91,0.2204
92,0.2362
93,0.2384
94,0.2506
95,0.2619
96,0.2096
97,0.274
98,0.2336
99,0.2694
100,0.2369
101,0.2492
102,0.2636
103,0.2703
104,0.2613
105,0.2583
106,0.2912
107,0.261
108,0.2912
109,0.249
110,0.2357
111,0.2766
112,0.2684
113,0.2519
114,0.2926
115,0.2446
116,0.2204
117,0.2457
118,0.2435
119,0.2844
120,0.2705
121,0.2969
122,0.2886
123,0.291
124,0.2676
125,0.2191
126,0.2945
127,0.2902
128,0.3017
129,0.2869
130,0.2825
131,0.2979
132,0.3051
133,0.263
134,0.2835
135,0.21929999999999997
136,0.2851
137,0.3092
138,0.2994
139,0.2995
140,0.2978
141,0.2609
142,0.3114
143,0.3076
144,0.2887
145,0.3171
146,0.2996
147,0.2559
148,0.1983
149,0.2452
150,0.2507
151,0.2772
152,0.3099
153,0.3073
154,0.2908
155,0.3161
156,0.3409
157,0.2977
158,0.3109
159,0.314
160,0.2779
161,0.2647
162,0.3126
163,0.2929
164,0.2703
165,0.3254
166,0.2904
167,0.33
168,0.3294
169,0.3311
170,0.3352
171,0.2973
172,0.3169
173,0.326
174,0.2357
175,0.2715
176,0.3046
177,0.3127
178,0.2721
179,0.3218
180,0.3412
181,0.3289
182,0.3224
183,0.2899
184,0.3269
185,0.3169
186,0.3564
187,0.3361
188,0.3452
189,0.354
190,0.3213
191,0.3073
192,0.3142
193,0.3504
194,0.3324
195,0.3365
196,0.3279
197,0.3305
198,0.3396
199,0.2805
200,0.2275
201,0.2864
202,0.3134
203,0.3506
204,0.37050000000000005
205,0.3548
206,0.36669999999999997
207,0.3774
208,0.386
209,0.329
210,0.2605
211,0.1982
212,0.3024
213,0.3212
214,0.3506
215,0.3206
216,0.3048
217,0.3365
218,0.3452
219,0.3449
220,0.3565
221,0.304
222,0.35950000000000004
223,0.3722
224,0.3579
225,0.37689999999999996
226,0.3719
227,0.3719
228,0.3509
229,0.3928
230,0.3699
231,0.37689999999999996
232,0.3326
233,0.3713
234,0.36280000000000007
235,0.3573
236,0.364
237,0.3209
238,0.3656
239,0.3918
240,0.38669999999999993
241,0.4058999999999999
242,0.4041
243,0.4031
244,0.3854
245,0.377
246,0.3018
247,0.2964
248,0.3583
249,0.38720000000000004
250,0.3983
251,0.4066
252,0.3982
253,0.3886
254,0.3558
255,0.37309999999999993
256,0.3778
257,0.3726
258,0.4144
259,0.415
260,0.4162
261,0.3935
262,0.3645
263,0.4018
264,0.38409999999999994
265,0.3185
266,0.2903
267,0.3285
268,0.3691
269,0.38809999999999995
270,0.3745
271,0.3829000000000001
272,0.3592
273,0.4095
274,0.40109999999999996
275,0.4118
276,0.3961
277,0.3961
278,0.393
279,0.4072
280,0.38409999999999994
281,0.3552
282,0.387
283,0.391
284,0.4345
285,0.4263
286,0.3884
287,0.311
288,0.3021
289,0.34
290,0.3503
291,0.3892
292,0.4208
293,0.4206
294,0.4192
295,0.3909
296,0.4191
297,0.42999999999999994
298,0.4144
299,0.3968
300,0.3827
301,0.4018
302,0.3367
303,0.3605
304,0.4033
305,0.4207
306,0.4373
307,0.4073
308,0.405
309,0.4273
310,0.4197
311,0.43509999999999993
312,0.4326999999999999
313,0.41999999999999993
314,0.4003
315,0.3419
316,0.4021
317,0.4255
318,0.42299999999999993
319,0.4347
320,0.4413
321,0.4314
322,0.4306
323,0.44810000000000005
324,0.40419999999999995
325,0.44089999999999996
326,0.4087
327,0.3615
328,0.3565
329,0.35940000000000005
330,0.4106
331,0.4325
332,0.4313
333,0.4283
334,0.4314
335,0.4019
336,0.38809999999999995
337,0.3942
338,0.4251
339,0.4373
340,0.44459999999999994
341,0.4457
342,0.4453
343,0.4139
344,0.3508
345,0.4002
346,0.4198
347,0.4355
348,0.4345
349,0.4287
350,0.4131
351,0.394
352,0.3946
353,0.446
354,0.4435
355,0.4283
356,0.4356999999999999
357,0.4441
358,0.3755
359,0.3375
360,0.3617000000000001
361,0.4477
362,0.4389
363,0.4455
364,0.42789999999999995
365,0.363
366,0.3569
367,0.3345
368,0.3762
369,0.4232
370,0.4474
371,0.4516
372,0.4468
373,0.4499
374,0.4515
375,0.446
376,0.4441
377,0.45510000000000006
378,0.38780000000000003
379,0.4183
380,0.4477
381,0.4309
382,0.4267
383,0.4358000000000001
384,0.4405
385,0.425
386,0.3116
387,0.38
388,0.41520000000000007
389,0.39669999999999994
390,0.4205
391,0.4396
392,0.4527
393,0.4486
394,0.4255
395,0.4151
396,0.4298
397,0.4466
398,0.417
399,0.4441
400,0.43290000000000006
401,0.4571
402,0.4411
403,0.4599
404,0.45009999999999994
405,0.4532
406,0.4591
407,0.4321999999999999
408,0.4374
409,0.4422
410,0.4512
411,0.4267
412,0.3408
413,0.418
414,0.4297000000000001
415,0.4258
416,0.4381
417,0.46159999999999995
418,0.4603
419,0.4625
420,0.417
421,0.3873
422,0.3896
423,0.4128
424,0.3837
425,0.4223
426,0.44139999999999996
427,0.4367
428,0.4487
429,0.46219999999999994
430,0.4639
431,0.4443
432,0.4512
433,0.4442
434,0.44170000000000004
435,0.4288
436,0.4312
437,0.4198
438,0.4415
439,0.4399
440,0.4381
441,0.4619
442,0.4658
443,0.4449
444,0.439
445,0.4133
446,0.4422
447,0.4575
448,0.4403
449,0.4725
450,0.4801
451,0.4718
452,0.4647
453,0.4331
454,0.4419
455,0.4428
456,0.4052
457,0.4532
458,0.4628
459,0.4578
460,0.4621
461,0.469
462,0.4595
463,0.4773
464,0.4398
465,0.4135
466,0.4402
467,0.421
468,0.4321999999999999
469,0.4324
470,0.4052
471,0.4644
472,0.4791
473,0.4654
474,0.4265
475,0.4141
476,0.3817
477,0.40469999999999995
478,0.38499999999999995
479,0.4591
480,0.4697
481,0.4401
482,0.4066
483,0.4498
484,0.4575
485,0.4474
486,0.4654
487,0.4803
488,0.4694
489,0.4678
490,0.42560000000000003
491,0.4141
492,0.3927
493,0.4397
494,0.46219999999999994
495,0.463
496,0.4639
497,0.4722
498,0.4375
499,0.4486
500,0.4301
501,0.4585
502,0.4723
503,0.4733
504,0.4583
505,0.4426
506,0.4226
507,0.4354
508,0.4455
509,0.4775
510,0.4562
511,0.4823
512,0.4857
513,0.4732
514,0.4291
515,0.3707
516,0.4133
517,0.4498
518,0.4811
519,0.4858
520,0.4672
521,0.4507
522,0.4341
523,0.4429
524,0.424
525,0.4395
526,0.4634
527,0.4764
528,0.4618
529,0.43859999999999993
530,0.482
531,0.4842
532,0.4723
533,0.4751
534,0.4677
535,0.45259999999999995
536,0.4432
537,0.4531
538,0.4331
