epoch,f1
1,0.2741
2,0.4747
3,0.3793
4,0.4021
5,0.2843
6,0.1456
7,0.2812
8,0.3269
9,0.3271
10,0.3546
11,0.4428
12,0.5518
13,0.572
14,0.39200000000000007
15,0.3374
16,0.3407
17,0.38499999999999995
18,0.44
19,0.4612
20,0.4771
21,0.4721
22,0.5827
23,0.5263
24,0.5696
25,0.5373
26,0.533
27,0.6543
28,0.6724
29,0.6787
30,0.6956
31,0.5925
32,0.629
33,0.6148
34,0.6512
35,0.703
36,0.7112
37,0.7067
38,0.7169
39,0.6361
40,0.6847
41,0.6798
42,0.713
43,0.6948
44,0.7048
45,0.6995
46,0.6844
47,0.7042
48,0.6965
49,0.7004
50,0.7308
51,0.6936
52,0.6661
53,0.7154999999999999
54,0.7033
55,0.7187
56,0.737
57,0.7283
58,0.7401
59,0.7328
60,0.7275000000000001
61,0.7569
62,0.7093
63,0.7226
64,0.7291
65,0.7424
66,0.7062
67,0.7117
68,0.7117
69,0.7653
70,0.7696999999999999
71,0.7416000000000001
72,0.7461999999999999
73,0.7677
74,0.7599
75,0.7663
76,0.731
77,0.7568
78,0.7657
79,0.769
80,0.7591000000000001
81,0.7656
82,0.7618
83,0.7256000000000001
84,0.737
85,0.775
86,0.7513
87,0.7586
88,0.7593
89,0.7571
90,0.7609
91,0.7822
92,0.7628
93,0.7635
94,0.7369000000000001
95,0.7662
96,0.7542
97,0.7764
98,0.7699999999999999
99,0.785
100,0.7725000000000001
101,0.7911000000000001
102,0.7689000000000001
103,0.756
104,0.7626
105,0.7833
106,0.7844999999999999
107,0.7917
108,0.7627
109,0.744
110,0.7584000000000001
111,0.7662
112,0.8047
113,0.8004
114,0.7962
115,0.7988
116,0.8027000000000001
117,0.7867
118,0.7858
119,0.8042
120,0.7723
121,0.7964
122,0.8027000000000001
123,0.8090999999999999
124,0.798
125,0.7972
126,0.7956999999999999
127,0.7829999999999999
128,0.7966
129,0.744
130,0.7824
131,0.813
132,0.8097999999999999
133,0.7909
134,0.7907
135,0.7956
136,0.8032
137,0.8162999999999999
138,0.8005
139,0.8221
140,0.7994
141,0.7923000000000001
142,0.7577999999999999
143,0.8173
144,0.7970999999999999
145,0.8071
146,0.8153
147,0.8044
148,0.7867
149,0.8121
150,0.8039000000000001
151,0.7989
152,0.7919
153,0.8033
154,0.802
155,0.8238
156,0.7886
157,0.8202
158,0.7988
159,0.7628
160,0.7642
161,0.8023000000000001
162,0.7656
163,0.8183
164,0.8162999999999999
165,0.8224
166,0.8158
167,0.8197
168,0.8172
169,0.8016
170,0.8052000000000001
171,0.8251
172,0.778
173,0.8305
174,0.8028
175,0.8253
176,0.8191
177,0.8342
178,0.8265
179,0.7848
180,0.8159
181,0.8115999999999999
182,0.8047
183,0.8255
184,0.8060999999999999
185,0.8214
186,0.8065
187,0.8169
188,0.8332
189,0.8122
190,0.8378
191,0.8143
192,0.836
193,0.8103
194,0.8186999999999999
195,0.7989
196,0.8273
197,0.7924
198,0.7989
199,0.8374
200,0.8253
201,0.8288
202,0.8361
203,0.8413000000000002
204,0.8223
205,0.8224
206,0.8063
207,0.8158
208,0.8247
209,0.8237000000000001
210,0.8244
211,0.8434
212,0.8427
213,0.8477
214,0.8146
215,0.8126
216,0.7917
217,0.832
218,0.8251
219,0.8293
220,0.8429
221,0.8362
222,0.8322
223,0.7965
224,0.8182000000000001
225,0.8252
226,0.8227999999999999
227,0.8363
228,0.8204999999999999
229,0.8271
230,0.8284
231,0.7994
