thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-2, 3619.310109, 3548.552405, 42.514237, 3619.310109, 17.92198184343434, 0.2147183686868687
dataserver-1, 3619.267038, 3545.0965269999997, 41.040969, 3619.267038, 17.995413842639593, 0.20832979187817258
dataserver-0, 3619.075926, 3559.7603139999997, 37.473495, 3619.075926, 17.978587444444443, 0.18926007575757575
dataserver-3, 3616.899509, 3532.143114, 0.002956, 3616.899509, 17.92966047715736, 1.5005076142131979e-05
largest_stale: 3
