time,f1
0:00:00.048789,0.0937
0:00:15.377004,0.0935
0:00:32.964880,0.1006
0:00:49.382851,0.0971
0:01:08.721278,0.1068
0:01:25.354922,0.1005
0:01:43.480026,0.1078
0:02:00.224341,0.1115
0:02:19.520736,0.1177
0:02:34.864926,0.1245
0:02:51.567191,0.1195
0:03:09.547360,0.1259
0:03:24.794105,0.1303
0:03:41.541050,0.1307
0:04:01.061354,0.1389
0:04:16.449147,0.1404
0:04:33.512317,0.1408
0:04:52.078706,0.1461
0:05:07.549767,0.1473
0:05:24.608595,0.1547
0:05:43.840762,0.1474
0:06:00.720538,0.155
0:06:18.007082,0.1656
0:06:35.599089,0.1656
0:06:55.008773,0.1694
0:07:12.682044,0.1723
0:07:27.826865,0.1736
0:07:45.600172,0.1779
0:08:03.200629,0.1743
0:08:19.881017,0.18110000000000004
0:08:36.594259,0.18140000000000003
0:08:55.292600,0.1888
0:09:11.871687,0.1903
0:09:28.729284,0.1867
0:09:44.255396,0.1835
0:10:03.458084,0.19
0:10:20.606553,0.1906
0:10:35.667386,0.1906
0:10:54.160694,0.19600000000000004
0:11:11.372931,0.1995
0:11:29.598561,0.1945
0:11:49.065781,0.2003
0:12:06.933292,0.2031
0:12:25.696478,0.2026
0:12:44.597907,0.20539999999999997
0:13:00.964437,0.2096
0:13:17.787986,0.2063
0:13:34.538866,0.21370000000000003
0:13:52.200441,0.2113
0:14:11.145738,0.2131
0:14:28.834213,0.20999999999999996
0:14:43.973034,0.213
0:15:01.669403,0.2085
0:15:19.853514,0.2162
0:15:37.287429,0.2205
0:15:54.356783,0.222
0:16:13.765889,0.2175
0:16:30.877719,0.2296
0:16:48.613834,0.2321
0:17:05.736696,0.226
0:17:21.571319,0.2226
0:17:38.921053,0.2256
0:17:56.240191,0.2327
0:18:13.661051,0.2359
0:18:30.851306,0.2331
0:18:49.868410,0.238
0:19:07.210779,0.2464
0:19:26.531933,0.2364
0:19:45.663072,0.2418
0:20:03.063624,0.2477
0:20:20.860472,0.2507
0:20:36.665637,0.245
0:20:54.481039,0.2515
0:21:11.066967,0.2559
0:21:29.454963,0.2444
0:21:47.526283,0.2555
0:22:06.098497,0.2576
0:22:24.865672,0.2632
0:22:40.435817,0.2618
0:22:58.033834,0.2564
0:23:16.072609,0.267
0:23:33.603498,0.2688
0:23:52.489750,0.2655
0:24:07.973372,0.2648
0:24:25.017044,0.268
0:24:41.629707,0.2637
0:24:59.034503,0.269
0:25:17.444539,0.2593
0:25:36.629191,0.2784
0:25:51.871666,0.2763
0:26:10.383763,0.2729
0:26:28.340719,0.2684
0:26:46.865637,0.2732
0:27:04.561892,0.2801
0:27:22.629778,0.2772
0:27:37.958576,0.2812
0:27:55.262155,0.2776
0:28:12.006114,0.2767
0:28:31.042911,0.2844
0:28:49.530275,0.2824
0:29:05.899990,0.2859
0:29:22.895975,0.2736
0:29:39.099089,0.2851
0:29:57.836842,0.2818
0:30:15.336332,0.288
0:30:33.325821,0.2954
0:30:50.522272,0.2859
0:31:05.654604,0.2909
0:31:22.871068,0.2867
0:31:38.577554,0.2829
0:31:56.676915,0.2879
0:32:11.701282,0.2912
0:32:29.256262,0.2925
0:32:46.484633,0.2901
0:33:03.066720,0.3005
0:33:20.754349,0.3021
0:33:38.665361,0.2957
0:33:56.826003,0.3021
0:34:14.664712,0.3057
0:34:33.081371,0.3097
0:34:49.829323,0.2977
0:35:06.644880,0.2921
0:35:24.863537,0.2882
0:35:42.317759,0.3069
0:35:59.910390,0.3062
0:36:17.441934,0.3079
0:36:32.537923,0.3086
0:36:49.867206,0.3097
0:37:05.175531,0.3051
0:37:24.729533,0.3141
0:37:41.789440,0.309
0:38:01.008849,0.3198
0:38:16.783610,0.3085
0:38:33.961586,0.3153
0:38:49.978289,0.3185
0:39:07.594106,0.3163
0:39:24.930032,0.3145
0:39:40.001009,0.3154
0:39:57.488376,0.3167
0:40:17.147711,0.3113
0:40:32.317598,0.3201
0:40:50.977258,0.3177
0:41:08.725810,0.3243
0:41:25.377836,0.3136
0:41:42.244915,0.3277
0:41:57.400407,0.3264
0:42:14.931319,0.3286
0:42:33.875951,0.3247
0:42:51.045948,0.3351
0:43:08.056217,0.3302
0:43:23.771610,0.3283
0:43:40.656198,0.3241
0:43:57.071773,0.3367
0:44:14.528470,0.34
0:44:32.015766,0.3291
0:44:49.684565,0.3308
0:45:06.415675,0.3353
0:45:23.951377,0.3335
0:45:41.670316,0.3351
0:45:59.992733,0.3366
0:46:15.192812,0.3367
0:46:32.432629,0.3336
0:46:51.629170,0.3235
0:47:06.933573,0.3444
0:47:21.966158,0.3414
0:47:39.484564,0.3362
0:47:56.401410,0.3409
0:48:13.139388,0.3371
0:48:29.872742,0.3394
0:48:45.552945,0.3447
0:49:02.796775,0.3393
0:49:20.603334,0.3407
0:49:37.129216,0.3447
0:49:52.875863,0.3511
0:50:09.768066,0.3484
0:50:27.236839,0.3504
0:50:44.637484,0.3496
0:51:02.047080,0.3488
0:51:19.629133,0.3379
0:51:35.179999,0.3499
0:51:51.849815,0.3611
0:52:12.165072,0.3529
0:52:28.890210,0.3559
0:52:46.665742,0.3507
0:53:04.329290,0.3426
0:53:19.380702,0.346
0:53:36.978968,0.3584
0:53:54.340150,0.362
0:54:12.729157,0.3501
0:54:27.773760,0.3536
0:54:46.045424,0.3431
0:55:04.842604,0.3556
0:55:23.734294,0.3566
0:55:38.805690,0.3526
0:55:56.821678,0.3468
0:56:14.437372,0.3602
0:56:32.319278,0.3597
0:56:50.373331,0.331
0:57:08.519340,0.3592
0:57:28.099057,0.3683
0:57:46.393608,0.3605
0:58:03.785082,0.3662
0:58:20.340734,0.3692
0:58:37.830095,0.3632
0:58:54.840832,0.3647
0:59:11.937748,0.3678
0:59:31.979130,0.36669999999999997
0:59:50.874795,0.3758
1:00:09.440856,0.3685
1:00:24.683426,0.36490000000000006
1:00:43.484512,0.3751
1:01:01.208368,0.3704
1:01:17.646130,0.3689
1:01:36.477876,0.3647
1:01:54.037213,0.3668
1:02:13.456310,0.37109999999999993
1:02:33.280093,0.36490000000000006
1:02:51.194335,0.3643
1:03:09.278964,0.3745
1:03:26.927116,0.37899999999999995
1:03:45.876718,0.3819
1:04:04.185412,0.374
1:04:21.447403,0.3707
1:04:39.534405,0.3747
1:04:55.078479,0.3723
1:05:12.488601,0.3896
1:05:30.396178,0.3791
1:05:46.634539,0.3707
1:06:03.401771,0.37029999999999996
1:06:18.928993,0.3812
1:06:36.000124,0.3796999999999999
1:06:52.930100,0.3784
1:07:09.500033,0.381
1:07:25.575377,0.3749
1:07:42.529217,0.3777
1:07:57.871853,0.3778
1:08:14.554667,0.3771
1:08:31.337889,0.37950000000000006
1:08:49.808357,0.3824
1:09:08.576060,0.3898
1:09:26.116159,0.3856
1:09:41.283486,0.38610000000000005
1:09:58.936846,0.3894
1:10:14.260995,0.3933
1:10:32.285407,0.3793
1:10:49.996313,0.3911
1:11:08.102337,0.3836
1:11:27.803587,0.393
1:11:43.264907,0.3808
1:12:00.642964,0.39019999999999994
1:12:18.342769,0.3727
1:12:36.772427,0.3908
1:12:55.052343,0.3892
1:13:13.684004,0.389
1:13:33.081809,0.3879
1:13:50.681353,0.3606
1:14:08.674701,0.3852
1:14:27.044937,0.38039999999999996
1:14:45.807462,0.3824
1:15:04.433501,0.3812
1:15:23.394081,0.3952
1:15:40.851219,0.3903
1:15:58.006082,0.3919
1:16:13.737780,0.3934
1:16:31.494355,0.40280000000000005
