thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-0, 3624.9229, 3383.983256, 0.003326, 3624.9229, 15.24316781981982, 1.4981981981981982e-05
dataserver-3, 3624.596256, 3542.5703989999997, 12.888434, 3624.596256, 15.537589469298245, 0.05652821929824561
dataserver-1, 3623.996883, 3557.7718969999996, 0.0019679999999999997, 3623.996883, 15.812319542222221, 8.746666666666665e-06
dataserver-2, 3615.4314019999997, 3540.791225, 0.002172, 3615.4314019999997, 15.667217809734513, 9.610619469026549e-06
largest_stale: 8
