time,f1
0:00:00.010673,0.0653
0:00:15.363541,0.1348
0:00:30.659455,0.1972
0:00:45.930595,0.4262
0:01:01.391474,0.2502
0:01:16.767943,0.4299
0:01:32.162956,0.2907
0:01:47.526712,0.3447
0:02:02.902287,0.2952
0:02:18.389913,0.1429
0:02:34.215447,0.2902
0:02:50.164946,0.3443
0:03:05.846608,0.4733
0:03:21.395093,0.4198
0:03:37.297255,0.2952
0:03:52.781433,0.3607
0:04:08.479582,0.1893
0:04:24.113964,0.4000000000000001
0:04:39.942694,0.4043
0:04:55.398149,0.2748
0:05:11.173933,0.1723
0:05:26.570251,0.154
0:05:41.904756,0.2129
0:05:56.999571,0.3838
0:06:12.408847,0.4684
0:06:28.555173,0.4774
0:06:44.132474,0.541
0:06:59.703668,0.5484
0:07:15.301916,0.5318
0:07:31.389391,0.5568
0:07:47.058344,0.5311
0:08:02.511937,0.5065
0:08:18.291030,0.6178
0:08:34.361419,0.6352
0:08:50.115434,0.642
0:09:05.760106,0.6848
0:09:21.479367,0.5889
0:09:36.982552,0.3958
0:09:52.566746,0.5208
0:10:08.139891,0.5481
0:10:23.881517,0.5395
0:10:39.715148,0.6019
0:10:55.509858,0.5928
0:11:10.955597,0.6082
0:11:26.292194,0.6531
0:11:42.031495,0.6686
0:11:57.431078,0.6588
0:12:13.047169,0.6373
0:12:28.875609,0.7173
0:12:44.393149,0.7061
0:13:00.009799,0.612
0:13:15.788926,0.7132
0:13:31.269794,0.6673
0:13:47.014575,0.7156
0:14:02.527362,0.6572
0:14:18.490859,0.7039
0:14:34.058666,0.6541
0:14:49.711181,0.6111
0:15:05.512395,0.7034
0:15:20.978255,0.6464
0:15:36.920297,0.6866
0:15:52.557793,0.683
0:16:08.326367,0.6677
0:16:24.126444,0.6979
0:16:40.145642,0.6773
0:16:56.492734,0.737
0:17:12.082501,0.6621
0:17:28.270811,0.6891
0:17:44.241270,0.7099
0:18:00.550024,0.7331
0:18:16.004312,0.7519000000000001
0:18:31.476554,0.737
0:18:46.955426,0.7396
0:19:02.473417,0.7449
0:19:17.962885,0.7247
0:19:33.360399,0.7465
0:19:48.789735,0.7347
0:20:04.251368,0.7395
0:20:19.608057,0.7317999999999999
0:20:35.065439,0.7029
0:20:50.619707,0.7520999999999999
0:21:06.030498,0.7138
0:21:21.526994,0.7571
0:21:36.969647,0.7373
0:21:52.645091,0.7410000000000001
0:22:08.478973,0.7518
0:22:24.363262,0.7048
0:22:39.785841,0.7175
0:22:55.616791,0.7372
0:23:11.512564,0.7374
0:23:27.552104,0.7376
0:23:43.449659,0.7354000000000002
0:23:59.308549,0.7614
