thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-0, 3625.103425, 3568.773933, 0.001666, 3625.103425, 15.652517249999999, 7.307017543859649e-06
dataserver-3, 3625.1027719999997, 3560.5742379999997, 0.0017699999999999999, 3625.1027719999997, 15.413741290043289, 7.662337662337661e-06
dataserver-2, 3621.5286459999998, 3564.105979, 0.001779, 3621.5286459999998, 15.632043767543859, 7.802631578947369e-06
dataserver-1, 3616.044105, 3445.681506, 0.0028109999999999997, 3616.044105, 15.451486573991032, 1.2605381165919281e-05
largest_stale: 9
