epoch,f1
1,0.1653
2,0.2539
3,0.3019
4,0.3124
5,0.1002
6,0.1001
7,0.1142
8,0.1206
9,0.1554
10,0.3026
11,0.2472
12,0.38830000000000003
13,0.4294
14,0.3508
15,0.198
16,0.1058
17,0.2647
18,0.225
19,0.4209
20,0.4911
21,0.5008
22,0.4899
23,0.5431
24,0.46359999999999996
25,0.5447
26,0.5797
27,0.4789
28,0.5841
29,0.6196
30,0.645
31,0.6115
32,0.5731
33,0.6262
34,0.6342
35,0.5376
36,0.6541
37,0.6084
38,0.6223
39,0.6999
40,0.6599
41,0.6764
42,0.6072
43,0.5913
44,0.7049
45,0.6972
46,0.7309000000000001
47,0.6748
48,0.7033
49,0.7021
50,0.6494
51,0.6874
52,0.703
53,0.7151000000000001
54,0.7123
55,0.7275000000000001
56,0.7118
57,0.7259
58,0.6887
59,0.7298000000000001
60,0.6952
61,0.768
62,0.7275000000000001
63,0.7409000000000001
64,0.7401
65,0.7455000000000002
66,0.6613
67,0.7233
68,0.6744
69,0.7396
70,0.7343
71,0.7665
72,0.7377
73,0.7314
74,0.7323
75,0.7585
76,0.7197
77,0.731
78,0.7525
79,0.7622
80,0.7564
81,0.7607
82,0.7771
83,0.7528
84,0.7407
85,0.7342000000000001
86,0.7459
87,0.7081
88,0.7751
89,0.7571
90,0.7810000000000001
91,0.7743
92,0.7209
93,0.7323
94,0.7529
95,0.7582
96,0.7756000000000001
97,0.7956999999999999
98,0.7806
99,0.7867
100,0.7853
101,0.777
102,0.7997
103,0.7933
104,0.8014
105,0.775
106,0.7607999999999999
107,0.8088
108,0.7793999999999999
109,0.7955
110,0.7708
111,0.8051
112,0.7827
113,0.7842
114,0.7903
115,0.7168
116,0.7317999999999999
117,0.7412
118,0.7842
119,0.7693
120,0.8018
121,0.7979
122,0.8147
123,0.804
124,0.7918
125,0.7793
126,0.7805
127,0.7744000000000001
128,0.7837
129,0.7867
130,0.8034
131,0.8194
132,0.7983
133,0.7703
134,0.8136999999999999
135,0.7945
136,0.7921000000000001
137,0.8204
138,0.8149000000000001
139,0.8039000000000001
140,0.7970999999999999
141,0.8124
142,0.8052000000000001
143,0.7894
144,0.7912
145,0.7895
146,0.7978
147,0.7778
148,0.7853
149,0.8136
150,0.8054
151,0.8126
152,0.7962
153,0.787
154,0.8126
155,0.8053
156,0.8044999999999999
157,0.8121
158,0.8144
159,0.8175
160,0.8176
161,0.8067
162,0.7817
163,0.8262
164,0.8014
165,0.8021999999999999
166,0.8135
167,0.7709
168,0.8164
169,0.7791
170,0.8302
171,0.7772999999999999
172,0.822
173,0.824
174,0.8140000000000001
175,0.816
176,0.7812000000000001
177,0.7418
178,0.8053
179,0.7959
180,0.8293999999999999
181,0.8083999999999999
182,0.8239000000000001
183,0.8221
184,0.776
185,0.8117999999999999
186,0.7953999999999999
187,0.8125
188,0.8119999999999999
189,0.8305
190,0.8252
191,0.8193
192,0.808
193,0.8303
194,0.7892999999999999
195,0.833
196,0.7864
197,0.8093
198,0.8093
199,0.8082
200,0.8355999999999999
201,0.8261
202,0.8384
203,0.8283
204,0.8296
205,0.8147
206,0.8073
207,0.8271
208,0.796
209,0.7843
210,0.7361000000000001
211,0.8042
212,0.7632000000000001
213,0.8145
214,0.7447
215,0.8006
216,0.7535999999999999
217,0.8231
218,0.7984999999999999
219,0.8295
220,0.8327000000000001
221,0.8227
222,0.8258000000000001
