thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-5, 7345.741983, 7344.406806999999, 7.2e-05, 7345.741983, 489.6271204666666, 4.8e-06
dataserver-3, 7345.49834, 7343.872340999999, 7.5e-05, 7345.49834, 489.59148939999994, 4.9999999999999996e-06
dataserver-6, 7345.141592, 7343.405890999999, 7.2e-05, 7345.141592, 489.5603927333333, 4.8e-06
dataserver-0, 7345.056146999999, 7344.036174999999, 7.2e-05, 7345.056146999999, 489.6024116666666, 4.8e-06
dataserver-1, 7344.619811, 7342.944578, 7.8e-05, 7344.619811, 489.5296385333333, 5.2e-06
dataserver-2, 7344.00185, 7342.417214, 7.4e-05, 7344.00185, 489.49448093333336, 4.933333333333333e-06
dataserver-7, 7342.457855, 7340.990903999999, 7.4e-05, 7342.457855, 489.39939359999994, 4.933333333333333e-06
dataserver-4, 7341.772631, 7333.200309999999, 0.000124, 7341.772631, 523.8000221428571, 8.857142857142858e-06
largest_stale: 2
