thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-0, 7209.748876, 7158.445008, 4.175382, 7209.748876, 2.8656705396317053, 0.0016714899919935949
dataserver-3, 7209.731884, 7154.425512, 0.024006, 7209.731884, 2.8640614539631706, 9.610088070456365e-06
dataserver-1, 7209.7274259999995, 7158.566981, 4.0613339999999996, 7209.7274259999995, 2.8657193678943154, 0.0016258342674139309
dataserver-2, 7209.7150919999995, 7146.314904999999, 7.532302, 7209.7150919999995, 2.8608146136909527, 0.0030153330664531622
largest_stale: 3
