thread_name,train_loop_ttot,train_ttot,stale_ttot,train_loop_tavg,train_tavg,stale_tavg
dataserver-3, 3627.4186029999996, 3606.649086, 0.001261, 3627.4186029999996, 36.43079884848485, 1.2737373737373736e-05
dataserver-2, 3626.641385, 3603.182707, 0.0014449999999999999, 3626.641385, 37.146213474226805, 1.4896907216494844e-05
dataserver-0, 3625.259368, 3602.9955149999996, 0.0013269999999999998, 3625.259368, 36.393894090909086, 1.3404040404040403e-05
dataserver-1, 3620.343167, 3547.642735, 0.00201, 3620.343167, 37.3436077368421, 2.1157894736842106e-05
largest_stale: 5
