epoch,f1
1,0.1063
2,0.1263
3,0.133
4,0.1365
5,0.168
6,0.1721
7,0.1907
8,0.1945
9,0.20130000000000003
10,0.208
11,0.2196
12,0.2192
13,0.214
14,0.2294
15,0.2391
16,0.22470000000000004
17,0.1887
18,0.2424
19,0.237
20,0.2356
21,0.2449
22,0.2489
23,0.262
24,0.2709
25,0.2682
26,0.2222
27,0.2387
28,0.2652
29,0.2735
30,0.2865
31,0.2753
32,0.2683
33,0.2752
34,0.2907
35,0.298
36,0.2758
37,0.2775
38,0.2779
39,0.293
40,0.2854
41,0.2984
42,0.2793
43,0.2982
44,0.296
45,0.3171
46,0.316
47,0.3013
48,0.3132
49,0.2989
50,0.3133
51,0.2992
52,0.3053
53,0.3011
54,0.3098
55,0.3281
56,0.3141
57,0.3194
58,0.2865
59,0.3164
60,0.325
61,0.3279
62,0.3255
63,0.3348
64,0.3243
65,0.3384
66,0.3372
67,0.3461
68,0.3354
69,0.3472
70,0.3452
71,0.3364
72,0.3387
73,0.3369
74,0.3353
75,0.3002
76,0.3201
77,0.3441
78,0.3354
79,0.35
80,0.3427
81,0.3474
82,0.3255
83,0.3231
84,0.3331
85,0.3121
86,0.3443
87,0.3423
88,0.343
89,0.3404
90,0.35680000000000006
91,0.3268
92,0.3384
93,0.3427
94,0.3647
95,0.3439
96,0.366
97,0.3544
98,0.3622000000000001
99,0.369
100,0.3632
101,0.367
102,0.3683
103,0.36310000000000003
104,0.3526
105,0.36840000000000006
106,0.359
107,0.3606
108,0.3398
109,0.3494
110,0.3677000000000001
111,0.3674
112,0.3532
113,0.3718
114,0.36029999999999995
115,0.3793
116,0.3695
117,0.36819999999999997
118,0.3655
119,0.3736
120,0.3845
121,0.3784
122,0.3801
123,0.3814
124,0.3739
125,0.3773
126,0.3608
127,0.3805
128,0.3909
129,0.3773
130,0.3875
131,0.4004
132,0.387
133,0.3736
134,0.38720000000000004
135,0.3847
136,0.3726
137,0.3727
138,0.377
139,0.3832
140,0.4015
141,0.3894
142,0.3726
143,0.4027
144,0.363
145,0.36499999999999994
146,0.3894
147,0.3925
148,0.3885
149,0.3984
150,0.4044
151,0.3927
152,0.3772
153,0.37309999999999993
154,0.3802
155,0.4022
156,0.4015
157,0.4017
158,0.3955
159,0.3956
160,0.4101
161,0.3944
162,0.3975
163,0.38649999999999995
164,0.4023
165,0.3998
166,0.4019
167,0.4106
168,0.38720000000000004
169,0.38720000000000004
170,0.4008
171,0.3697
172,0.38710000000000006
173,0.409
174,0.4197
175,0.3961
176,0.4035
177,0.3802
178,0.39200000000000007
179,0.3999
180,0.4018
181,0.4158
182,0.4095
183,0.405
184,0.40839999999999993
185,0.4218
186,0.4159
187,0.4207
188,0.4044
189,0.408
190,0.4245
191,0.4052
192,0.4103
193,0.4025
194,0.3781
195,0.4073
196,0.4121
197,0.41520000000000007
198,0.4203
199,0.41520000000000007
200,0.4247
201,0.4031
202,0.4014
203,0.4043
204,0.4043
205,0.417
206,0.4176
207,0.4161
208,0.4156
209,0.4149
210,0.4166
211,0.4158
212,0.411
213,0.38649999999999995
214,0.4062
215,0.4076
216,0.4039
217,0.4218
218,0.42540000000000006
219,0.4194
220,0.42960000000000004
221,0.4098
222,0.43080000000000007
223,0.4048999999999999
224,0.4225
225,0.41139999999999993
226,0.4151
227,0.42789999999999995
228,0.4273
229,0.4225
230,0.427
231,0.4264
232,0.4221
233,0.4299
234,0.4231
235,0.4194
236,0.4275
237,0.4306
238,0.4262
239,0.4116
240,0.4163
241,0.4228
242,0.417
243,0.4276
244,0.4216
245,0.4282
246,0.4213
247,0.4318
248,0.4405
249,0.4275
250,0.4076
251,0.42239999999999994
252,0.4382
253,0.4285
254,0.4429
255,0.4353
256,0.44730000000000003
257,0.43799999999999994
258,0.439
259,0.4326
260,0.4352
261,0.4374
262,0.4371
263,0.4403
264,0.3943
265,0.39149999999999996
266,0.4033
267,0.4208
268,0.41089999999999993
269,0.4289
270,0.4457
271,0.4325
272,0.4466
273,0.4398
274,0.4361
275,0.4359
276,0.4493
277,0.4516
278,0.43099999999999994
279,0.44459999999999994
280,0.436
281,0.4441
282,0.4388
283,0.43929999999999997
284,0.4431
285,0.4328
286,0.4238
287,0.4418
288,0.4474
289,0.446
290,0.4527
291,0.4403
292,0.4408
293,0.4317
294,0.4422
295,0.4472
296,0.45
297,0.4461
298,0.4267
299,0.4512
300,0.44089999999999996
301,0.4379
302,0.4437
303,0.4421
304,0.4356999999999999
305,0.4439000000000001
306,0.4466
307,0.4314
308,0.44810000000000005
309,0.4611
310,0.4514
311,0.4401
312,0.4428
313,0.4425
314,0.4312
315,0.4462
316,0.4506
317,0.4534
318,0.4537
319,0.4592
320,0.43479999999999996
321,0.4428
322,0.45380000000000004
323,0.45
324,0.44459999999999994
325,0.4576
326,0.465
327,0.4492
328,0.45
329,0.4574
330,0.4499
331,0.4618
332,0.454
333,0.4549
334,0.4686
335,0.4637
336,0.4441
337,0.4601
338,0.4475
339,0.4602
340,0.4387
341,0.4612
342,0.4634
343,0.458
344,0.4471
345,0.452
346,0.453
347,0.4661
348,0.4542
349,0.4438
350,0.4499
351,0.4483
352,0.4673
353,0.42540000000000006
354,0.4416
355,0.4479
356,0.4611
357,0.4454000000000001
358,0.4606
359,0.46359999999999996
360,0.4659
361,0.4583
362,0.4406
363,0.45380000000000004
364,0.4554
365,0.4639
366,0.4608
367,0.436
368,0.4521
369,0.4647
370,0.45510000000000006
371,0.449
372,0.466
373,0.4678
374,0.4709
375,0.4741
376,0.4703
377,0.4591
378,0.464
379,0.4603
380,0.4648
381,0.4679
382,0.4681
383,0.45859999999999995
384,0.4602
385,0.4489
386,0.4664
387,0.4693
388,0.4716
389,0.4663
390,0.4645
391,0.4639
392,0.4558
393,0.4527
394,0.4619
395,0.4579
