epoch,f1
1,0.1635
2,0.3102
3,0.1767
4,0.2917
5,0.3827
6,0.4022
7,0.4596
8,0.4369
9,0.4333000000000001
10,0.4491
11,0.3037
12,0.4534
13,0.236
14,0.4085
15,0.4262
16,0.4685
17,0.5138
18,0.5812
19,0.6162
20,0.5924
21,0.5192
22,0.3073
23,0.3689
24,0.2834
25,0.42590000000000006
26,0.4651
27,0.4962
28,0.5353
29,0.5107
30,0.5388
31,0.6217
32,0.5882
33,0.544
34,0.5706
35,0.4529
36,0.4772
37,0.5447
38,0.6398
39,0.64
40,0.6714
41,0.5928
42,0.5942
43,0.6054
44,0.563
45,0.5869
46,0.618
47,0.6199
48,0.6996
49,0.6839
50,0.7187
51,0.6676
52,0.6694
53,0.683
54,0.6466
55,0.6692
56,0.6711
57,0.6698
58,0.6968
59,0.6607
60,0.7218
61,0.7126
62,0.6893
63,0.7125
64,0.6941
65,0.694
66,0.6894
67,0.6859
68,0.7179
69,0.6605
70,0.7202
71,0.6775
72,0.7187
73,0.6825
74,0.7311000000000001
75,0.7254
76,0.6983
77,0.7098000000000001
78,0.7054
79,0.728
80,0.7076
81,0.7378
82,0.718
83,0.7094
84,0.7355
85,0.7396999999999999
86,0.7446
87,0.7097
88,0.7404
89,0.7025
90,0.7281
91,0.7043
92,0.7322
93,0.7425
94,0.7249
95,0.7485
96,0.7455000000000002
97,0.7444
98,0.7571
99,0.7547
100,0.7487
101,0.743
102,0.7643
103,0.7578999999999999
104,0.7199
105,0.7549
106,0.7472
107,0.7189000000000001
108,0.7413
109,0.7427
110,0.7605
111,0.7522
112,0.7671
113,0.7683
114,0.7489
115,0.7622
116,0.7457
117,0.7231
118,0.7516
119,0.7064
120,0.7662
121,0.7378
122,0.7735
123,0.7499000000000001
124,0.7573
125,0.7405999999999999
126,0.7536999999999999
127,0.7679000000000001
128,0.7607999999999999
129,0.7668000000000001
130,0.7671
131,0.7678
132,0.7736999999999999
133,0.7667
134,0.7528
135,0.7543
136,0.7567
137,0.764
138,0.7646999999999999
139,0.7803
140,0.7733
141,0.7654
142,0.7713
143,0.7725999999999998
144,0.7758
145,0.7724
146,0.7763
147,0.7662
148,0.7671
149,0.7683
150,0.7551
151,0.7428
